CUST_ID,DIVIDED_SET,SIU_CUST_YN,TOTALPREM,MINCRDT,JPBASE_HSHD_INCM
15244,1,Y,2445900,6,3797
9328,1,N,16188800,6,10467
22211,1,Y,,,2898
14652,1,N,,,3694
15819,2,,,,3199
5942,1,N,,6,7433
4044,1,N,,6,5367
1501,1,N,,,7032
19528,1,N,,,3707
17555,2,,,6,4492
14819,1,N,,6,6570
8709,1,N,,,9302
20335,1,N,,,0
1446,1,N,,,2181
19041,1,N,,,3150
1964,1,N,,6,0
11060,1,N,,6,8475
17272,1,N,,6,4411
10081,1,N,3003600,6,0
21267,1,N,13493676,,4414
1465,1,N,,,2597
7270,2,,,,4819
17858,1,N,,6,11438
13016,1,N,,6,0
7679,1,N,,6,10642
16962,2,,,,5686
8082,1,N,100000,,2498
21502,1,N,,6,0
12509,1,N,,3,5520
6636,1,N,,6,10222
13187,1,N,27291947,6,7295
6953,1,N,,,5209
22018,1,N,,8,3830
569,1,N,12128600,,7172
19884,1,N,,6,4028
3903,1,N,,6,3400
9182,1,N,12780,,1855
9120,1,N,,,5105
8105,1,N,,6,2387
14795,1,N,,,5862
2414,1,N,,6,8004
5474,1,N,,6,7820
12987,1,N,,,0
5883,1,Y,5460000,,5402
16995,2,,,6,5642
17302,1,N,,6,5108
2613,1,N,,,7576
14824,1,N,,,4172
6548,1,N,,,4114
1768,1,N,,,
14016,1,N,13998868,6,8831
904,1,Y,25200,,6262
19221,2,,7442845,,3446
12998,1,N,,7,3072
6281,1,N,,,5618
4562,1,N,6948000,,10756
17806,1,N,,6,2533
10227,1,N,,6,3284
21611,1,N,,6,4346
14669,1,N,,,8871
13564,1,N,4712400,,
2059,1,N,,6,4872
1202,1,N,,,6124
6226,1,N,,6,5469
6222,1,N,,,0
13010,2,,,2,3609
17673,1,N,,,4882
19177,1,N,,,3527
17820,1,N,,6,2712
11165,1,N,,,
8480,1,N,,,4922
17008,1,N,,,6782
18933,1,Y,,,3981
17017,1,N,,5,3169
17895,1,N,,6,8406
6291,1,N,,8,5779
1658,1,N,,6,2721
9468,1,Y,,,4735
8467,1,N,,,2631
19552,1,N,,6,5780
10319,1,N,,,3696
19322,1,N,,6,5121
6574,1,N,,6,2302
19891,1,N,,6,0
12447,1,N,,6,3338
22392,1,N,,6,3443
13558,1,N,,,2674
1476,1,N,,,2864
21494,1,N,,6,
22034,1,Y,,,4437
16024,1,N,2053336,,6421
21775,1,N,,7,5938
1627,1,N,13166741,,6514
8936,1,N,,6,2740
17088,1,N,,6,5383
2111,1,N,,6,4616
22253,1,N,,6,5664
7247,1,N,,,4960
11422,1,N,,,0
13202,1,Y,,6,3097
13877,1,N,11632350,6,4761
4714,1,N,,,6427
11132,1,N,,6,5440
20989,1,N,,,5910
21564,1,Y,,6,8645
10743,1,N,,,6621
2097,1,N,,6,5470
21423,1,N,7215200,,3724
8310,2,,9325849,,4495
8675,1,N,,6,0
4369,1,N,,,5668
6966,1,N,,6,8627
4091,1,N,,,
13882,1,N,17215056,,4162
3696,1,N,,6,11091
17534,1,N,,6,7553
3958,1,N,4609828,,4088
21542,1,N,15637872,6,2508
12402,1,N,22782884,,3408
17398,1,N,,6,3930
9581,2,,,,7461
910,1,N,,6,9751
1251,1,N,12297866,,3377
12424,1,N,26967723,7,3108
9233,1,N,419950,,4601
14881,1,N,,6,3454
6377,1,N,,6,0
18309,1,N,,6,7984
5814,1,N,12598435,6,3424
12624,1,N,,6,7209
16770,1,Y,28300,8,8100
17082,2,,,,6502
6223,1,N,,5,4749
21649,1,N,,,0
8454,1,N,,,3322
196,2,,,6,3686
19767,1,N,,6,5030
1456,1,N,,,0
6148,1,N,,6,2387
15831,1,N,,6,
6650,1,N,,6,3635
6059,1,N,,,5010
12504,1,Y,,,0
10522,1,N,18348405,,6284
17917,1,N,,6,0
17932,1,N,,,3885
14798,1,N,,,5354
14875,1,N,,6,3545
21895,1,N,,,10146
13244,1,N,,6,4382
13975,1,N,39566772,6,4660
8667,1,N,,6,0
7186,1,N,,8,5171
3856,1,N,5050400,,4657
8559,1,N,,6,4554
6970,1,N,,,3621
5951,1,N,,6,3860
10512,1,N,,6,4427
8106,1,N,,6,8976
17501,1,N,,,2726
11148,1,N,,,0
5949,1,Y,,,0
3728,1,N,,,2696
19570,1,N,,,2290
315,1,N,,4,7984
13955,1,N,,,8401
10907,1,N,,6,3761
21987,1,N,,,3745
16497,1,N,,8,10263
1715,1,Y,,,3228
14714,1,N,,6,3558
12496,1,N,,7,6276
15075,1,N,,,0
696,1,N,9075278,,9123
10341,1,N,,,2803
22307,1,N,,6,3926
2689,1,N,6820600,6,4201
19334,1,N,,,7806
19317,1,Y,,6,0
3715,1,N,,,4750
15217,1,N,,,3084
3631,1,N,,,0
6279,1,N,,,0
9948,1,N,,,9258
19936,1,N,,6,4029
17273,1,N,,6,2681
18841,1,N,6619120,,4151
12581,1,N,,,0
3598,1,Y,,,9502
16274,1,N,,6,4761
12245,1,N,22112541,6,5368
17263,2,,10229479,6,2757
10264,1,N,,,0
4100,1,N,,6,0
1822,1,N,,6,4336
15363,1,N,,,8558
14866,1,N,,,8850
21610,1,N,,6,0
9169,1,N,,,0
8425,1,N,,6,11089
10623,1,N,,,3917
4530,2,,,6,7027
4063,1,N,,6,2549
19383,1,N,,6,9355
8091,1,N,,6,5968
6261,1,N,,,3688
14758,1,N,,,0
4461,1,N,,6,9984
1569,1,N,,,10286
4742,1,N,,6,1264
3670,1,N,,6,0
3893,1,N,,5,1977
15881,1,N,,,
12813,1,N,,,4019
8423,1,N,,,0
21432,1,N,,10,2894
10508,2,,,6,10406
15361,1,N,,6,8676
19198,1,N,,,5547
15792,1,N,,,0
1621,1,N,,,3529
20577,1,N,,,5393
15374,1,Y,,,5177
21794,1,N,,6,4762
17467,1,N,,6,7084
12631,1,N,,,6220
21656,2,,,6,7301
22286,2,,,6,0
17462,1,N,9261252,,5800
13913,1,N,638400,8,4726
14974,1,N,,,8266
17311,1,N,,,0
19681,1,N,,,4213
4257,1,N,,,2446
15322,1,N,,,6335
19147,1,Y,,,4058
17102,1,N,,,0
12541,1,N,,6,0
1174,2,,,6,4502
21555,1,N,,4,8656
8142,1,N,,6,2562
10210,1,N,,1,2278
21575,1,Y,,,6357
8132,1,Y,91019235,,2212
3707,1,N,,6,4099
2042,1,N,,,5425
19630,2,,,,3448
9131,1,N,,,4015
20660,1,N,2454800,7,4246
13554,1,N,,,2702
5970,1,N,,6,6093
21520,1,N,,,6125
17058,1,N,,6,10767
4383,1,Y,2767370,6,2730
12639,1,N,30804968,6,2255
6318,2,,,6,4407
21627,1,N,,6,0
1235,1,N,6237569,,3760
4410,1,N,,6,9881
19845,2,,,,6812
20715,1,N,907121,,6481
10572,1,N,,,4912
2407,2,,,,0
10592,1,Y,,6,0
10234,1,N,,,6854
15808,1,N,,6,0
19429,1,N,,1,10619
22272,2,,,6,4435
731,1,N,,,6158
9845,1,N,336120,,4504
10665,1,N,,,4860
10729,1,N,,6,4625
19239,1,N,39953700,6,3536
10398,1,N,,6,10212
15029,1,N,119936735,6,3476
6248,1,N,6047118,7,3140
19401,1,N,,6,0
17034,2,,5611336,,2341
22265,1,N,,6,2651
21643,1,N,,,0
6491,1,N,,,6180
8190,1,N,,,0
20106,1,N,,6,3804
21675,1,N,,6,5345
8717,1,N,,,2888
10558,1,N,,,5546
10270,1,N,,,9921
15239,1,N,,6,3303
14593,1,N,7261600,,4511
15556,1,N,,6,0
21907,1,N,,6,4812
15180,1,N,,,3603
21370,1,N,24382912,,3613
16490,2,,,,5210
4174,2,,,,5192
4778,1,N,3000000,,2592
13017,1,N,,,4009
17797,1,N,,6,2203
20871,1,N,34193425,,4540
2881,2,,7824240,8,6370
1981,2,,,6,3506
12562,1,N,,,8039
15578,1,N,,6,9780
2047,1,N,,,0
17090,1,N,,,3118
7130,1,N,,,8576
11119,2,,,6,0
22028,2,,,,3251
5866,1,Y,,6,0
1497,1,N,,6,5437
6552,1,N,,9,3342
1109,1,Y,1877820,8,3620
17172,1,N,,,4398
6610,2,,,7,3953
6935,1,N,,6,3362
22314,1,N,,6,6088
5842,1,N,11944470,,5493
7637,1,N,9273915,,9157
4810,2,,,,3869
5115,1,N,,8,9576
22270,1,N,,6,3781
2783,1,N,,,4619
11029,1,N,,6,3901
12578,1,N,,6,0
17799,1,N,,6,4042
16819,2,,,3,4693
12459,1,N,,,3566
13334,2,,,6,6289
6275,1,N,,,3606
10497,1,N,,,3702
1481,1,N,,6,0
7987,1,N,,6,11345
13551,1,N,,,0
4716,2,,,,3857
15571,1,N,,6,3766
12610,1,N,,,0
15526,2,,,6,8394
3605,1,N,,,2961
2764,1,N,1683200,2,5706
8090,1,N,,,2514
5605,1,N,,6,4693
1737,1,Y,,,0
17669,1,N,,,5528
14863,1,N,,,2789
21480,1,N,,6,0
4775,1,N,5510258,,3552
18712,2,,2328000,,4660
8903,2,,,6,3498
19651,1,Y,,,4573
2462,1,N,,,3938
8189,1,N,,,2584
2100,1,N,,6,0
15006,1,N,,6,7211
18731,1,N,368480,,4873
21631,1,N,,6,2613
17405,2,,,6,0
5939,1,N,,,5967
13002,1,Y,2400602,,15071
15074,1,N,,,6213
22293,1,N,,6,12347
3442,1,N,6165780,,6030
261,1,N,,,3415
9128,1,N,,,0
18551,1,N,,6,11910
1618,1,N,,,7017
13385,1,N,470040,,9802
19362,1,N,,6,3244
15910,1,N,,6,5752
8157,1,N,,,3210
5783,1,N,,6,3928
8167,1,N,,6,2409
17832,1,N,,6,6982
2404,2,,,,4261
12398,1,N,167500,6,3570
22139,2,,,6,3804
19701,1,N,,,5987
6773,1,N,60248751,,
14828,1,N,,5,7795
3480,1,N,,4,3877
1991,2,,,,2970
2602,1,N,3747600,6,3731
11137,1,N,,6,4996
17700,1,N,,6,4381
21562,2,,,,0
15813,1,N,,6,0
10470,1,N,24388301,,3699
6483,1,N,,,4692
21776,1,N,,6,3589
3105,2,,,6,11554
8422,1,N,,,4146
20115,1,N,2008932,6,0
12742,1,N,,,2913
19555,1,N,,,0
7980,1,N,,,4863
20368,1,N,35993520,,1715
13592,1,N,6691200,,1600
4843,1,N,,,5299
4041,1,Y,,7,3601
13269,1,N,,6,8041
9578,1,N,,,9287
20519,1,N,,,4248
8500,1,N,,6,2980
6202,1,N,,,6861
11196,1,Y,18690000,,5585
1852,1,N,,6,0
9557,1,N,2919565,6,9717
12704,1,N,,,4374
15025,1,N,2362876,6,3066
20996,1,N,,,5477
10763,1,N,,,4218
21928,1,N,,6,2650
17826,1,N,,6,4225
10288,1,N,,,8440
1444,1,N,,,0
13092,1,N,,,5676
381,1,N,,6,8743
2121,1,N,,6,6357
16909,1,N,,,3522
6236,1,Y,,,3405
1892,1,N,,5,3278
12974,1,N,,,5689
21629,1,N,,6,3279
13779,1,N,,6,
17097,1,N,,6,5503
1433,1,N,,6,6137
3220,1,N,,,9789
3669,1,N,,,5525
8629,1,Y,,,3642
17460,1,N,20208468,6,4036
17612,1,N,,0,2998
5978,1,N,,,4496
21640,1,N,,,4354
5974,1,N,,,3312
19592,1,Y,,,0
194,1,N,,,3643
17550,1,N,,,8464
10385,1,N,,,4806
10796,1,N,,6,3166
10292,1,N,,6,0
2891,1,Y,3674110,,7281
18130,1,N,,,3448
1471,1,N,,,2824
18416,1,N,105860,,10877
20538,1,N,20973510,,0
1874,1,N,,,9151
3524,1,N,,,3121
4139,1,N,,,7587
21624,1,N,,,3266
14906,1,Y,,,0
10813,1,N,,,8727
10720,1,N,,6,8219
19834,1,N,,,5379
19591,1,N,,,
12593,1,N,,,3444
10966,1,N,,,0
8210,1,Y,19835026,,0
16611,1,N,,,9018
19540,1,N,,6,3044
16425,1,N,,,4455
1490,1,N,,6,4209
8930,1,N,,6,3143
1470,1,N,,6,4883
7453,1,N,,,8091
174,1,N,,,3044
16228,1,N,,,
8845,1,Y,,6,4948
21964,1,N,,,2215
17628,1,N,,,0
10229,1,N,,6,2943
15495,1,N,,6,0
3272,2,,,,8215
19296,1,N,,6,2779
6310,1,N,,,3158
12746,1,N,,,7529
13894,1,N,764100,,5873
14672,1,N,,,3668
7728,1,N,684580,6,4400
10931,1,N,,6,4868
8348,1,N,,6,0
18333,2,,,,5640
3824,1,N,,,4565
8703,1,N,,,8963
21786,1,N,,6,5378
5833,1,N,,0,2767
19412,1,N,,,4625
3622,1,N,7928513,6,2273
10165,1,N,,6,3454
11765,1,N,,,4778
10606,1,N,,6,3390
20340,1,N,,6,0
4466,1,N,,6,2908
3753,1,N,,,0
21486,1,N,,,2857
4483,1,N,,6,3288
16110,1,N,,0,7894
16984,1,N,,6,2844
17332,1,N,,6,3272
13003,1,N,3279150,,3429
12760,1,N,,6,2556
10240,1,N,,6,6088
13773,1,N,,,5086
11040,1,N,,6,4915
20342,1,N,,,2711
5880,1,Y,5151055,6,6495
1960,1,N,,6,2668
19954,1,N,4869577,,5336
19360,2,,,,6846
8794,1,N,,,4651
15303,1,N,,6,5462
6307,1,N,,,4580
2175,1,N,,7,7454
12946,1,N,,6,6583
17744,1,Y,,,4377
13339,2,,,6,10147
4739,1,N,,,1991
12966,1,N,6797652,6,4414
20994,1,N,,,6096
9590,1,N,,,7077
3679,1,N,,6,5433
8214,1,N,,7,3588
3643,1,N,,,2362
10468,1,N,10557920,,3395
11351,1,N,,,6597
3694,1,N,,,4116
19323,1,N,,,6188
19374,1,N,,6,7532
3567,1,Y,,,4976
12566,2,,,6,7491
13553,1,N,2398253,,4070
1488,1,N,,,2654
150,1,N,,,4565
5558,1,N,6967160,,5670
19918,1,N,,6,3835
2437,1,N,,6,4005
14746,1,N,,,8123
6037,1,N,,6,4127
10218,2,,,,12027
19377,1,N,,,5531
19057,1,N,,,4252
18707,1,N,,6,8103
10054,1,N,10344710,,4086
1474,1,N,,,5338
8159,1,N,,6,2296
4164,1,Y,,,8967
3476,1,N,30997967,,3765
3716,1,Y,6370600,,3138
7199,1,N,11820371,,4240
17009,1,Y,,,2681
6403,1,N,,,6745
7034,1,N,,,0
8213,1,Y,,7,5772
21994,1,N,,,4899
21642,2,,,,3906
16063,1,Y,17606050,,4616
12919,1,N,,,4249
3738,1,N,,,3880
10760,1,N,,,3525
8379,1,N,,,9441
19599,1,N,,,5010
19286,1,N,,,3022
17254,1,N,17878212,,2937
12538,1,N,,,1982
8139,1,N,,6,10640
17030,1,N,,,9086
203,1,N,,,3489
5137,1,N,10062000,4,8213
10488,1,N,,,5327
8135,1,N,,6,2576
13767,1,N,,,
20984,1,N,5144212,,4697
8203,1,N,,,4608
4514,1,N,,,3154
1286,1,N,,6,3425
17107,1,N,,,7785
16186,1,N,10800007,6,5469
16762,1,N,,,4462
5782,1,Y,,,0
8455,1,N,,6,0
13319,1,N,,6,0
1656,1,N,,6,5950
6633,1,N,,6,0
18595,1,Y,,,5290
22386,1,N,,6,3933
13270,1,N,,6,10711
18116,1,N,,,4382
15472,1,N,,6,10104
21860,1,N,,6,0
22233,1,N,,,2567
8841,1,N,,6,3875
1500,1,N,,6,3594
22110,2,,,,3822
12761,1,N,,6,6077
14177,1,N,,6,6286
3680,1,N,,,3898
1383,1,N,,,0
22367,1,N,,6,5148
11136,1,N,,6,0
14822,1,N,,6,0
8352,1,N,,,12714
6276,1,N,,,3580
1838,2,,,6,0
11750,1,N,,,4616
12586,1,N,,6,4109
5774,1,N,,,3765
11059,1,N,,6,5779
19901,1,Y,,,2963
7012,1,N,2154000,,1823
14234,1,N,,,6337
4899,1,N,16050,6,9357
8168,1,N,,,0
15199,1,N,,6,5835
12560,1,N,,,6170
17907,1,N,,,
10939,1,N,,,3831
18326,1,N,,,5496
16990,1,N,13034040,6,2487
21868,1,N,,9,4488
19949,1,N,,,0
20464,1,N,,,
13994,1,N,6642400,,4764
8373,1,N,,6,2560
10314,1,N,,,6350
15451,1,N,,0,4250
22227,1,N,,,6229
18588,1,N,25220956,6,4509
22184,1,N,,6,9445
9617,2,,,,4437
9763,1,N,,8,4180
4863,1,N,2055300,,5004
1127,2,,7976500,6,7406
9290,1,N,,,9289
2040,1,N,,,0
21911,1,N,,,0
6078,1,N,,6,4332
19857,1,N,,6,2319
10228,1,Y,,,0
8685,1,N,,6,5992
12555,1,N,,,2600
3777,1,N,,,4771
8429,1,N,,6,6370
8153,1,N,,,2512
16082,1,N,,1,4087
12972,1,Y,,,4228
12947,1,N,,6,0
20382,1,N,,,1641
8824,1,N,,6,6017
10595,1,N,,,0
1443,1,N,,,0
6489,1,N,,6,2921
18873,1,N,5183000,6,5718
3945,1,N,,6,0
8279,1,N,,6,6971
11068,2,,,6,6107
3719,1,N,,6,3435
8471,1,N,,,6049
19574,1,N,,6,0
2421,1,N,,,5563
7866,1,N,18544280,6,4229
17047,1,N,,6,2593
14846,1,N,,6,5299
12573,1,N,,6,0
6738,1,N,,,4452
15538,1,N,6018032,8,4220
6676,1,N,,6,6545
17770,1,Y,,6,0
4990,1,N,,6,9890
1798,1,N,,,4620
12635,1,N,,6,4695
17548,1,N,,,3173
21639,1,N,,6,4367
2224,1,N,,,3818
21617,1,N,,6,2161
13343,1,N,,4,4764
16216,1,N,245600,,5233
17536,1,N,,,2406
15807,1,N,,6,3630
22158,1,N,,,3697
9386,1,N,,,7735
4083,1,N,,,2502
15793,1,N,,,3028
7970,1,N,,6,4315
21451,1,Y,,5,3591
16818,1,N,,3,3105
16943,1,N,,,2592
19340,1,N,,,2887
8087,1,N,,6,4925
13282,1,N,,6,4157
16955,1,N,,,5351
13175,1,N,,,3151
1450,1,N,,,3425
17363,1,N,,,3804
1651,1,N,,6,6870
1451,1,N,,6,4208
8814,1,N,,8,7636
10784,1,N,,6,7653
17065,1,N,,,0
6535,1,N,,6,3580
21984,2,,,6,8499
17541,1,N,,6,2616
10356,1,N,,,2952
2230,1,N,14969097,,
19539,1,N,,,8332
10257,1,N,,,0
8113,1,Y,,,5874
3793,1,N,,,4007
10728,1,N,,,10974
1766,1,N,,,3437
10298,1,N,,6,0
12093,1,N,,6,5060
16976,1,N,,6,9868
6952,1,N,,,4953
539,1,N,,,6316
4450,1,N,,6,2760
13774,1,N,,,5236
18113,1,N,,,3689
7097,2,,,,0
5864,1,N,,,6946
15336,1,N,,,15590
21531,1,N,,,1441
13164,1,N,,6,2919
20795,1,N,,,5204
8360,1,N,,,7731
2226,1,N,,,2544
10243,1,N,,6,6104
14242,1,N,5896550,6,4566
15373,1,N,,,5418
17952,1,N,33724443,,4503
18249,1,N,,,2750
21912,1,N,,,3418
240,2,,,,1595
14699,1,N,,6,4414
10532,2,,,2,4126
12592,1,N,,6,0
1617,2,,10649622,6,3347
21710,1,N,,,5537
17584,1,N,,6,4259
13307,1,N,,,4231
5841,1,Y,,,0
7358,1,N,,,4778
8145,1,N,,6,0
1405,1,N,7956938,,2617
18190,1,N,,,3151
10317,1,N,,6,3092
3804,2,,,,8945
10509,1,N,,,3028
9248,1,N,7688314,6,9769
13127,2,,,6,5033
17226,1,Y,,10,3310
21609,2,,,6,0
17007,1,N,,,0
1759,2,,,6,7877
13911,1,N,,,
15804,1,N,,,3070
752,1,N,4486084,,8944
19867,1,Y,,,0
8146,1,N,,6,10921
1616,1,N,16995153,,3758
10221,2,,,6,3110
14861,1,N,,6,7085
15405,1,N,,6,3274
14644,1,N,,,3644
19900,1,N,,,0
17235,2,,,,5938
9766,1,N,,6,6966
18582,1,N,,,4733
13126,1,N,,,3986
3374,1,N,15754759,,2813
16958,1,N,,6,2979
11166,1,N,,8,3179
6594,1,N,,6,2644
21505,1,N,,,0
14831,1,N,,,0
19617,1,N,,,6343
17081,1,N,,6,0
18624,1,N,62700,,4351
1515,1,N,,8,9107
1727,1,N,,,0
10159,1,N,9522598,6,3172
12879,1,N,,6,3854
8830,1,N,,6,6746
8954,1,N,,6,5605
290,1,N,,6,3887
3794,1,N,,0,11412
21881,1,N,,6,0
18134,1,N,,,3890
13340,1,N,,,4121
6490,1,N,,4,4526
10548,1,N,,,2949
8183,1,N,,6,7801
17633,1,N,,,3802
17358,1,N,,,4641
19868,1,N,,,5238
17911,1,N,,,3764
12437,1,Y,14906876,,3041
2050,1,N,,1,5923
20739,1,N,,10,9588
3691,1,N,,,4244
223,1,N,,,2174
21532,1,N,,,5780
8224,1,N,,,4458
8333,1,N,,,7100
21715,1,N,,,4399
5323,1,N,,,5665
316,1,N,,,9613
21968,1,N,,6,2436
2918,1,N,5435100,,5007
8683,1,N,,,8878
11648,1,N,,7,5302
2003,1,N,,5,2468
14766,1,N,,,5340
2470,1,N,47096333,,2798
2575,2,,196740,9,4639
2419,2,,,,7004
10831,1,N,15125396,6,7338
17769,1,N,,,0
22280,1,N,,6,5430
20364,1,N,,,1765
11146,1,N,,6,5052
3701,1,N,,,3639
771,1,N,30000,,5159
10305,1,N,,,0
10701,1,N,,,2734
19208,1,N,15899391,0,3914
15288,1,Y,,6,0
3004,1,N,6523498,,10796
17684,1,N,,6,10153
21598,1,N,,,2783
10202,1,N,,6,3060
8659,1,Y,9580200,,10885
7947,1,N,,5,6743
6146,1,N,,6,5158
4731,1,N,,,7876
1479,1,N,,,3933
17295,2,,,,8184
4789,1,N,287973,6,3920
11757,1,N,,2,9461
6204,1,N,,6,5327
4255,2,,,,3581
6484,1,N,,,6669
22369,1,N,,6,10197
2120,1,N,,6,9485
1384,1,N,,6,5678
6208,1,Y,2529600,,5661
15921,1,N,,,0
10894,1,N,,,0
10475,1,N,14307983,6,3378
21256,1,N,6213557,,4260
2890,1,N,,6,7395
12759,1,N,,6,2420
3655,1,N,,6,4776
2886,1,N,,9,6540
14830,1,N,,,4065
21156,1,N,1697500,,4410
22072,1,Y,,6,2771
14623,1,Y,,6,4111
19423,1,N,,2,6355
15353,1,N,,6,2842
5705,1,N,6358064,6,3523
17275,1,N,,,6596
20139,1,N,,,0
20350,1,N,,,0
2519,1,N,28069400,6,8632
22204,1,N,,,4494
8162,1,N,,6,6856
9897,2,,28443514,6,8526
20341,1,N,,,4015
7173,1,N,88120,10,5093
5796,1,Y,21376980,,3546
9416,1,N,,,7998
8043,1,N,,,5740
19338,1,N,,6,5228
17680,1,N,,,10102
15231,1,N,,6,3981
12611,1,N,,6,2586
10359,1,N,,,3452
3629,1,N,,5,2983
14483,1,N,,,8356
11047,1,N,,6,0
6726,1,N,,6,0
14877,1,N,,,0
2446,1,N,,,1909
20111,1,N,,6,4774
11558,1,N,,,5646
14841,1,N,72600,,0
20677,1,N,,,4640
1417,1,N,,5,0
2420,1,N,,,3677
2566,1,N,11191947,6,8046
18259,1,N,,,7319
5964,1,N,,6,3555
10307,1,N,,,0
4288,1,N,,,3373
22044,1,N,,,3454
18818,1,N,2538121,7,5295
2089,1,N,,6,7047
8336,2,,,6,8702
10581,1,N,,,4646
10190,1,Y,,,5483
8593,1,N,,6,0
18431,1,N,,,5352
2422,1,N,,,0
12494,1,N,13230720,6,6636
19290,1,Y,,6,4396
12415,2,,,,4742
17274,1,N,,6,3264
8019,1,N,,,0
12914,1,Y,,,4360
3632,1,N,,,3082
9121,1,N,,,0
15046,2,,,6,5598
185,1,N,,,3561
20375,1,N,,,
5953,1,N,,6,3481
4421,1,N,,6,0
9554,1,N,,,6101
17361,1,N,,,5138
10655,1,N,,,0
13589,1,N,,,1622
9403,1,N,,,4519
5905,1,N,,6,0
5992,1,N,,6,3068
10236,1,N,,6,2528
10774,1,N,,,5563
10196,1,N,,,3896
3690,1,N,,6,4675
18114,1,N,,6,3361
4442,1,N,,,3555
5919,1,N,,6,0
14054,1,N,9381700,6,10383
1378,1,N,,6,2351
5898,1,N,,,0
5914,1,N,,,5191
14995,1,Y,,6,7226
5772,1,N,22511993,,3851
4713,2,,,,9528
11762,1,N,,,8447
6608,1,N,,,4940
17036,1,N,,5,4827
2576,1,N,,6,4390
11646,1,N,,7,8806
14044,1,N,,6,9219
4729,1,N,,,6149
549,1,N,470100,,9354
17765,1,N,,,9813
4453,1,N,,6,3520
2411,1,N,,,2655
14896,1,N,,,0
3285,1,N,14052427,,0
14820,1,N,,,4255
9382,1,N,,8,11852
21623,1,N,,,4445
1313,1,Y,,,3968
432,1,N,,6,7230
1866,1,N,,,0
8813,1,N,3538834,6,0
15378,1,N,,,6944
18356,1,N,,,
6329,1,N,,,2638
13758,1,N,,7,5022
5999,1,N,,,6231
17051,1,N,,6,5342
6723,1,N,,6,0
19394,1,N,,,0
6115,2,,,,0
16268,1,N,,,
10263,1,N,,6,0
17851,2,,,6,6735
19837,1,Y,,,3720
19268,1,N,,6,10275
11177,1,N,,6,5490
15318,1,N,,,7206
10494,1,N,,,4380
17648,1,N,,6,3881
6071,1,N,,4,4041
195,1,N,,,4314
6477,1,N,,0,3457
15328,1,N,,7,
3914,2,,,6,0
16153,2,,2903940,2,9065
12666,2,,,6,4964
20374,1,N,761900,,2376
4715,1,N,,,2898
17103,1,N,,,10796
3568,1,N,,7,5829
9181,1,N,960000,,2315
12678,1,Y,,8,8974
22057,1,N,,,3812
9708,1,N,2354974,6,5335
18746,1,N,,6,9554
11618,1,N,,,5028
7983,1,N,,,3398
2164,1,N,,6,6020
13629,2,,,,2721
8938,1,N,,,3018
4071,1,N,,,7039
21604,1,N,,6,6239
12485,1,N,,,4534
12517,1,N,,6,2485
9405,1,N,,,4301
17422,1,N,,6,2950
8666,1,Y,5991986,,2628
5851,1,N,,,0
17018,1,N,,,5792
16459,1,N,,1,5072
14741,1,N,,,5143
17747,1,N,,6,4047
14837,1,N,,,0
20339,1,N,,,9087
20009,1,N,,,4020
13007,1,N,,6,4705
6972,1,N,,,3912
3994,1,N,,5,9328
5827,1,Y,,,4978
14323,1,Y,,,3684
14855,1,N,,6,2707
19616,1,N,,,5194
6224,1,N,,,8400
17734,1,N,,,7529
14864,1,N,,,6618
20436,1,N,,,2705
7638,1,Y,,,4911
1507,1,N,,,0
3963,1,N,,,0
6481,1,N,,6,2871
2418,1,N,,,2786
5884,2,,,,0
7699,1,N,,,8557
10354,1,N,,,3734
1369,1,N,10646854,5,7674
10872,1,N,,,4979
3599,1,N,,6,2478
18724,1,N,,,9508
1806,1,N,,,5836
4741,1,N,,,4675
8538,1,N,,,5182
387,1,N,8661418,6,6731
22039,1,N,,,2642
4510,1,N,,6,6971
10803,1,N,13125148,6,3598
3976,1,N,,5,2363
6955,1,N,,6,5685
17035,1,N,,,2424
10303,1,N,,6,2561
8696,1,N,,,0
16135,1,N,,,10698
6957,1,N,,6,3394
8031,1,N,,6,3157
8088,1,N,,6,0
17074,1,N,,6,6403
17912,1,N,,,0
5168,1,N,2832513,6,5227
22189,1,N,,,4990
15098,1,Y,,10,2893
6219,1,N,,,3041
14823,2,,,6,0
12069,1,N,6912000,,8834
21584,1,N,,6,3387
5298,1,N,,6,10244
3724,1,N,,,3399
9848,1,Y,759000,,3478
16044,2,,,,4978
13061,2,,,5,7516
8177,1,N,,,2829
17483,1,N,,6,2957
5897,1,N,,5,5104
6495,1,N,,6,3330
15512,1,N,,6,4010
2497,1,N,,,
19691,1,N,,6,7947
10153,1,N,,,3442
21915,1,N,,,3845
13146,1,N,,,4919
7999,1,Y,21816664,,5873
11377,1,N,,,4728
9448,1,N,4919280,,9959
8052,1,N,,,9040
232,1,N,,,2436
4722,1,N,,,2848
13367,1,N,,6,3594
6563,1,N,,,3565
12533,1,N,,6,6604
3956,1,N,,,5354
18792,2,,,,4861
18169,1,N,53100,0,1735
7391,1,N,,6,10103
16950,1,N,,6,4817
10753,1,N,,6,4931
17447,1,N,,6,4937
10311,1,N,,,0
11402,1,N,,,1542
16861,1,N,,,3408
4173,1,N,,6,0
20162,1,N,4596000,6,
11433,1,N,25340,8,2285
15310,1,N,,,3415
21949,2,,,,4353
15301,1,N,,,3410
21756,1,N,11931720,,8413
501,1,Y,6247470,,
21222,2,,,,4710
