,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MAIN_INSR_AMT_SUM,EXPR_SUM,WORK_YEARS_MIN,EXPR_COUNT
6581,0,2,4,0,3,1,2003,5,237198808.0,1,0,6
6582,0,2,6,0,25,1,2003,5,15000000.0,0,7,2
6583,0,1,7,0,24,0,2003,5,20000000.0,0,13,1
6584,0,2,5,0,3,0,2003,10,112200000.0,2,1,3
6586,0,2,6,0,3,4,2008,8,120485000.0,2,20,5
6587,0,2,5,1,3,0,2004,1,10000000.0,0,1,1
6588,0,1,4,0,9,0,2003,5,10000000.0,0,8,1
6589,0,1,5,0,8,1,2000,3,376715462.0,7,5,14
6590,0,2,4,0,9,1,2003,5,31550000.0,0,21,3
6591,0,1,6,0,2,1,2003,5,50000000.0,0,1,3
6592,0,1,6,0,8,2,2003,5,160000000.0,3,9,3
6593,1,1,3,0,2,13,2016,6,380000000.0,4,19,6
6594,0,2,5,1,8,7,2006,1,138000000.0,3,6,3
6595,0,2,5,0,3,1,2003,5,20000000.0,0,1,1
6596,0,1,5,0,2,1,2003,5,90000000.0,1,1,2
6597,1,1,6,0,6,0,2007,5,113486370.0,3,4,5
6598,0,2,6,0,9,1,2004,7,32256380.0,2,8,2
6599,0,2,5,1,1,5,2005,3,83331270.0,4,3,4
6600,0,2,5,0,3,2,2006,10,105000000.0,3,3,3
6601,0,1,4,0,1,3,2002,4,110998269.0,2,16,7
6602,0,2,5,0,25,6,2012,6,447327470.0,7,1,12
6603,0,1,4,0,8,0,2010,12,73089890.0,2,12,3
6604,0,1,4,0,10,1,2011,3,50000000.0,0,16,3
6606,1,2,4,0,9,0,2016,5,35000000.0,1,1,3
6607,0,2,5,0,3,1,2006,9,150000000.0,3,1,3
6608,0,2,6,0,12,1,2006,10,20000000.0,1,7,1
6609,0,2,5,0,3,4,2008,12,242000000.0,8,1,8
6610,0,2,5,1,9,1,2009,10,5000000.0,0,6,1
6611,0,2,4,0,9,4,2003,5,123115000.0,2,1,8
6612,1,2,5,0,1,1,2016,6,21000000.0,0,0,4
6613,0,2,4,0,3,0,2016,6,10000000.0,1,6,1
6614,0,2,6,0,7,1,2009,6,20000000.0,1,8,1
6615,0,1,4,0,8,3,2016,6,184000000.0,5,13,5
6616,0,2,3,0,18,0,2015,1,165000000.0,3,13,5
6617,0,1,5,0,6,5,2003,5,120000000.0,1,19,2
6618,0,2,5,0,3,1,2009,12,44000000.0,1,15,2
6619,0,2,5,0,3,5,2009,1,235000000.0,4,3,6
6621,0,2,3,0,3,0,2012,9,50000000.0,1,3,1
6622,0,1,5,0,8,1,2010,3,226000000.0,5,3,5
6623,0,2,5,0,18,1,2016,6,30000000.0,0,13,2
6624,0,2,5,0,3,10,2006,9,529000000.0,8,14,9
6625,0,1,4,0,15,0,2014,1,110000000.0,0,2,3
6626,0,2,3,0,3,1,2015,9,176620690.0,3,1,5
6627,0,2,6,0,3,5,2016,2,127424823.0,3,1,4
6628,0,1,4,0,1,0,2007,10,130000000.0,2,6,2
6629,0,2,4,0,18,6,2015,8,485000000.0,7,4,8
6630,0,2,4,0,3,1,2012,2,196000000.0,4,2,6
6631,0,2,5,0,9,3,2016,5,133000000.0,4,2,5
6632,0,1,5,0,8,4,2013,8,377122222.0,11,5,11
6633,0,2,3,0,3,0,2016,6,40000000.0,0,0,3
6634,0,2,4,1,9,13,2014,4,709734225.0,13,4,16
6635,0,1,7,0,25,0,2003,5,20000000.0,0,6,1
6636,0,2,6,0,3,4,2013,2,376244670.0,5,2,18
6637,0,2,5,1,3,1,1998,6,63000000.0,2,0,7
6638,0,1,5,0,8,3,2013,8,211475190.0,8,10,10
6639,1,2,5,0,3,6,2005,12,140418618.0,2,1,4
6640,0,1,4,0,1,1,2003,5,70000000.0,1,5,2
6642,1,2,5,1,3,5,1999,9,346954573.0,5,0,14
6643,0,1,3,0,8,0,2001,10,20000000.0,0,4,2
6644,0,1,7,0,8,0,2001,2,20600000.0,0,1,2
6645,0,2,4,0,3,1,2001,6,112662000.0,0,0,7
6646,0,2,4,0,2,18,2005,3,397260000.0,3,2,8
6647,0,1,5,0,1,11,2011,2,376256831.0,10,11,12
6648,0,1,5,0,1,7,2006,3,144008970.0,4,12,7
6649,0,1,5,0,6,0,2001,1,31200000.0,1,1,2
6650,0,2,5,1,18,1,2005,11,30000000.0,1,8,1
6651,0,2,4,0,3,5,2016,5,135483205.0,4,1,6
6652,0,2,6,0,25,0,2016,6,70000000.0,1,10,3
6654,1,2,5,0,2,8,2009,12,855500000.0,13,15,21
6655,0,1,3,0,1,1,2006,1,160000000.0,1,3,4
6656,1,2,5,0,8,7,2008,9,356732563.0,5,3,15
6657,1,2,5,0,3,4,2011,4,417107780.0,8,2,12
6658,0,2,6,0,3,2,2003,5,110300000.0,4,1,4
6659,0,2,4,0,18,4,2004,3,186162859.0,3,18,6
6660,0,2,4,0,3,0,2012,6,58400000.0,1,2,2
6661,0,1,6,0,25,2,2009,7,25000000.0,1,4,2
6662,0,2,6,0,3,4,2030,5,25000000.0,0,2,2
6663,0,1,4,0,1,0,2007,7,31000000.0,1,1,3
6664,1,2,5,0,3,1,2009,7,32000000.0,1,2,1
6665,0,2,4,0,1,1,2016,6,40000000.0,1,10,1
6666,0,1,3,0,21,1,2008,11,30000000.0,1,3,1
6667,0,1,5,0,1,2,2012,2,50000000.0,1,2,1
6668,0,1,4,0,8,0,2015,10,71000000.0,2,1,2
6669,0,2,5,0,3,5,2016,6,239000000.0,6,19,7
6670,0,1,4,1,9,2,2012,8,391476190.0,5,3,11
6671,1,2,4,0,3,0,2010,8,50000000.0,1,4,1
6672,0,2,5,0,9,2,2010,9,67100000.0,2,1,5
6673,0,2,3,0,18,1,2009,11,325000000.0,3,1,5
6675,0,2,5,0,8,3,2012,12,184475620.0,5,21,6
6676,0,1,4,0,8,1,2010,1,50000000.0,1,4,1
6678,0,1,6,0,9,0,1998,12,40000000.0,1,1,2
6679,0,2,6,0,7,6,2015,3,145000000.0,2,5,5
6680,0,2,4,0,3,0,2013,1,128000000.0,4,8,4
6681,0,1,4,0,19,0,2016,6,50000000.0,0,6,1
6682,0,2,6,1,3,3,2008,5,113000000.0,4,0,5
6683,0,2,3,0,2,1,2016,4,105533881.0,3,3,4
6684,1,2,4,0,3,1,2016,5,201731840.0,4,5,4
6685,0,2,3,0,8,0,2015,6,72000000.0,3,1,3
6686,0,1,5,0,2,0,2007,12,20000000.0,0,22,1
6687,0,2,3,0,3,3,2016,3,189000000.0,7,4,8
6689,1,1,6,0,9,0,2000,5,185200000.0,1,1,7
6690,0,2,4,0,3,0,2009,1,55000000.0,1,5,3
6691,0,2,7,0,3,0,2003,5,10000000.0,0,11,1
6692,0,1,5,0,14,0,2003,6,71813470.0,1,1,2
6693,0,2,7,0,3,3,2006,6,107531880.0,6,1,8
6694,0,2,6,0,2,0,2005,2,80000000.0,1,1,3
6695,0,2,5,1,3,1,2000,7,65000000.0,0,1,5
6696,0,2,5,0,1,1,2016,6,64000000.0,2,0,3
6697,1,2,3,0,9,1,2012,12,134036840.0,3,1,4
6698,1,2,5,0,3,6,2011,10,190036840.0,5,1,6
6699,0,2,5,0,10,1,2001,10,65000000.0,0,0,4
6700,0,1,5,0,8,3,2003,5,126150000.0,3,5,4
6701,0,2,4,0,3,0,2002,10,20000000.0,0,17,1
6702,0,2,4,0,2,1,2006,11,163142860.0,2,10,3
6703,0,1,5,0,9,0,2009,3,10000000.0,0,18,1
6704,0,2,4,0,9,0,2008,12,352089360.0,7,2,9
6705,0,1,5,0,7,3,2003,4,70000000.0,1,12,1
6706,0,2,4,0,3,0,2007,8,171958300.0,4,1,8
6707,0,1,5,0,1,4,2010,9,320050638.0,6,4,8
6708,0,2,5,0,3,1,2007,2,100000000.0,2,3,2
6709,0,2,6,1,3,6,2003,5,128500000.0,0,7,6
6710,0,1,5,0,8,7,2008,3,497085690.0,5,3,16
6711,0,2,5,0,2,2,2005,12,88008140.0,4,5,4
6713,0,2,4,0,2,3,1998,2,57600000.0,2,2,3
6714,0,2,3,0,8,0,2007,8,50000000.0,1,20,1
6716,1,1,4,0,5,10,2008,6,710900000.0,13,1,19
6717,0,1,5,0,7,6,2006,6,112200000.0,3,7,5
6718,0,2,4,0,3,1,2009,9,100000000.0,1,5,3
6719,0,2,4,0,3,1,2016,3,245501059.0,8,24,10
6720,0,1,3,0,1,1,2011,4,125000000.0,2,4,3
6721,0,1,6,0,4,2,2016,6,30000000.0,1,4,1
6722,0,1,4,0,8,4,2016,6,357200000.0,6,4,11
6723,0,1,4,0,15,0,2007,2,352000000.0,6,7,7
6725,0,2,4,0,3,2,2009,7,144216591.0,3,4,4
6726,0,2,4,0,8,0,2013,5,70000000.0,2,1,2
6727,0,1,6,0,4,7,2014,9,66788530.0,3,10,3
6728,0,2,5,1,3,6,2014,7,255652299.0,2,1,13
6729,0,2,5,0,3,1,2016,6,30000000.0,1,17,1
6731,0,2,4,0,3,17,2015,6,467354815.0,9,7,11
6732,0,1,5,0,1,5,2014,10,430000000.0,6,16,10
6733,0,2,4,0,1,6,2016,6,238200000.0,5,7,5
6734,0,1,6,0,7,24,2013,1,456200000.0,4,5,12
6735,0,2,5,0,3,2,2003,5,50000000.0,0,2,2
6736,0,2,6,1,9,3,2000,8,432552094.0,8,1,20
6737,0,2,6,0,3,1,2003,5,20000000.0,0,4,1
6738,0,2,5,0,2,0,2008,4,58000000.0,1,0,2
6739,0,2,5,0,9,3,2002,4,88000000.0,0,2,5
6740,0,2,6,0,3,18,2015,2,522000000.0,5,10,8
6741,0,2,6,0,3,0,2003,5,20000000.0,0,6,1
6742,0,2,5,0,3,5,2001,5,226644349.0,2,7,8
6743,0,2,5,0,24,0,2000,8,98906474.0,1,2,6
6744,0,1,6,0,25,0,2003,5,20000000.0,0,1,1
6746,0,1,3,0,8,1,2003,8,180000000.0,3,5,4
6747,1,2,6,0,3,1,2011,5,52843000.0,2,1,6
6748,0,2,4,0,3,1,2003,5,60000000.0,0,0,6
6749,0,2,4,0,3,0,2003,5,20000000.0,0,2,1
6750,0,1,5,0,8,1,2003,5,54340000.0,0,1,3
6751,0,1,5,0,6,0,2003,6,167757580.0,3,1,4
6752,1,2,3,0,24,2,2010,2,110000000.0,2,2,3
6753,0,2,4,1,3,5,2010,8,371345839.0,6,1,12
6754,0,2,4,0,3,25,2011,7,865156592.0,9,3,17
6756,0,1,4,0,15,0,2016,6,242619050.0,5,2,6
6757,0,1,4,0,9,0,2014,12,43000000.0,1,8,2
6758,0,2,6,1,9,1,2016,5,30000000.0,1,1,1
6759,0,2,4,0,1,6,2013,9,183685600.0,6,6,8
6760,0,2,4,0,9,2,2005,3,161627060.0,3,5,6
6762,1,1,5,0,6,0,2003,5,62000000.0,0,1,3
6763,0,2,6,1,3,4,1998,6,142400000.0,3,0,10
6764,0,2,6,1,3,0,2003,5,20000000.0,0,12,2
6766,0,1,3,0,1,0,2012,11,718353948.0,7,2,10
6767,0,2,4,0,19,1,2003,5,60000000.0,0,1,3
6768,0,1,6,0,8,1,2014,1,20000000.0,0,8,1
6769,0,1,4,0,1,0,2003,5,21000000.0,0,1,2
6770,0,1,4,0,13,0,2003,5,266470000.0,2,3,8
6771,0,2,5,1,3,6,2007,12,162000000.0,3,1,9
6772,0,1,4,0,10,2,2003,5,132348000.0,2,1,4
6773,1,2,5,0,3,5,2013,12,166000000.0,5,7,5
6774,0,1,5,0,9,0,2003,5,75000000.0,1,0,3
6775,0,2,4,0,6,1,2003,5,50000000.0,0,2,2
6776,0,2,6,0,3,7,2013,9,109000000.0,3,3,4
6777,1,2,4,0,3,3,2013,8,256800000.0,5,17,9
6778,0,1,4,0,1,0,2003,8,60000000.0,1,7,2
6779,0,2,5,0,2,3,2009,9,100000000.0,2,8,2
6780,0,2,4,0,1,0,2004,9,200000000.0,2,20,5
6781,0,2,3,0,3,4,2010,1,419780000.0,9,14,12
6782,0,2,5,1,9,33,2003,4,661072081.0,24,3,46
6783,0,2,5,0,8,3,2006,8,369156628.0,13,0,16
6784,0,1,6,0,7,18,2008,2,749659130.0,14,26,20
6785,0,2,4,0,9,4,2004,10,328375426.0,8,0,16
6786,0,1,5,0,15,0,2010,9,60000000.0,1,4,2
6788,0,2,5,0,3,3,2003,8,110000000.0,3,18,3
6789,0,2,4,0,3,5,2013,3,247839269.0,8,0,10
6790,1,2,4,0,3,4,2007,2,111032830.0,3,1,5
6791,0,2,5,0,3,12,2011,11,726167756.0,16,27,18
6792,1,2,6,0,3,4,2014,1,197200000.0,5,15,6
6793,0,2,3,0,13,0,2007,2,60000000.0,1,15,2
6794,0,2,4,0,3,4,2007,11,85000000.0,3,6,3
6796,0,2,5,1,3,14,2010,2,1032488857.0,26,0,30
6797,0,2,4,0,3,0,2007,12,65000000.0,1,10,2
6798,1,2,5,0,3,3,2007,4,64000000.0,2,1,3
6799,0,1,6,0,6,2,2007,10,52727270.0,2,8,3
6800,0,2,4,0,3,5,2016,6,327410380.0,6,4,8
6801,0,2,4,0,3,13,2012,5,444000000.0,3,10,3
6802,1,2,3,0,1,2,2016,6,86000000.0,2,9,2
6803,0,2,5,1,9,7,2011,12,301000000.0,9,3,9
6804,0,1,5,0,2,3,2008,10,155256520.0,4,27,5
6806,1,1,3,0,1,2,2016,6,116800000.0,2,2,3
6807,0,2,4,0,2,2,2014,2,150000000.0,2,9,2
6808,0,1,4,0,15,1,2013,10,89069770.0,3,4,4
6809,0,2,3,0,24,1,2012,9,215000000.0,3,2,7
6810,0,1,6,0,1,2,2009,10,155000000.0,5,1,5
6811,0,2,4,0,3,1,2000,1,62086960.0,1,3,3
6812,1,2,5,0,3,1,2012,10,145000000.0,5,2,7
6813,0,2,4,0,1,5,2016,6,93553809.0,2,6,3
6814,0,2,5,1,3,3,2007,9,307480535.0,8,6,10
6815,0,2,6,0,21,6,2016,6,753496448.0,10,5,11
6816,0,2,5,0,3,5,2015,3,67000000.0,1,6,2
6817,0,2,6,0,25,1,2013,12,70000000.0,3,6,3
6818,0,2,5,0,2,22,2014,11,981195605.0,14,6,15
6819,0,2,4,0,9,0,2013,3,36000000.0,1,6,1
6820,0,1,3,0,1,0,2014,8,100000000.0,2,3,2
6821,0,2,5,0,3,11,2005,8,157220800.0,5,1,10
6822,0,2,6,0,2,2,2003,5,35000000.0,1,3,3
6823,0,1,5,0,8,8,2005,2,197578686.0,2,3,10
6824,0,2,5,0,8,5,2002,9,430718210.0,5,1,26
6825,0,2,6,0,7,3,2003,2,50100000.0,0,4,3
6826,0,2,6,0,9,3,2003,5,70000000.0,1,10,2
6827,0,1,5,0,1,0,2000,6,31000000.0,0,1,2
6828,0,2,5,0,9,5,2012,10,910000000.0,15,1,28
6829,0,2,4,1,2,8,2014,4,340000000.0,4,1,7
6830,0,2,4,0,3,4,2016,4,389571790.0,8,3,11
6831,0,2,3,0,10,1,2008,7,100000000.0,1,4,5
6832,0,1,5,0,2,0,2003,5,59009807.0,0,2,4
6833,0,2,6,1,3,2,2003,5,43000000.0,0,1,5
6834,0,2,5,0,3,2,2013,4,180000000.0,3,1,5
6835,0,2,3,0,1,0,2003,5,40000000.0,0,9,2
6836,0,1,5,0,12,0,2002,9,153500000.0,2,1,8
6837,0,2,5,0,25,1,2003,5,50000000.0,1,3,1
6838,0,1,4,0,10,0,2002,4,135000000.0,3,1,4
6840,0,2,4,0,3,1,2006,11,42000000.0,1,2,2
6841,0,2,4,0,3,4,2006,5,245000000.0,3,2,9
6842,0,2,4,1,3,1,2016,5,251629120.0,6,0,7
6843,0,2,4,0,3,8,2000,9,316433204.0,4,2,19
6844,0,2,4,0,3,3,2015,5,417923076.0,8,8,14
6845,0,1,6,0,8,1,2009,2,30000000.0,1,2,1
6846,0,2,3,0,9,3,2008,12,89000000.0,3,4,3
6847,0,1,4,0,1,7,2010,12,306000000.0,9,9,9
6848,0,1,4,0,1,1,2014,5,150000000.0,1,6,3
6849,0,2,3,0,3,1,2016,3,165767593.0,2,2,5
6850,0,1,5,0,8,1,2003,5,168000000.0,4,0,7
6851,0,2,5,0,1,1,2016,6,70000000.0,2,8,2
6852,0,2,5,0,9,7,2006,4,352880000.0,9,8,12
6853,0,1,4,0,6,1,2010,1,100000000.0,1,22,1
6854,0,1,5,0,7,5,2013,4,136800000.0,4,1,5
6855,0,1,5,0,19,0,2011,11,234016800.0,5,2,8
6856,1,2,5,0,3,0,2010,5,160000000.0,3,1,3
6857,0,2,5,0,3,2,2012,1,56000000.0,2,9,2
6858,0,1,5,0,8,2,2004,9,70383170.0,3,4,3
6859,0,1,4,0,8,0,2011,5,123000000.0,4,1,4
6860,0,1,5,0,1,3,2014,11,246729800.0,4,3,6
6861,0,2,3,0,3,0,2005,9,80000000.0,0,2,2
6862,0,1,4,0,15,1,2013,10,159600000.0,4,2,4
6863,0,2,5,1,9,2,2014,4,249000000.0,8,1,8
6864,0,2,6,0,3,7,2014,8,170646788.0,4,1,5
6865,0,2,5,0,3,1,2016,6,73000000.0,2,1,3
6866,0,1,5,0,7,0,2004,3,127000000.0,1,1,2
6867,0,1,7,0,2,1,2007,8,30000000.0,0,6,2
6868,0,2,5,0,3,4,2015,6,355600000.0,4,1,5
6869,0,1,5,0,8,6,2009,8,252562126.0,5,1,8
6870,0,1,5,0,8,2,2007,9,30000000.0,0,2,2
6871,0,2,5,0,9,4,2003,5,128000000.0,0,3,4
6872,0,2,5,0,19,0,2015,10,48370787.0,1,2,2
6873,0,2,4,0,3,1,2002,1,164076873.0,1,1,7
6874,0,1,5,0,7,4,2003,5,246874750.0,10,14,10
6875,0,2,4,0,3,3,2003,5,165000000.0,1,0,4
6876,0,2,6,0,8,1,2008,4,21000000.0,0,22,1
6877,1,1,4,0,2,1,2011,9,160246557.0,2,2,3
6878,0,1,7,0,7,9,2003,8,100000000.0,2,4,2
6879,0,2,4,0,2,6,2008,3,558198393.0,14,1,20
6880,0,2,5,0,3,3,2007,7,60000000.0,1,1,2
6882,0,1,7,0,1,1,2016,6,49817270.0,0,5,2
6883,0,2,5,0,9,1,2014,7,42000000.0,2,10,2
6884,0,2,4,0,3,2,2016,6,130000000.0,1,3,4
6885,0,2,5,0,3,6,2007,12,100000000.0,2,1,2
6886,0,2,5,0,3,4,2016,6,172500000.0,3,14,4
6887,0,2,4,0,3,2,2016,6,170422000.0,5,14,8
6888,0,2,6,0,3,3,2008,7,144400000.0,2,2,6
6889,0,2,4,0,19,1,2008,7,80000000.0,1,0,3
6890,0,2,6,0,3,0,2014,11,5000000.0,0,1,1
6891,1,1,5,0,2,0,2012,7,115000000.0,2,1,2
6893,0,1,5,0,8,8,2010,3,150563188.0,3,22,5
6894,0,2,3,0,3,0,2013,9,15000000.0,0,7,1
6895,0,2,6,0,3,0,2012,3,10000000.0,1,7,1
6897,0,1,4,0,8,2,2013,2,314667906.0,4,19,4
6898,0,1,5,0,1,3,2011,6,105987970.0,6,4,6
6899,0,2,6,1,3,0,2012,4,60000000.0,2,1,2
6900,0,2,5,0,3,0,2012,6,40000000.0,1,6,2
6902,0,1,6,0,12,1,2007,7,25000000.0,0,1,3
6903,0,2,4,0,3,0,2015,8,251500000.0,5,1,8
6904,0,2,5,0,1,5,2016,6,172670270.0,5,5,8
6905,0,2,3,0,1,0,1998,12,70000000.0,1,0,4
6906,0,2,4,0,1,8,2009,2,107000000.0,3,18,8
6907,0,2,6,0,1,6,2003,5,136930730.0,2,18,3
6909,0,1,4,0,20,0,2003,6,20000000.0,0,1,1
6910,0,2,5,0,3,0,2039,1,5000000.0,0,1,1
6911,0,1,4,0,13,1,2003,5,40000000.0,0,12,2
6912,0,1,5,0,2,23,2005,3,505780000.0,6,1,14
6913,0,2,4,0,3,4,2003,5,127800000.0,1,2,4
6914,0,2,5,0,3,0,2010,2,150000000.0,3,1,3
6915,1,2,6,0,3,1,2003,5,21000000.0,0,2,1
6916,0,1,6,0,6,0,2003,5,39000000.0,1,1,2
6917,0,1,4,0,14,98,2010,12,1631457520.0,10,5,12
6918,0,2,5,0,3,2,2004,3,65855630.0,2,3,3
6919,0,1,4,0,8,0,2006,11,30000000.0,1,7,1
6920,0,2,4,0,1,3,2008,8,258872520.0,4,0,7
6921,0,2,4,0,3,3,2007,5,227168670.0,6,2,7
6922,1,1,5,0,2,6,2008,8,334000000.0,3,3,3
6923,0,1,5,0,1,3,2007,7,40000000.0,2,1,2
6925,0,1,4,0,8,0,2010,1,15100000.0,0,2,2
6926,0,1,3,0,18,0,2009,2,30000000.0,1,1,1
6927,0,2,6,0,25,4,2013,7,189896992.0,4,0,6
6928,0,2,5,0,3,2,2015,5,90000000.0,3,2,3
6929,0,2,5,0,3,5,2014,11,240000000.0,4,2,4
6930,1,1,4,0,13,0,2009,6,50000000.0,1,1,1
6933,1,2,5,0,6,1,2012,6,30000000.0,1,16,1
6934,0,1,3,0,6,0,2003,4,130000000.0,3,4,4
6935,0,1,4,0,16,1,2015,6,128000000.0,3,11,3
6936,0,2,4,0,9,1,2015,8,170000000.0,3,6,6
6937,0,1,3,0,8,0,2011,9,150000000.0,2,6,2
6938,0,2,3,0,1,1,2016,6,103144949.0,6,5,7
6939,0,2,4,0,3,1,2014,11,150000000.0,2,1,6
6940,0,2,4,0,3,1,2001,12,50080000.0,1,5,3
6941,0,2,4,0,3,0,2013,9,56000000.0,1,0,2
6942,0,2,5,0,19,9,2013,12,402000000.0,7,2,11
6943,0,2,6,0,25,0,2016,1,117000000.0,2,2,8
6944,0,2,5,0,2,2,2003,7,130000000.0,1,9,4
6945,0,2,6,0,8,0,2003,5,20000000.0,0,0,1
6946,0,1,4,0,8,0,1998,10,145000000.0,3,2,5
6947,0,2,4,0,6,0,2003,6,20000000.0,0,4,1
6948,0,2,6,0,3,6,2000,8,500475719.0,7,1,12
6949,0,2,6,0,3,4,2008,3,72500000.0,3,1,4
6950,0,2,5,0,9,1,2000,11,50000000.0,0,1,3
6951,0,2,7,0,25,2,2003,5,10000000.0,0,10,1
6952,1,1,4,0,6,1,2004,3,239566760.0,6,4,8
6953,0,2,6,1,3,3,2002,10,125047419.0,1,3,8
6954,0,2,4,1,9,12,2011,9,1241229814.0,38,0,51
6955,1,2,5,0,3,3,2013,5,230000000.0,6,3,6
6956,0,2,7,0,25,2,2003,5,47384616.0,1,2,3
6957,1,2,4,0,9,4,2007,2,241000000.0,5,0,10
6958,0,1,5,0,7,0,2008,3,30000000.0,0,15,1
6959,0,2,6,0,25,33,2007,4,1244308788.0,18,18,18
6960,1,2,6,0,25,3,2005,4,48024110.0,2,3,3
6961,0,2,3,1,1,3,2013,4,153000000.0,6,4,7
6963,0,2,4,0,3,5,2004,2,288699800.0,5,2,11
6965,0,1,5,0,8,0,2009,11,194423510.0,6,2,6
6966,0,2,4,0,19,1,2007,2,50000000.0,1,4,1
6967,0,1,4,0,6,0,2007,8,125500000.0,2,1,8
6968,1,2,3,0,4,2,2016,6,80000000.0,1,5,2
6969,0,1,4,0,6,1,2003,5,60000000.0,1,0,3
6970,0,2,6,0,3,2,2011,12,80000000.0,1,11,2
6971,0,2,4,0,2,1,2012,9,110000000.0,3,1,3
6972,0,2,3,0,9,2,1999,1,314000000.0,5,1,12
6974,0,1,5,0,1,0,2001,2,106000000.0,3,5,7
6975,1,2,4,0,3,0,2016,6,15000000.0,0,1,3
6976,0,1,6,0,24,5,2015,3,579000000.0,7,1,11
6977,0,1,4,0,1,5,2012,3,257500000.0,6,4,7
6978,0,1,5,0,1,0,2016,6,40000000.0,2,1,3
6979,0,2,5,0,3,0,2016,6,90000000.0,3,5,3
6980,0,2,5,0,3,1,2015,6,255000000.0,1,2,9
6981,0,2,6,0,3,2,2003,6,75000000.0,1,4,4
6982,0,2,7,0,3,0,2008,7,20000000.0,0,2,2
6983,0,1,5,0,12,0,2003,5,20000000.0,0,3,1
6984,0,2,6,1,3,0,2007,5,110174825.0,2,2,4
6985,0,2,5,0,3,1,2003,4,100842330.0,2,2,6
6986,0,1,5,0,2,4,2013,1,141446500.0,3,9,5
6987,0,1,6,0,3,1,2003,5,42742732.0,0,1,3
6989,0,2,5,0,7,13,2007,6,303197105.0,7,1,9
6990,0,1,5,0,2,0,2003,5,7000000.0,0,1,1
6992,0,2,5,0,3,0,2003,5,60000000.0,1,5,2
6993,0,2,6,0,9,2,2003,6,74000000.0,2,1,2
6994,1,2,6,0,9,3,2004,10,92473191.0,3,8,5
6995,0,2,4,0,3,3,2009,12,139742330.0,3,2,5
6996,0,2,5,0,3,1,2002,1,10000000.0,0,10,1
6997,0,1,5,0,8,2,2003,8,55000000.0,1,2,2
6998,0,2,4,0,3,6,2011,8,491204000.0,13,2,20
6999,0,1,4,0,15,2,2004,7,417701920.0,5,4,11
7000,0,1,4,0,8,3,2013,11,144623860.0,4,5,4
7001,0,1,5,0,6,2,2003,2,538369798.0,7,6,25
7002,0,2,5,0,3,9,2012,3,257555921.0,1,1,7
7003,0,2,4,0,3,2,2016,5,274837021.0,6,1,10
7004,0,2,5,0,3,3,2003,8,79000000.0,1,1,6
7005,0,2,4,0,3,3,2010,7,143864460.0,2,13,4
7006,0,1,5,0,8,1,2005,3,81000000.0,1,3,3
7007,0,2,5,0,3,2,2006,2,30000000.0,1,4,1
7008,0,1,4,0,1,7,2000,10,234191176.0,2,7,8
7009,0,2,4,1,9,46,2001,7,2515701555.0,54,22,96
7010,0,2,5,0,3,4,2013,1,180000000.0,3,4,4
7011,0,1,5,0,1,1,2004,7,70000000.0,1,14,2
7012,1,2,5,1,3,1,2004,3,104218278.0,3,3,3
7013,0,2,5,0,3,4,2007,10,121552146.0,6,16,7
7014,0,2,4,1,3,18,2016,5,734592771.0,19,1,25
7015,0,2,4,0,3,4,2010,3,252000000.0,6,2,6
7016,0,1,5,0,9,3,2003,5,185000000.0,3,11,6
7017,0,2,4,0,24,2,2004,8,146891230.0,4,8,7
7019,0,2,4,0,2,4,2016,4,125000000.0,1,5,4
7020,0,2,5,0,8,1,2015,9,57000000.0,2,14,2
7021,0,2,7,0,3,1,2015,8,75000000.0,0,6,2
7022,0,2,5,0,13,4,2006,12,200000000.0,2,15,2
7023,0,1,4,0,1,1,2009,12,52000000.0,2,15,2
7024,0,1,4,0,8,2,2005,11,45000000.0,1,3,1
7025,0,1,3,0,15,1,2011,2,45920000.0,2,1,2
7026,1,2,4,0,3,7,2016,6,320000000.0,6,2,7
7027,1,2,4,0,2,2,2014,11,342000000.0,4,0,6
7028,0,1,5,0,8,1,2007,6,1002396781.0,17,3,19
7029,0,2,4,0,3,2,2003,6,200000000.0,2,2,4
7030,0,2,4,0,19,9,2012,3,294370000.0,8,18,11
7031,0,2,4,0,5,0,2010,4,62000000.0,2,4,2
7032,0,2,5,0,4,7,2007,5,350000000.0,4,2,4
7033,0,1,4,0,6,0,2012,6,200000000.0,4,1,4
7034,0,2,6,0,3,2,2007,12,712000000.0,7,2,15
7035,0,1,4,0,2,6,2001,5,204200000.0,6,7,11
7037,0,2,3,0,3,0,2009,1,40000000.0,1,10,1
7038,0,1,4,0,8,0,2010,2,34947301.0,2,4,2
7039,0,2,4,0,3,0,2016,6,80000000.0,2,2,2
7040,0,2,3,0,9,1,2015,10,40000000.0,1,11,1
7041,0,2,3,0,3,0,2015,3,174000000.0,4,1,4
7042,0,1,4,0,1,5,2013,6,331000000.0,10,2,10
7043,0,1,6,0,1,2,2008,2,65000000.0,2,1,3
7044,0,2,3,0,10,1,2014,1,75000000.0,1,1,2
7045,0,1,5,0,6,0,2013,6,40000000.0,2,1,4
7047,0,2,4,0,3,0,2016,6,10000000.0,1,1,1
7048,0,1,5,0,8,1,2014,5,82892523.0,3,27,3
7049,0,2,4,0,3,0,2015,3,92000000.0,2,7,3
