,INCB_DVSN,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
7791,1,0,2,5,0,8,4,1,6,2003,6,2004,1,885714.2857142857,165755010.0,3065840.0,3,0.0,14,14,7
7792,1,0,1,6,0,6,7,1,4,2003,6,2004,3,625000.0,200000000.0,460750.0,4,0.0,8,8,4
7793,2,0,2,6,0,3,2,1,1,2003,6,2013,11,1780000.0,106531764.0,15843525.0,1,1.8,27,14,5
7794,2,0,1,5,0,10,1,1,2,2003,6,2012,1,3500000.0,55000000.0,178796.0,1,0.3333333333333333,20,20,3
7795,1,1,2,5,0,3,5,1,2,2003,6,2012,10,1675000.0,55000000.0,265863.0,1,12.0,4,1,4
7796,1,0,2,4,0,1,2,1,5,2005,6,2015,3,3000000.0,360000000.0,1104177.0,5,1.3333333333333333,11,11,9
7798,2,0,2,5,0,6,8,1,13,2003,6,2007,2,2916666.6666666665,192361440.0,4430675.0,5,0.1666666666666666,21,21,6
7799,1,0,2,4,0,3,5,1,8,2004,11,2009,11,1714285.7142857143,295000000.0,767390.0,4,0.8571428571428571,11,11,7
7800,2,0,1,4,0,10,7,1,6,2003,6,2016,6,1484615.3846153845,267469553.0,12535898.0,8,1.0,27,27,13
7801,1,0,2,6,0,3,7,1,3,2003,6,2015,4,1833333.3333333333,54000000.0,318810.0,1,0.0,11,11,3
7802,1,0,2,4,0,9,3,1,2,2003,6,2005,4,3500000.0,90000000.0,232330.0,2,0.5,7,7,2
7803,1,0,2,4,0,3,1,1,1,2003,6,2009,12,2500000.0,50000000.0,180650.0,2,0.0,1,1,2
7804,1,0,1,4,0,9,1,1,1,2003,6,2003,5,666666.6666666666,85000000.0,201600.0,1,1.3333333333333333,16,16,3
7805,2,0,2,6,0,12,3,1,3,2002,11,2015,8,1812500.0,153200000.0,844852.0,6,1.875,27,27,8
7806,1,0,2,4,0,19,1,1,0,2003,6,2016,6,0.0,30000000.0,96900.0,0,0.0,1,1,3
7807,2,0,2,5,0,8,14,1,7,2003,6,2006,3,1814285.7142857143,502672430.0,13336080.0,11,0.1428571428571428,22,22,14
7808,2,0,2,4,0,3,2,1,3,2003,6,2016,6,3000000.0,160000000.0,357619.0,3,1.0,12,12,3
7809,1,0,1,5,0,8,0,1,1,2003,6,2008,9,2000000.0,30000000.0,141590.0,1,0.0,2,2,1
7810,1,0,2,5,0,4,11,1,36,2003,6,2006,12,3388888.888888889,230000000.0,1473036.0,5,0.4444444444444444,6,2,9
7811,1,0,2,5,1,9,47,1,44,2003,6,2013,1,13687500.0,1750500000.0,106321672.0,14,0.5625,5,5,16
7812,1,1,2,4,0,9,2,1,2,2003,6,2003,5,1833333.3333333333,40000000.0,210600.0,0,0.6666666666666666,10,10,3
7813,1,0,1,4,0,1,3,1,2,2001,4,2009,11,2000000.0,50000000.0,266300.0,1,0.0,2,2,1
7814,1,1,1,4,0,8,1,1,1,2002,9,2003,5,1333333.3333333333,46000000.0,179400.0,0,0.0,4,1,3
7815,1,0,1,4,0,2,3,1,4,2003,6,2003,5,1600000.0,252120000.0,5179700.0,2,0.4,11,11,5
7816,1,0,2,4,0,3,0,1,0,2003,6,2001,2,2000000.0,20000000.0,66100.0,0,0.0,1,1,1
7817,1,1,1,6,0,12,0,1,0,2003,6,2010,11,0.0,20000000.0,45200.0,0,7.0,2,2,1
7818,1,0,2,7,0,3,3,1,3,2003,6,2003,1,1666666.6666666667,57000000.0,453100.0,2,0.0,1,1,3
7819,1,0,2,6,0,2,5,1,5,2003,6,2003,3,3000000.0,141000000.0,508710.0,1,0.0,6,6,4
7820,1,0,1,5,0,13,2,1,1,1999,10,2003,5,2650000.0,27000000.0,216500.0,0,0.0,22,22,2
7821,1,0,2,6,0,25,1,1,1,2003,6,2003,6,3500000.0,60000000.0,224400.0,0,1.0,5,5,2
7822,1,0,2,5,0,19,11,1,12,2003,6,2010,10,2600000.0,220000000.0,2070750.0,3,0.2,8,5,5
7823,1,0,2,3,0,3,2,1,3,2003,6,2003,9,1236000.0,204587892.0,1193000.0,2,0.2,11,11,5
7824,1,0,2,5,0,2,1,1,0,2003,4,2003,7,250000.0,48000000.0,374100.0,1,0.0,0,0,2
7825,2,0,2,3,0,3,2,1,2,2002,5,2013,4,1750000.0,135341000.0,266641.0,2,2.25,40,40,4
7826,2,0,2,2,0,12,0,1,2,2010,7,2015,9,2125000.0,309284677.0,457662.0,3,4.75,23,23,4
7827,2,0,1,6,0,12,6,1,3,2003,6,2004,1,187500.0,122545000.0,10535288.0,2,0.0,23,21,4
7828,2,0,1,3,0,15,1,1,1,2003,6,2005,5,1000000.0,60000000.0,153620.0,1,14.0,14,14,1
7829,2,0,1,5,0,8,2,1,1,2002,4,2004,2,150000.0,40000000.0,181960.0,1,0.0,14,14,1
7831,1,0,2,5,0,2,11,1,18,2003,6,2011,8,4220000.0,1015605896.0,3494792.0,20,0.6,17,2,25
7832,1,0,2,3,0,3,1,1,1,2002,10,2008,7,2142857.1428571427,388880000.0,691805.0,5,1.7142857142857142,15,15,7
7833,2,0,2,6,0,3,11,1,10,2003,6,2013,6,3112500.0,810617480.0,21385279.0,18,0.5416666666666666,28,28,24
7834,2,0,2,5,0,3,0,1,0,2003,6,2012,3,4000000.0,77200000.0,364795.0,3,0.75,23,23,4
7835,1,0,1,5,0,8,5,1,14,2003,6,2010,4,2800000.0,132000000.0,585702.0,4,2.4,11,11,5
7836,1,0,1,6,0,10,2,1,8,2003,6,2002,12,1562500.0,189230927.0,1069025.0,3,0.25,10,10,8
7837,1,0,2,5,0,3,2,1,1,2003,6,2007,5,1500000.0,110000000.0,237860.0,2,1.0,24,7,3
7840,1,0,2,4,0,19,2,1,2,2006,4,2008,9,2000000.0,48400000.0,247311.0,2,0.0,1,1,2
7841,1,0,2,4,0,18,0,1,2,2003,6,2006,10,1428571.4285714286,261500000.0,968821.0,6,2.4285714285714284,9,0,7
7842,1,0,2,4,0,9,1,1,3,2003,6,2004,1,2200000.0,158000000.0,967145.0,6,0.1666666666666666,15,4,6
7844,1,0,2,3,0,3,0,1,0,2003,6,2007,9,1150000.0,35000000.0,65550.0,0,0.0,4,3,2
7845,1,0,2,4,0,4,5,1,6,2004,3,2007,12,5000000.0,159200000.0,2900048.0,7,5.0,6,6,7
7846,1,0,2,5,0,9,0,1,0,2001,7,2013,11,0.0,30000000.0,93038.0,3,0.0,5,5,3
7847,1,0,2,5,0,3,3,1,4,2008,10,2016,6,6000000.0,205000000.0,456970.0,3,11.0,5,5,3
7848,2,1,2,4,0,9,4,1,12,2005,8,2015,11,3066666.6666666665,196000000.0,685874.0,4,0.3333333333333333,19,19,6
7849,2,0,1,3,0,8,0,1,1,2009,10,2011,5,1500000.0,50000000.0,149427.0,1,0.0,10,10,1
7850,1,0,2,4,0,18,2,1,1,2003,6,2009,7,2500000.0,20000000.0,60400.0,0,0.0,8,0,2
7852,1,1,2,4,1,8,1,1,1,2001,12,2004,1,1150000.0,132229612.0,845390.0,0,0.0,5,0,10
7854,1,0,1,6,0,7,1,1,1,2003,6,2003,7,2000000.0,20000000.0,145300.0,0,0.0,4,4,1
7856,1,0,2,6,0,3,5,1,6,2003,6,2003,5,1766666.6666666667,64512781.0,1292500.0,0,1.3333333333333333,19,19,3
7857,1,0,1,5,0,13,2,1,14,2000,6,2011,2,5125000.0,321000000.0,1601450.0,4,0.25,9,9,4
7858,1,0,2,7,0,25,1,1,0,2003,6,2016,6,2000000.0,30000000.0,82530.0,0,1.0,6,6,1
7859,1,0,2,6,0,3,1,1,0,2003,6,2009,3,750000.0,60000000.0,87240.0,0,1.5,21,3,2
7860,1,0,2,4,0,3,0,1,0,2003,6,2002,11,1666666.6666666667,52000000.0,698180.0,0,0.0,21,21,3
7861,2,0,1,4,0,10,7,1,5,2003,6,2013,4,1960000.0,136960000.0,766700.0,3,0.6,24,24,5
7862,1,0,2,3,0,2,1,1,1,2004,2,2004,3,800000.0,123000000.0,214620.0,2,2.333333333333333,9,9,3
7863,1,0,2,6,0,25,9,1,6,2003,6,2004,5,2187500.0,207000000.0,18930698.0,7,1.75,21,8,8
7864,1,0,2,4,0,15,4,1,3,2003,6,2010,7,4250000.0,312348190.0,543248.0,6,2.0,23,23,6
7865,2,0,2,5,0,3,0,1,0,2003,6,2003,5,1666666.6666666667,117719300.0,233900.0,1,0.3333333333333333,19,2,3
7866,2,0,1,5,0,6,0,1,1,2007,10,2013,1,2000000.0,55000000.0,282381.0,2,0.0,19,19,2
7867,1,0,1,4,0,1,3,1,2,1997,1,2009,8,3000000.0,120000000.0,428200.0,2,5.5,2,2,2
7868,2,0,1,4,0,8,1,1,2,2003,6,2003,10,2037500.0,234400000.0,1153641.0,6,0.5,19,7,8
7869,2,0,2,5,1,3,2,1,4,1997,10,2006,7,2300000.0,172000000.0,733680.0,4,0.2,22,22,5
7870,1,0,1,4,0,9,2,1,1,2001,2,2016,6,3166666.6666666665,100000000.0,272060.0,1,0.3333333333333333,5,5,3
7871,2,0,2,5,0,3,11,1,6,2003,6,2011,9,4333333.333333333,296518100.0,1961091.0,7,4.444444444444445,27,27,9
7872,2,0,1,3,0,10,0,1,2,2006,12,2006,12,2500000.0,70000000.0,204500.0,1,0.0,20,20,1
7874,1,0,1,5,0,7,5,1,6,2001,4,2012,12,5000000.0,380000000.0,699460.0,4,0.2,21,21,5
7875,1,0,2,7,0,3,2,1,0,2003,6,2027,8,2900000.0,50000000.0,11716312.0,0,0.0,16,2,2
7876,1,0,2,7,0,25,4,1,3,2003,6,2013,8,900000.0,48000000.0,371530.0,0,0.0,5,5,2
7877,2,0,2,4,0,24,6,1,6,2003,6,2016,4,1427272.7272727273,291783567.0,14810781.0,7,0.3636363636363636,23,23,11
7878,1,0,1,4,0,8,1,1,1,2008,9,2008,9,2000000.0,62000000.0,534500.0,3,2.6666666666666665,11,11,3
7879,1,0,2,5,1,2,7,1,4,1995,5,2016,2,900000.0,98788529.0,50088470.0,0,0.6,25,8,5
7880,2,0,2,5,0,3,3,1,1,2003,6,2012,7,1833333.3333333333,50000000.0,221383.0,2,0.3333333333333333,21,21,3
7881,2,0,2,5,0,3,1,1,0,2003,6,2016,6,3000000.0,10000000.0,58800.0,0,1.0,15,15,1
7882,2,0,1,3,0,15,0,1,1,2003,6,1999,5,1212500.0,148000000.0,365538.0,3,1.25,16,1,4
7883,2,0,1,6,0,7,0,1,1,2008,9,2016,6,3000000.0,30000000.0,226280.0,1,6.5,23,23,2
7884,1,0,2,4,0,24,1,1,1,2001,3,2015,7,3000000.0,30000000.0,160798.0,1,7.0,1,1,1
7885,1,0,2,5,0,3,4,1,3,2003,6,2016,5,3625000.0,126000000.0,5215030.0,2,0.0,1,0,4
7887,2,0,1,5,0,1,0,1,2,2003,6,2014,11,4500000.0,40000000.0,289881.0,1,3.0,20,20,1
7888,2,1,1,2,0,1,0,1,0,2011,11,2014,8,3000000.0,20000000.0,67570.0,1,2.0,5,5,1
7889,2,0,1,4,0,16,0,1,0,2014,5,2016,6,1750000.0,6000000.0,48156.0,2,0.5,3,3,2
7890,1,0,2,7,0,3,1,1,0,2003,6,2003,5,500000.0,30000000.0,6274600.0,0,0.0,2,2,2
7891,1,0,1,8,0,7,2,1,0,2003,6,2006,10,0.0,10000000.0,29500.0,0,0.0,18,18,1
7892,1,1,2,5,0,9,1,1,1,2003,6,2002,7,1500000.0,142000000.0,460720.0,1,2.6666666666666665,19,0,6
7893,1,0,1,4,0,10,0,1,0,2003,6,2003,5,0.0,55000000.0,226900.0,0,1.3333333333333333,2,2,3
7894,1,0,2,5,0,3,2,1,4,2003,6,2002,8,1333333.3333333333,42254902.0,404500.0,0,0.0,9,9,3
7895,1,0,1,7,0,1,1,1,1,2003,6,2003,5,0.0,17971560.0,3777360.0,0,0.0,31,31,2
7896,1,0,1,4,0,6,2,1,1,2003,3,2005,6,2250000.0,110000000.0,223200.0,1,1.5,10,1,2
7897,1,1,2,6,0,9,0,1,4,2003,6,2015,3,1687500.0,242000000.0,3587629.0,5,0.25,4,2,8
7898,1,0,1,7,0,8,0,1,0,2003,6,2010,5,1750000.0,15000000.0,175400.0,0,0.0,5,5,2
7899,1,0,1,5,0,2,1,1,0,2003,6,2003,5,2000000.0,28000000.0,88690.0,0,1.0,0,0,2
7900,1,0,2,5,0,2,2,1,1,2003,6,2003,5,1500000.0,40000000.0,134400.0,0,0.0,0,0,2
7901,1,0,1,5,0,10,3,1,2,2003,6,2005,3,9000000.0,116341480.0,1787350.0,3,1.6,8,1,5
7902,1,0,2,4,0,3,1,1,0,2003,6,2003,5,1600000.0,77044550.0,2067970.0,2,0.0,1,0,4
7903,2,0,2,4,0,3,3,1,5,2006,5,2012,9,3625000.0,305342450.0,817586.0,6,0.25,14,14,8
7904,2,0,2,4,0,3,8,1,6,2003,12,2015,6,2760000.0,205000000.0,699588.0,3,5.0,20,20,5
7905,2,0,2,5,0,3,4,1,3,2003,6,2016,2,3866666.6666666665,167360000.0,627773.0,5,1.6666666666666667,13,13,6
7906,1,0,1,5,0,8,3,1,5,2003,6,2005,2,2312500.0,131000000.0,1670680.0,2,0.0,1,1,4
7907,1,0,2,5,0,3,0,1,0,2003,6,2016,6,1500000.0,30000000.0,38673.0,0,1.0,6,6,1
7908,1,0,2,4,0,3,0,1,2,2003,6,2006,7,2066666.6666666667,90000000.0,446370.0,3,0.3333333333333333,6,6,3
7909,1,0,2,5,0,2,8,1,7,2003,6,2004,5,3060000.0,313500000.0,969210.0,4,2.0,4,4,5
7910,1,0,1,5,0,8,2,1,2,2002,1,2016,6,1500000.0,135800000.0,867475.0,4,0.0,22,22,5
7911,1,0,2,6,0,1,1,1,1,2004,1,2016,6,0.0,10000000.0,124270.0,0,0.0,1,1,2
7913,2,0,2,6,0,19,6,1,5,2003,6,2012,7,4000000.0,228760000.0,51189087.0,5,9.0,13,13,5
7914,1,0,1,4,0,19,1,1,2,2005,3,2008,9,2500000.0,80000000.0,207800.0,1,2.0,10,10,1
7916,1,0,2,5,1,9,5,1,10,2003,6,2015,2,2050000.0,440400000.0,2089289.0,10,0.0,4,4,10
7917,1,0,1,4,0,8,1,1,0,2003,6,2010,8,2925000.0,85326981.0,5189318.0,4,2.0,3,2,4
7918,1,0,2,4,0,3,0,1,1,2003,6,2014,9,3000000.0,20000000.0,114889.0,1,0.0,6,6,1
7919,1,0,2,4,0,24,1,1,2,2005,11,2016,6,5000000.0,120000000.0,458427.0,4,0.25,6,6,4
7920,1,0,2,4,0,3,0,1,1,2003,6,2016,5,3000000.0,100000000.0,309164.0,2,2.0,6,6,2
7921,1,0,1,6,0,9,1,1,2,2003,6,2016,6,2000000.0,20000000.0,243319.0,2,2.5,2,2,2
7922,2,0,1,4,0,7,1,1,6,2011,3,2011,8,2750000.0,536862760.0,1953260.0,9,1.9,7,7,10
7923,1,0,2,5,0,3,1,1,4,2003,6,2015,2,3000000.0,72000000.0,332528.0,3,0.6666666666666666,1,1,3
7924,1,0,2,4,0,3,3,1,7,2012,6,2016,6,4285714.285714285,189000000.0,782888.0,6,1.1428571428571428,9,9,7
7925,2,0,1,5,0,8,5,1,24,2003,6,2006,12,2500000.0,68400000.0,491010.0,3,3.333333333333333,8,6,3
7926,2,0,2,6,1,25,4,1,2,1987,11,2003,5,1500000.0,65000000.0,254220.0,1,0.0,27,27,4
7927,1,0,1,6,0,6,2,1,2,2003,6,2003,5,833333.3333333334,61000000.0,285430.0,0,2.0,19,19,3
7928,1,0,2,6,0,8,0,1,0,2003,6,2003,5,1000000.0,5000000.0,46600.0,0,0.0,3,3,1
7929,1,0,2,5,0,3,0,1,0,2003,6,2003,5,2000000.0,13000000.0,41470.0,0,0.0,2,2,1
7930,1,0,2,6,0,3,1,1,0,2003,6,2015,6,1000000.0,10000000.0,95600.0,0,0.0,8,8,1
7931,1,0,2,6,0,3,0,1,0,2003,6,2006,3,2000000.0,5000000.0,51000.0,0,0.0,8,8,1
7932,1,0,1,4,0,10,0,1,0,2003,6,2003,5,1000000.0,20000000.0,53400.0,0,0.0,6,6,1
7933,1,0,2,5,0,9,1,1,0,2003,6,2003,6,4000000.0,20000000.0,89700.0,0,2.0,3,3,1
7934,1,0,2,4,0,10,1,1,1,2003,6,2003,5,2000000.0,62000000.0,109400.0,0,0.0,3,3,3
7935,1,0,1,4,0,1,1,1,1,2003,6,2003,5,2400000.0,111000000.0,405657.0,2,1.25,10,5,4
7936,1,0,1,4,0,1,1,1,0,2003,6,2003,5,2000000.0,40000000.0,95800.0,1,0.0,1,1,1
7937,1,1,2,6,0,3,2,1,1,2003,6,2002,10,2000000.0,110000000.0,313280.0,2,0.0,0,0,2
7938,1,0,2,6,0,3,3,1,1,2003,6,2003,5,2000000.0,47674420.0,150000.0,1,0.0,3,3,1
7939,1,0,1,4,0,5,2,1,1,2003,6,2003,5,2000000.0,70000000.0,158750.0,1,0.0,1,1,2
7940,2,0,1,3,0,15,1,1,1,2009,9,2015,6,3750000.0,80000000.0,341262.0,2,0.0,26,26,2
7941,1,0,2,4,0,3,3,1,1,2003,6,2003,5,2900000.0,128180250.0,2378666.0,4,0.0,7,0,5
7942,1,0,2,4,0,9,1,1,1,2003,6,2016,6,500000.0,60000000.0,127622.0,2,0.5,3,3,2
7943,1,0,2,5,0,9,0,1,0,2011,7,2013,8,3000000.0,10000000.0,77275.0,1,1.0,6,6,1
7944,1,0,2,6,0,25,2,1,38,2012,9,2014,11,2875000.0,92960000.0,542477.0,1,1.0,3,3,4
7947,1,0,2,5,0,2,0,1,0,2003,6,2002,10,0.0,30000000.0,64400.0,0,0.0,2,2,2
7948,1,0,1,5,0,21,0,1,1,2003,6,1999,1,0.0,40920000.0,182097.0,0,0.0,18,18,3
7949,2,0,2,5,0,2,1,1,1,2003,6,2009,2,0.0,30000000.0,101100.0,0,0.0,26,26,1
7950,1,0,2,5,0,9,1,1,3,2003,6,2001,5,1000000.0,36456391.0,391700.0,0,0.0,1,1,2
7951,1,0,2,5,0,9,2,1,2,2001,11,2003,5,1875000.0,55000000.0,238750.0,0,0.0,11,11,4
7952,1,0,1,7,0,25,1,1,0,2003,6,2003,5,1000000.0,7000000.0,50050.0,0,0.0,1,1,1
7953,1,0,2,5,0,2,5,1,13,2003,6,2003,5,2750000.0,56800000.0,1354400.0,0,0.0,1,1,2
7954,1,0,2,4,0,2,0,1,1,2003,6,2004,12,1350000.0,30000000.0,117100.0,0,0.0,5,5,2
7956,1,0,2,5,0,3,1,1,0,2003,6,2003,6,2500000.0,40000000.0,64000.0,0,0.0,5,5,2
7957,2,0,1,5,0,8,4,1,4,2003,6,2005,6,2666666.6666666665,82052290.0,7531550.0,2,0.3333333333333333,30,30,3
7958,1,0,1,7,0,9,1,1,0,2003,6,2023,12,3000000.0,3500000.0,5284220.0,0,0.0,18,18,1
7959,1,0,1,5,0,1,1,1,0,2003,6,2003,5,3000000.0,21000000.0,85010.0,0,0.0,10,10,1
7961,1,1,2,4,1,9,4,1,3,2003,2,2004,3,1408333.3333333333,172000000.0,439128.0,2,0.0,3,3,6
7962,1,0,2,5,0,2,1,1,1,2001,10,2004,1,1920000.0,120000000.0,350900.0,0,0.4,5,2,5
7963,1,0,1,4,0,15,1,1,0,2003,6,2003,5,2000000.0,42000000.0,135210.0,0,0.0,10,10,2
7964,1,0,2,4,0,3,2,1,2,1,1,2016,6,3000000.0,24000000.0,215689.0,1,0.0,2,2,1
7965,2,0,2,5,0,3,0,1,0,2003,6,2015,11,2500000.0,100000000.0,93872.0,0,1.0,10,10,2
7966,1,0,2,4,0,2,2,1,4,1998,6,2015,7,3750000.0,125000000.0,434668.0,5,1.1666666666666667,8,8,6
7967,1,0,2,5,0,3,0,1,1,1999,5,2009,10,2000000.0,30000000.0,159980.0,1,1.0,3,3,1
7968,1,0,2,4,0,10,0,1,1,2008,2,2012,11,3500000.0,75000000.0,87711.0,0,1.0,5,5,2
7969,2,0,1,4,0,1,3,1,6,2002,12,2014,5,3230000.0,237739130.0,5753984.0,9,2.0,20,7,10
7971,2,0,2,4,0,3,4,1,4,2003,6,2013,11,4300000.0,137500000.0,413157.0,3,0.75,18,17,4
7972,2,0,1,3,0,1,4,1,9,2003,6,2009,1,3176470.588235294,1027798910.0,4232352.0,14,0.7058823529411765,10,6,17
7973,1,0,2,4,0,3,0,1,1,2012,3,2013,3,2333333.333333333,50000000.0,136175.0,1,5.333333333333333,9,0,3
7974,1,0,2,4,0,1,1,1,2,2012,4,2016,6,19333333.33333333,62000000.0,249500.0,1,1.0,1,1,3
7975,2,0,1,3,0,1,15,1,10,2003,6,2015,5,2057142.857142857,407942359.0,17458584.0,6,0.4285714285714285,11,5,7
7976,1,0,1,6,0,19,0,1,0,1998,12,2014,3,1666666.6666666667,1200000.0,408240.0,0,1.0,3,1,3
7977,1,0,1,6,0,8,5,1,1,2003,6,2003,6,3000000.0,50000000.0,187400.0,1,0.0,15,15,1
7978,1,0,1,6,0,6,5,1,5,2003,6,2003,5,960000.0,70596228.0,10501180.0,1,0.0,5,0,5
7979,1,0,2,5,1,8,5,1,5,2002,1,2003,5,1136363.6363636365,189100000.0,652520.0,2,0.0,5,4,11
7980,1,0,1,7,0,7,1,1,1,2003,6,2000,1,0.0,20000000.0,111500.0,0,0.0,6,6,2
7981,1,0,2,5,0,8,3,1,2,2003,6,2011,11,1766666.6666666667,135000000.0,569459.0,5,1.1666666666666667,23,6,6
7982,1,0,1,7,0,1,0,1,0,2003,6,2003,8,1500000.0,10000000.0,44700.0,0,0.0,3,3,1
7983,1,1,2,5,0,9,3,1,3,2003,6,2001,9,4125000.0,76300000.0,8865138.0,0,0.0,4,4,8
7984,1,0,1,4,0,8,0,1,2,2003,6,2009,3,2545454.5454545454,232000000.0,924665.0,6,1.7272727272727273,6,2,11
7985,2,0,1,7,0,25,2,1,2,1999,10,2003,5,5000000.0,30000000.0,227640.0,1,0.0,25,25,1
7986,1,0,2,5,0,3,1,1,1,2003,6,2005,10,2750000.0,75182220.0,2066744.0,2,0.0,2,1,4
7987,1,0,1,5,0,6,2,1,2,2003,6,2004,3,333333.3333333333,51510270.0,1793000.0,3,0.0,11,6,3
7989,1,0,2,6,0,8,1,1,1,2003,6,2003,5,1500000.0,60000000.0,182900.0,0,1.0,8,8,3
7990,1,0,2,6,0,3,2,1,0,2003,6,2003,5,1500000.0,25000000.0,90100.0,0,0.5,8,8,2
7991,1,0,2,5,0,3,1,1,0,2003,6,2003,5,1750000.0,26000000.0,78320.0,0,0.0,6,6,2
7992,1,0,1,5,0,18,0,1,1,2003,6,2001,6,1650000.0,33200000.0,168900.0,0,0.0,1,1,2
7993,1,0,1,4,0,8,0,1,0,2003,6,2003,5,200000.0,30000000.0,69750.0,0,0.0,3,3,1
7994,1,0,2,5,0,1,2,1,3,2003,6,2002,3,2250000.0,75000000.0,517560.0,0,0.0,2,1,4
7995,1,0,2,4,0,2,4,1,2,2002,8,2004,5,3900000.0,146000000.0,584500.0,5,4.2,5,1,5
7996,1,0,1,5,0,1,8,1,3,1999,10,2003,5,0.0,20000000.0,32000.0,0,12.0,4,4,2
7997,1,0,1,7,0,25,4,1,2,2003,6,2003,5,1000000.0,7000000.0,276200.0,0,0.0,1,1,1
7998,1,0,2,3,0,1,1,1,0,2003,6,2003,5,1000000.0,50000000.0,96800.0,1,0.0,2,2,1
7999,1,0,1,3,0,8,1,1,1,2003,6,2004,9,1214285.7142857143,193392290.0,2092251.0,4,1.0,4,2,7
8001,1,0,1,4,0,15,3,1,5,2003,6,2012,5,3812500.0,173600000.0,776817.0,4,0.0,16,16,4
8002,1,0,2,5,0,3,0,1,0,2003,6,2011,12,5000000.0,10000000.0,78100.0,0,0.0,14,14,1
8003,2,0,2,6,0,2,7,1,6,2003,6,2016,6,2750000.0,113000000.0,20663250.0,3,0.25,21,21,4
8004,2,0,2,5,0,18,5,1,5,2003,6,2010,3,1130000.0,209928330.0,3323673.0,8,0.4,25,25,10
8005,2,0,2,5,0,3,0,1,0,2003,6,2002,3,0.0,20000000.0,986800.0,0,0.0,20,20,1
8006,1,0,1,4,0,10,1,1,0,2003,12,2004,2,875000.0,70000000.0,235061.0,1,0.5,11,11,2
8007,2,0,1,5,0,8,4,1,4,2003,6,2014,7,3244444.4444444445,184507160.0,2653496.0,5,0.1111111111111111,22,22,9
8008,1,0,2,4,0,19,1,1,2,2003,6,2005,2,870000.0,100000000.0,229600.0,2,0.0,5,5,2
8009,1,0,2,5,0,1,1,1,1,2001,6,2004,9,0.0,30000000.0,110000.0,0,0.0,2,2,2
8010,1,0,1,5,0,8,2,1,1,2003,6,2005,3,0.0,50100000.0,160129.0,0,5.6,5,2,5
8011,1,0,1,6,0,6,1,1,0,2003,6,2004,11,0.0,30000000.0,127600.0,0,0.0,2,2,2
8012,1,0,1,6,0,1,0,1,3,2003,6,2004,10,3100000.0,71594750.0,1980010.0,3,0.0,22,22,4
8013,1,0,1,6,0,8,2,1,1,2003,3,2004,12,3000000.0,35000000.0,190820.0,1,5.0,9,9,1
8014,1,0,1,4,0,2,1,1,2,2009,11,2009,11,2000000.0,60000000.0,246859.0,2,1.0,15,15,2
8015,2,1,2,4,0,9,4,1,7,2005,8,2014,11,2795454.5454545454,645961000.0,1562347.0,12,2.3181818181818183,12,12,22
8016,2,1,2,3,0,9,1,1,2,2010,5,2011,8,2214285.714285714,179000000.0,491854.0,5,0.8571428571428571,12,4,7
8017,2,0,2,3,0,3,2,1,3,2004,11,2011,7,2671428.571428572,525342856.0,999580.0,10,0.6428571428571429,15,15,14
8018,1,1,2,5,1,2,3,1,1,1991,11,2003,5,1700000.0,31000000.0,179760.0,0,0.0,26,26,2
8019,1,0,2,4,0,18,1,1,3,2003,6,2006,4,1500000.0,31800000.0,278300.0,1,0.0,5,2,2
8020,2,0,2,5,0,3,0,1,1,2003,6,2006,5,3000000.0,30000000.0,157600.0,1,0.0,28,28,1
8021,1,0,1,3,0,8,0,1,2,2006,7,2009,12,2666666.6666666665,70000000.0,202470.0,1,1.0,1,1,3
8022,1,1,1,5,0,2,3,1,3,2003,6,2003,5,2875000.0,104357747.0,15961991.0,3,0.5,10,10,4
8023,1,0,2,5,0,9,5,1,7,2006,11,2008,6,3000000.0,367802419.0,1267025.0,6,4.571428571428571,4,3,7
8024,1,0,2,5,0,3,4,1,3,2004,3,2014,7,2666666.6666666665,160000000.0,380620.0,1,0.3333333333333333,1,1,3
8025,2,0,2,3,0,24,3,1,5,2007,4,2016,5,3200000.0,146000000.0,550002.0,5,0.0,15,15,5
8026,1,0,2,3,0,19,2,1,0,2008,12,2016,6,5000000.0,30000000.0,91092.0,1,6.0,18,18,1
8027,1,0,2,5,0,3,0,1,0,2003,6,2016,6,0.0,5000000.0,75000.0,0,0.0,1,1,1
8028,2,0,2,5,0,8,1,1,4,1997,8,2015,12,2450000.0,173571429.0,474316.0,4,1.0,16,8,5
8029,1,0,2,3,0,17,0,1,1,2010,9,2011,7,2000000.0,133000000.0,220186.0,2,0.5,2,2,2
8030,1,0,1,5,0,8,0,1,1,2003,6,2011,2,3000000.0,50000000.0,329980.0,2,0.5,18,7,2
8031,1,0,2,5,0,9,2,1,3,2003,6,2003,3,1120000.0,76000000.0,643500.0,1,0.0,14,1,5
8032,1,0,1,3,1,9,1,1,2,2010,1,2014,1,2800000.0,299726410.0,764420.0,6,1.0,2,2,6
8033,1,0,1,4,0,21,4,1,3,2003,6,2010,8,2600000.0,344817640.0,8946444.0,5,0.0,5,2,5
