CLLT_FP_PRNO,INCB_DVSN,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
23714,R,13613,1,N,1,7,N,25,1,Y,0,2003,6,2003,5,0.0,10000000.0,29500.0,0,0.0,5,5,1
25444,R,7813,1,N,2,4,N,1,1,Y,2,2003,6,2000,3,0.0,55800000.0,303150.0,0,0.0,9,5,5
29264,R,19025,1,N,1,4,N,8,0,Y,0,2003,6,1998,8,0.0,40000000.0,63500.0,0,4.0,0,0,2
29761,R,18703,2,,2,5,N,19,3,Y,3,2003,6,2003,5,2250000.0,140000000.0,343300.0,2,0.0,17,1,4
29929,R,18085,1,N,2,5,Y,19,1,Y,1,1999,8,1999,12,1000000.0,35735027.0,153700.0,0,0.4,5,0,5
31303,R,10078,2,,2,3,N,3,5,Y,41,2003,6,2010,5,2357142.8571428573,148075550.0,1625616.0,4,0.0,8,3,7
23575,R,8979,1,Y,2,4,N,3,2,Y,3,2001,1,2011,8,2400000.0,207000000.0,522256.0,2,1.7142857142857142,9,1,7
25477,R,12074,2,,2,4,N,3,1,Y,1,2003,6,2004,8,1666666.6666666667,104460000.0,366302.0,3,0.0,24,4,6
30059,R,18345,1,N,2,6,N,3,2,Y,0,2003,6,2027,5,3000000.0,9724558.0,6635950.0,0,0.0,8,8,2
24964,R,7559,1,N,2,5,N,3,2,Y,1,2003,6,2001,8,2000000.0,100000000.0,2459340.0,1,0.0,9,9,2
30532,P,2682,1,N,2,6,N,3,0,Y,0,2003,6,2008,9,1800000.0,130000000.0,470820.0,2,1.0,18,0,5
22329,R,518,1,N,2,5,N,2,1,Y,1,2003,6,2003,10,1500000.0,74000000.0,209170.0,0,0.0,22,11,5
3603,R,18773,1,N,2,4,N,15,1,Y,0,2003,6,2006,5,0.0,50000000.0,92950.0,0,7.0,2,1,4
4667,R,6891,1,N,1,5,N,1,15,Y,27,2001,6,2011,12,2000000.0,65000000.0,224350.0,1,0.0,0,0,2
1356,R,11767,1,N,1,5,N,9,3,Y,3,2003,6,2003,5,2250000.0,156000000.0,681240.0,3,1.0,7,3,4
22731,R,12246,1,N,1,4,N,2,0,Y,5,2003,6,2015,3,2750000.0,284740157.0,1246739.0,4,0.0,22,2,4
8527,R,16482,2,,1,4,N,9,0,Y,1,2003,6,2004,11,2750000.0,88117150.0,2626525.0,2,0.0,20,2,4
30802,P,5208,1,N,2,5,N,3,1,Y,2,2003,6,2016,4,2000000.0,51000000.0,198978.0,1,0.5,18,18,2
30802,P,12110,2,,2,4,N,3,6,Y,5,2003,6,2004,2,1350000.0,147173913.0,577880.0,2,0.0,18,0,5
3036,P,11513,1,N,2,6,N,3,1,Y,1,2003,6,2003,7,800000.0,30000000.0,675300.0,0,1.0,16,16,1
1244,P,11691,1,N,2,5,N,3,8,Y,7,2003,6,2014,1,2065625.0,915594470.0,17075507.0,19,0.75,17,1,32
30765,R,9752,1,N,2,4,N,14,6,Y,5,2003,6,2003,5,1562500.0,280000000.0,1342490.0,6,0.125,14,1,8
28918,P,21235,1,N,2,4,Y,18,4,Y,19,2003,6,2008,1,992857.1428571428,242000000.0,2044701.0,3,0.0,19,19,7
6076,R,11697,1,Y,2,5,N,3,5,Y,4,2003,6,2004,5,991666.6666666666,180000000.0,642450.0,2,0.0,13,1,6
21170,R,8417,1,N,1,3,N,9,1,Y,2,2004,2,2010,6,2450000.0,325000000.0,535790.0,3,0.75,18,1,4
30762,P,1549,1,N,2,5,N,3,0,Y,1,2001,1,2010,6,1500000.0,85000000.0,397186.0,3,0.0,18,18,3
30762,P,13453,1,N,2,4,N,19,2,Y,2,2002,9,2004,8,1625000.0,131122410.0,1613884.0,3,2.0,18,9,4
30762,P,14212,1,N,1,4,N,8,3,Y,5,2003,6,2004,10,2100000.0,105101735.0,4580450.0,2,0.14285714285714285,18,3,7
30833,P,9359,1,N,2,6,Y,3,3,Y,6,2003,6,2014,9,5000000.0,95000000.0,661187.0,2,0.0,18,18,2
8776,R,3227,1,N,1,4,N,8,2,Y,1,2003,6,2006,7,2333333.3333333335,103734730.0,5325937.0,4,1.6666666666666667,5,5,6
9137,R,10565,1,N,2,5,N,3,5,Y,4,2004,1,2005,9,3000000.0,100000000.0,486910.0,2,5.333333333333333,1,1,3
20373,R,21133,1,N,2,4,N,2,10,Y,29,2003,6,2007,12,3055555.5555555555,753397340.0,5928411.0,16,1.2777777777777777,24,2,18
9718,R,8560,1,N,2,5,N,3,1,Y,1,2005,7,2010,11,2200000.0,100000000.0,290774.0,3,0.2,7,4,5
9825,R,3134,1,N,2,4,N,15,2,Y,6,2003,6,2006,11,1637500.0,213600000.0,908684.0,4,0.0,2,1,8
24611,P,15207,1,N,2,3,N,3,3,Y,4,2005,3,2016,6,2160000.0,138000000.0,614474.0,3,2.8,22,22,5
9003,R,16557,1,N,2,4,N,3,3,Y,5,2003,6,2007,5,3170000.0,390000000.0,1305636.0,8,0.6,8,2,10
6597,R,14369,1,N,2,4,N,10,2,Y,8,2003,6,2009,6,1571428.5714285714,175000000.0,970687.0,6,3.0,5,3,7
29129,R,13048,1,N,2,6,N,3,4,Y,3,2006,7,2006,8,1666666.6666666667,64000000.0,348330.0,3,1.0,12,12,3
4628,R,7267,1,N,2,5,N,3,0,Y,0,2003,6,2013,3,1533333.3333333333,173582160.0,655265.0,2,1.3333333333333333,7,7,6
4187,P,20882,1,Y,2,5,N,16,3,Y,12,2003,6,2010,10,3333333.3333333335,175000000.0,1267720.0,3,3.3333333333333335,15,15,3
11290,R,4552,1,N,2,6,Y,25,5,Y,5,1999,10,2007,11,2253846.153846154,450846000.0,921054.0,6,0.7692307692307693,31,1,13
21908,R,15155,2,,1,4,N,1,0,Y,1,2004,9,2006,10,2500000.0,30000000.0,86100.0,1,0.0,19,19,1
249,P,6289,1,N,1,5,N,8,1,Y,2,2004,10,2006,12,3000000.0,45000000.0,257000.0,2,1.0,17,17,2
24327,R,13105,1,N,2,4,N,3,1,Y,3,2007,3,2012,6,2500000.0,100000000.0,362536.0,2,1.0,15,15,2
24327,R,20788,1,N,2,5,N,12,4,Y,3,2003,6,2007,2,3166666.6666666665,130000000.0,316600.0,3,0.3333333333333333,15,15,3
9688,R,11475,1,N,2,6,N,2,0,Y,2,2003,6,2007,3,4000000.0,40000000.0,210200.0,2,0.0,3,3,2
12064,R,16516,1,N,1,4,N,1,4,Y,3,2003,6,2011,6,2800000.0,95000000.0,1004069.0,3,2.4,10,3,5
8883,P,10451,1,N,2,3,N,2,1,Y,3,2001,6,2014,2,3000000.0,122000000.0,718107.0,3,1.6666666666666667,12,12,3
27689,P,78,1,N,2,5,N,1,2,Y,3,2002,9,2009,6,2800000.0,230000000.0,529290.0,4,0.4,19,19,5
12942,R,2662,2,,2,6,N,3,0,Y,0,2003,6,2013,6,0.0,5000000.0,51300.0,0,0.0,3,3,1
12990,R,17654,1,N,2,5,N,3,1,Y,2,2007,5,2014,9,3250000.0,40000000.0,283811.0,2,1.5,7,3,2
12027,P,14965,1,N,1,4,N,8,0,Y,0,2001,2,2016,6,2000000.0,50000000.0,37228.0,0,0.0,10,10,1
974,P,18554,1,N,2,5,N,3,0,Y,1,2003,6,2016,6,2500000.0,30000000.0,165508.0,2,2.5,17,17,2
15085,R,8594,1,N,2,4,N,3,18,Y,37,2006,1,2015,6,7937500.0,897200000.0,6206730.0,8,0.625,17,3,8
10644,R,7339,1,N,2,5,N,9,1,Y,2,2003,6,2000,7,1666666.6666666667,91117287.0,479102.0,2,1.0,10,9,3
9373,P,22319,1,N,2,5,N,3,15,Y,13,2011,4,2013,1,2666666.6666666665,205400000.0,145691675.0,3,2.3333333333333335,12,12,3
16335,R,1855,1,N,2,4,N,19,0,Y,1,2005,11,2016,6,4000000.0,50000000.0,168111.0,1,0.0,1,1,1
16446,P,15072,1,N,2,5,N,19,3,Y,9,2003,10,2014,12,4083333.3333333335,455000000.0,1251385.0,4,7.666666666666667,7,1,6
15026,P,2534,1,N,1,6,N,8,10,Y,3,2003,6,2003,5,3750000.0,127500069.0,22929195.0,3,0.16666666666666666,17,8,6
10460,R,13301,1,N,2,3,N,1,0,Y,2,2011,12,2015,1,3075000.0,162000000.0,501091.0,3,1.0,8,8,4
19374,R,6100,1,N,1,3,N,8,0,Y,0,2003,3,2016,5,2500000.0,50000000.0,181753.0,2,0.0,1,1,2
17865,P,11948,2,,1,5,N,9,0,Y,4,2003,6,2008,6,3000000.0,210000000.0,488327.0,3,0.0,6,2,3
24236,R,20864,1,N,1,5,N,1,1,Y,0,2003,6,2003,5,1500000.0,50601566.0,606400.0,0,70.66666666666667,6,2,3
28713,R,9735,1,N,2,5,N,18,4,Y,3,2003,6,2003,5,400000.0,126000000.0,329747.0,1,7.4,9,8,5
28417,R,20324,1,N,2,5,Y,2,3,Y,4,2003,4,2010,2,2833333.3333333335,456494000.0,1034391.0,6,0.2222222222222222,4,1,9
29448,R,20903,1,N,1,5,N,8,4,Y,2,2003,6,2003,5,1250000.0,142000000.0,2350910.0,1,0.0,22,1,4
26418,R,5623,1,N,2,4,N,3,1,Y,1,2003,6,2003,5,1333333.3333333333,237198808.0,9642930.0,1,0.0,4,0,6
25500,R,15935,1,N,2,6,N,25,1,Y,0,2003,6,2003,5,1000000.0,15000000.0,84050.0,0,0.0,7,7,2
22265,R,20419,1,N,1,7,N,24,0,Y,0,2003,6,2003,5,0.0,20000000.0,69600.0,0,0.0,13,13,1
21806,P,14108,1,N,2,5,N,3,0,Y,2,2003,6,2003,10,1266666.6666666667,112200000.0,342847.0,2,0.0,27,1,3
30963,R,2873,2,,1,5,N,13,2,Y,0,2003,6,2003,5,1750000.0,21000000.0,81080.0,0,0.0,3,3,2
21236,R,20587,1,N,2,6,N,3,4,Y,2,2003,6,2008,8,2400000.0,120485000.0,406742.0,2,0.0,22,20,5
31188,R,9074,1,N,2,5,Y,3,0,Y,0,1999,9,2004,1,1500000.0,10000000.0,57100.0,0,0.0,1,1,1
25748,R,21142,1,N,1,4,N,9,0,Y,0,2003,6,2003,5,1300000.0,10000000.0,27000.0,0,0.0,8,8,1
31331,R,11705,1,N,1,5,N,8,1,Y,1,2003,6,2000,3,3178571.4285714286,376715462.0,147924419.0,7,2.5,18,5,14
21404,R,9111,1,N,2,4,N,9,1,Y,1,2003,5,2003,5,1000000.0,31550000.0,124550.0,0,0.0,21,21,3
736,R,480,1,N,1,6,N,2,1,Y,1,2003,6,2003,5,1000000.0,50000000.0,232000.0,0,0.0,1,1,3
29907,R,16047,1,N,1,6,N,8,2,Y,1,2003,6,2003,5,2500000.0,160000000.0,545220.0,3,0.0,9,9,3
21304,R,12331,1,Y,1,3,N,2,13,Y,12,2003,6,2016,6,2250000.0,380000000.0,41311672.0,4,1.0,22,19,6
25441,R,2354,1,N,2,5,Y,8,7,Y,1,1989,9,2006,1,3333333.3333333335,138000000.0,12467452.0,3,0.0,21,6,3
1674,R,2878,1,N,2,5,N,3,1,Y,0,2003,6,2003,5,3000000.0,20000000.0,74700.0,0,0.0,1,1,1
2768,R,9450,1,N,1,5,N,2,1,Y,1,2003,6,2003,5,750000.0,90000000.0,291900.0,1,0.0,9,1,2
1555,R,4845,1,Y,1,6,N,6,0,Y,1,2003,6,2007,5,2800000.0,113486370.0,1324450.0,3,0.4,29,4,5
27406,R,20582,1,N,2,6,N,9,1,Y,1,2003,6,2004,7,3500000.0,32256380.0,862500.0,2,0.0,8,8,2
7818,R,4666,1,N,2,5,Y,1,5,Y,3,1997,4,2005,3,1850000.0,83331270.0,9522097.0,4,0.0,3,3,4
8290,R,8545,1,N,2,5,N,3,2,Y,2,2005,5,2006,10,2233333.3333333335,105000000.0,477140.0,3,0.3333333333333333,3,3,3
22571,R,16739,1,N,1,4,N,1,3,Y,6,2003,6,2002,4,1628571.4285714286,110998269.0,812380.0,2,0.2857142857142857,16,16,7
21242,P,5333,1,N,2,5,N,25,6,Y,6,2003,6,2012,6,2650000.0,447327470.0,21556661.0,7,0.25,29,1,12
3224,P,2066,1,N,1,4,N,8,0,Y,1,2009,10,2010,12,2666666.6666666665,73089890.0,242981.0,2,0.0,16,12,3
3224,P,14268,1,N,1,4,N,10,1,Y,1,2003,6,2011,3,1333333.3333333333,50000000.0,142277.0,0,0.3333333333333333,16,16,3
24109,P,3066,2,,2,5,N,3,4,Y,3,2003,6,2015,11,3333333.3333333335,148000000.0,590470.0,5,2.5,22,3,6
11132,R,3800,1,Y,2,4,N,9,0,Y,0,2001,6,2016,5,1000000.0,35000000.0,171510.0,1,0.0,4,1,3
11228,R,15299,1,N,2,5,N,3,1,Y,1,2006,9,2006,9,4000000.0,150000000.0,599400.0,3,0.6666666666666666,1,1,3
5351,R,6190,1,N,2,6,N,12,1,Y,1,2004,1,2006,10,2000000.0,20000000.0,106500.0,1,0.0,7,7,1
10352,R,7422,1,N,2,5,N,3,4,Y,8,2003,6,2008,12,2125000.0,242000000.0,1091134.0,8,0.75,7,1,8
11164,R,114,1,N,2,5,Y,9,1,Y,0,1989,11,2009,10,0.0,5000000.0,43300.0,0,0.0,6,6,1
11164,R,926,1,N,2,4,N,9,4,Y,4,2003,6,2003,5,1125000.0,123115000.0,531430.0,2,0.625,17,1,8
11164,R,4600,1,Y,2,5,N,1,1,Y,1,2001,8,2016,6,0.0,21000000.0,118280.0,0,2.0,6,0,4
11164,R,12209,1,N,2,4,N,3,0,Y,0,2003,6,2016,6,0.0,10000000.0,47133.0,1,2.0,6,6,1
5315,R,13095,1,N,2,6,N,7,1,Y,1,2007,1,2009,6,1000000.0,20000000.0,125600.0,1,1.0,8,8,1
8675,P,3157,1,N,1,4,N,8,3,Y,5,2003,6,2016,6,2500000.0,184000000.0,555211.0,5,3.2,13,13,5
8675,P,4048,1,N,2,3,N,18,0,Y,3,2004,12,2015,1,1720000.0,165000000.0,403520.0,3,9.0,13,13,5
27800,P,2976,1,N,1,5,N,6,5,Y,4,2003,6,2003,5,4000000.0,120000000.0,402950.0,1,0.0,19,19,2
25756,R,16272,1,N,2,5,N,3,1,Y,2,2003,6,2009,12,5000000.0,44000000.0,261270.0,1,0.5,15,15,2
4280,R,9395,1,N,2,5,N,3,5,Y,5,2003,6,2009,1,3066666.6666666665,235000000.0,739550.0,4,1.5,12,3,6
21254,R,7465,2,,2,5,N,3,0,Y,1,2003,6,2003,5,3300000.0,275000000.0,456645.0,3,2.0,21,4,5
13315,R,10452,1,N,2,3,N,3,0,Y,1,2001,6,2012,9,2000000.0,50000000.0,133985.0,1,0.0,3,3,1
14183,R,22217,1,N,1,5,N,8,1,Y,6,2009,3,2010,3,4120000.0,226000000.0,963643.0,5,1.6,3,3,5
4500,R,770,1,N,2,5,N,18,1,Y,0,2003,6,2016,6,1500000.0,30000000.0,111400.0,0,0.0,23,13,2
21846,P,8238,1,N,2,5,N,3,10,Y,13,2001,2,2006,9,6000000.0,529000000.0,2220953.0,8,1.3333333333333333,27,14,9
14568,R,9883,1,N,1,4,N,15,0,Y,0,2003,6,2014,1,2933333.3333333335,110000000.0,156045.0,0,2.6666666666666665,5,2,3
12886,P,4262,1,N,2,3,N,3,1,Y,1,2007,5,2015,9,2300000.0,176620690.0,396266.0,3,2.4,10,1,5
14314,R,20602,1,N,2,6,N,3,5,Y,4,2003,6,2016,2,1300000.0,127424823.0,30312954.0,3,0.25,6,1,4
17995,P,12126,1,N,1,4,N,1,0,Y,1,2003,6,2007,10,3250000.0,130000000.0,366506.0,2,0.5,10,6,2
10030,P,12667,1,N,2,4,N,18,6,Y,9,2000,9,2015,8,3250000.0,485000000.0,997626.0,7,1.75,12,4,8
18253,R,16737,1,N,2,4,N,3,1,Y,4,2003,6,2012,2,2000000.0,196000000.0,650025.0,4,3.8333333333333335,5,2,6
18280,P,2791,1,N,2,5,N,9,3,Y,6,2003,6,2016,5,2800000.0,133000000.0,880478.0,4,0.4,10,2,5
18280,P,4368,1,N,1,5,N,8,4,Y,12,2009,8,2013,8,4727272.7272727275,377122222.0,1940294.0,11,0.18181818181818182,5,5,11
18775,R,19718,1,N,2,3,N,3,0,Y,0,2005,5,2016,6,666666.6666666666,40000000.0,81099.0,0,0.0,1,0,3
19081,P,19012,1,N,2,4,Y,9,13,Y,19,2003,6,2014,4,2687500.0,709734225.0,101717226.0,13,0.3125,4,4,16
25571,R,15863,1,N,1,7,N,25,0,Y,0,2003,6,2003,5,0.0,20000000.0,74900.0,0,0.0,6,6,1
26689,R,11560,1,N,2,6,N,3,4,Y,3,2003,6,2013,2,1027777.7777777778,376244670.0,7467171.0,5,0.1111111111111111,9,2,18
27655,R,2350,1,N,2,5,Y,3,1,Y,3,1998,4,1998,6,0.0,63000000.0,458100.0,2,0.42857142857142855,10,0,7
24249,R,18600,1,N,1,5,N,8,3,Y,4,2003,6,2013,8,1800000.0,211475190.0,1952463.0,8,0.1,13,10,10
24763,R,11836,1,Y,2,5,N,3,6,Y,5,2003,6,2005,12,1500000.0,140418618.0,13026559.0,2,0.75,15,1,4
22258,R,2316,1,N,1,4,N,1,1,Y,1,2002,10,2003,5,900000.0,70000000.0,128600.0,1,0.0,9,5,2
29602,R,18049,2,,1,6,N,6,0,Y,0,2000,5,2003,5,0.0,20000000.0,47000.0,0,0.0,0,0,1
30548,R,2368,1,Y,2,5,Y,3,5,Y,5,1999,3,1999,9,1467857.142857143,346954573.0,1840370.0,5,0.21428571428571427,21,0,14
22292,P,5706,1,N,1,3,N,8,0,Y,1,2003,6,2001,10,1150000.0,20000000.0,102400.0,0,0.0,25,4,2
1136,R,2492,1,N,1,7,N,8,0,Y,0,2003,6,2001,2,1000000.0,20600000.0,90062.0,0,0.0,1,1,2
3312,R,21153,1,N,2,4,N,3,1,Y,1,2003,6,2001,6,1214285.7142857143,112662000.0,360798.0,0,0.42857142857142855,9,0,7
28590,R,2309,1,N,2,4,N,2,18,Y,24,2002,9,2005,3,1625000.0,397260000.0,3108820.0,3,46.25,23,2,8
7432,R,11907,1,N,1,5,N,1,11,Y,11,2003,6,2011,2,6375000.0,376256831.0,15705605.0,10,1.0,11,11,12
9478,P,7547,1,N,1,5,N,1,7,Y,2,2003,6,2006,3,3285714.285714286,144008970.0,6043800.0,4,0.14285714285714285,14,12,7
7013,P,18412,1,N,1,5,N,6,0,Y,2,2003,6,2001,1,1000000.0,31200000.0,388857.0,1,0.5,14,1,2
28614,R,9075,1,N,2,5,Y,18,1,Y,1,1996,3,2005,11,2000000.0,30000000.0,115300.0,1,0.0,8,8,1
9797,R,15194,1,N,2,4,N,3,5,Y,5,2005,2,2016,5,1916666.6666666667,135483205.0,13610697.0,4,0.16666666666666666,10,1,6
6795,R,19752,1,N,2,6,N,25,0,Y,0,2005,11,2016,6,2166666.6666666665,70000000.0,269178.0,1,0.3333333333333333,10,10,3
4637,P,1629,2,,1,3,N,9,2,Y,8,2002,3,2009,8,2816666.6666666665,277000000.0,1334837.0,5,0.5,15,15,6
4637,P,18016,1,Y,2,5,N,2,8,Y,23,2002,2,2009,12,2433333.3333333335,855500000.0,33191234.0,13,0.3333333333333333,21,15,21
1644,R,19757,1,N,1,3,N,1,1,Y,1,2005,12,2006,1,1925000.0,160000000.0,232847.0,1,0.25,6,3,4
9162,R,15650,1,Y,2,5,N,8,7,Y,10,2001,7,2008,9,2226666.6666666665,356732563.0,1416895.0,5,0.6666666666666666,7,3,15
5724,P,11894,1,Y,2,5,N,3,4,Y,6,2003,6,2011,4,3041666.6666666665,417107780.0,1507198.0,8,0.0,14,2,12
10231,R,2622,1,N,2,6,N,3,2,Y,2,2003,6,2003,5,2375000.0,110300000.0,681100.0,4,2.0,9,1,4
29601,P,4606,1,N,2,4,N,18,4,Y,3,2001,10,2004,3,1150000.0,186162859.0,17069536.0,3,0.0,18,18,6
10099,R,10812,1,N,2,4,N,3,0,Y,0,2006,8,2012,6,2500000.0,58400000.0,153995.0,1,0.0,2,2,2
10585,R,2524,1,N,1,6,N,25,2,Y,0,2003,6,2009,7,1500000.0,25000000.0,162950.0,1,0.0,5,4,2
10943,R,15927,1,N,2,6,N,3,4,Y,0,2003,6,2030,5,1000000.0,25000000.0,8942750.0,0,1.0,20,2,2
12504,R,15365,1,N,1,4,N,1,0,Y,1,2007,7,2007,7,1166666.6666666667,31000000.0,300891.0,1,1.0,9,1,3
11868,R,4274,1,Y,2,5,N,3,1,Y,1,2007,7,2009,7,3000000.0,32000000.0,129290.0,1,1.0,2,2,1
12593,P,13058,1,N,2,4,N,1,1,Y,1,2006,9,2016,6,4000000.0,40000000.0,112860.0,1,1.0,10,10,1
13686,R,22191,1,N,1,3,N,21,1,Y,1,2008,11,2008,11,2000000.0,30000000.0,152300.0,1,3.0,3,3,1
12998,R,843,1,N,1,5,N,1,2,Y,1,2003,6,2012,2,6000000.0,50000000.0,152694.0,1,5.0,2,2,1
28157,P,3817,1,N,1,4,N,8,0,Y,1,2001,4,2015,10,4500000.0,71000000.0,311653.0,2,0.5,19,1,2
28157,P,8783,1,N,2,5,N,3,5,Y,6,2009,4,2016,6,3000000.0,239000000.0,702888.0,6,0.5714285714285714,19,19,7
14784,R,7840,1,N,1,4,Y,9,2,Y,3,2003,6,2012,8,1672727.2727272727,391476190.0,544568.0,5,0.5454545454545454,3,3,11
14805,R,4380,1,Y,2,4,N,3,0,Y,1,2009,10,2010,8,1000000.0,50000000.0,126073.0,1,1.0,4,4,1
15061,P,20817,1,N,2,5,N,9,2,Y,1,2003,6,2010,9,2100000.0,67100000.0,5277977.0,2,0.0,14,1,5
15346,R,15081,1,N,2,3,N,18,1,Y,6,2003,12,2009,11,2620000.0,325000000.0,863179.0,3,0.8,14,1,5
8388,R,10569,2,,2,4,N,3,0,Y,1,2004,1,2009,8,4000000.0,40000000.0,151940.0,1,0.0,7,7,1
23536,R,3795,1,N,2,5,N,8,3,Y,6,2000,6,2012,12,2250000.0,184475620.0,724550.0,5,1.0,21,21,6
13676,R,17593,1,N,1,4,N,8,1,Y,2,2006,8,2010,1,5000000.0,50000000.0,212987.0,1,1.0,4,4,1
15867,P,7748,2,,2,4,N,3,4,Y,9,2003,6,2016,5,2283333.3333333335,324388690.0,2519866.0,7,0.6666666666666666,7,2,12
14626,R,481,1,N,1,6,N,9,0,Y,0,2003,6,1998,12,1500000.0,40000000.0,186460.0,1,2.5,17,1,2
17012,R,17823,1,N,2,6,N,7,6,Y,3,2010,11,2015,3,2300000.0,145000000.0,20572009.0,2,1.0,5,5,5
15691,P,17733,1,N,2,4,N,3,0,Y,3,2009,3,2013,1,2500000.0,128000000.0,494891.0,4,1.5,8,8,4
16527,R,14985,1,N,1,4,N,19,0,Y,0,1,1,2016,6,2000000.0,50000000.0,57314.0,0,3.0,6,6,1
18010,R,105,1,N,2,6,Y,3,3,Y,2,1993,6,2008,5,780000.0,113000000.0,558310.0,4,2.8,22,0,5
13289,R,17225,1,N,2,3,N,2,1,Y,4,2002,5,2016,4,3500000.0,105533881.0,415746.0,3,0.0,6,3,4
18769,P,4502,1,Y,2,4,N,3,1,Y,6,2012,12,2016,5,3000000.0,201731840.0,639163.0,4,0.25,5,5,4
19793,R,6696,1,N,2,3,N,8,0,Y,2,2012,3,2015,6,2666666.6666666665,72000000.0,221921.0,3,2.0,5,1,3
24469,P,20851,1,N,1,5,N,2,0,Y,0,2003,6,2007,12,0.0,20000000.0,46000.0,0,1.0,22,22,1
19544,P,13228,1,N,2,3,N,3,3,Y,5,2009,8,2016,3,1937500.0,189000000.0,779675.0,7,3.75,6,4,8
23978,R,6782,2,,1,6,N,1,6,Y,4,2000,12,2001,1,656250.0,205161334.0,1341176.0,2,0.5625,7,7,16
28650,R,13708,1,Y,1,6,N,9,0,Y,2,2003,6,2000,5,1214285.7142857143,185200000.0,1125700.0,1,0.2857142857142857,7,1,7
22740,R,9754,1,N,2,4,N,3,0,Y,1,2003,6,2009,1,1333333.3333333333,55000000.0,202400.0,1,0.3333333333333333,9,5,3
29273,R,20424,1,N,2,7,N,3,0,Y,0,2003,6,2003,5,0.0,10000000.0,33400.0,0,0.0,11,11,1
30970,R,16373,1,N,1,5,N,14,0,Y,0,2003,6,2003,6,3000000.0,71813470.0,156800.0,1,0.0,1,1,2
30163,R,13582,1,N,2,7,N,3,3,Y,2,2003,6,2006,6,1625000.0,107531880.0,13974540.0,6,0.25,18,1,8
30781,R,11613,1,N,2,6,N,2,0,Y,1,2003,6,2005,2,1166666.6666666667,80000000.0,231000.0,1,1.0,4,1,3
25273,R,42,1,N,2,5,Y,3,1,Y,1,2001,8,2000,7,1960000.0,65000000.0,323350.0,0,1.2,5,1,5
30323,R,7403,1,N,2,5,N,1,1,Y,2,2003,6,2016,6,3166666.6666666665,64000000.0,308244.0,2,0.0,2,0,3
21348,R,12390,1,Y,2,3,N,9,1,Y,2,2003,6,2012,12,2050000.0,134036840.0,1108370.0,3,0.0,12,1,4
21348,R,13918,1,Y,2,5,N,3,6,Y,10,2003,6,2011,10,3450000.0,190036840.0,1476560.0,5,3.1666666666666665,12,1,6
906,R,18728,1,N,2,5,N,10,1,Y,1,2003,6,2001,10,1750000.0,65000000.0,171600.0,0,0.0,2,0,4
3530,R,5108,1,N,1,5,N,8,3,Y,3,2003,6,2003,5,3250000.0,126150000.0,918730.0,3,1.0,9,5,4
22005,R,5578,1,N,2,4,N,3,0,Y,0,2003,6,2002,10,1000000.0,20000000.0,35300.0,0,0.0,17,17,1
21679,R,941,1,N,2,4,N,2,1,Y,1,2003,6,2006,11,2333333.3333333335,163142860.0,327400.0,2,1.0,14,10,3
25557,R,9541,1,N,1,5,N,9,0,Y,0,2003,6,2009,3,2000000.0,10000000.0,34150.0,0,0.0,18,18,1
10382,R,3329,1,N,2,4,N,9,0,Y,3,2003,6,2008,12,2122222.222222222,352089360.0,103390792.0,7,2.3333333333333335,4,2,9
25718,R,853,1,N,1,5,N,7,3,Y,1,2003,6,2003,4,2000000.0,70000000.0,1171880.0,1,0.0,12,12,1
24496,P,18919,1,N,2,4,N,3,0,Y,2,2003,6,2007,8,2250000.0,171958300.0,2097650.0,4,1.25,22,1,8
11011,P,2923,1,N,1,5,N,1,4,Y,4,2003,6,2010,9,2750000.0,320050638.0,6889886.0,6,4.125,11,4,8
7522,R,21947,1,N,2,5,N,3,1,Y,1,2005,2,2007,2,7500000.0,100000000.0,313960.0,2,3.5,10,3,2
5440,R,6848,1,N,2,6,Y,3,6,Y,8,1982,4,2003,5,1833333.3333333333,128500000.0,985725.0,0,0.0,8,7,6
11618,R,6777,1,N,1,5,N,8,7,Y,7,2000,8,2008,3,1243750.0,497085690.0,2946690.0,5,0.0625,19,3,16
9451,R,9476,1,N,2,5,N,2,2,Y,1,2003,6,2005,12,1025000.0,88008140.0,4548038.0,4,0.75,5,5,4
11614,R,20895,2,,1,5,N,2,0,Y,6,2003,6,2009,11,1216666.6666666667,300000000.0,1080360.0,4,0.3333333333333333,20,3,6
11103,R,3276,1,N,2,4,N,2,3,Y,3,2003,6,1998,2,1333333.3333333333,57600000.0,585790.0,2,0.3333333333333333,3,2,3
27160,P,8691,1,N,2,3,N,8,0,Y,1,2007,6,2007,8,2000000.0,50000000.0,115400.0,1,0.0,20,20,1
11861,R,22117,2,,2,4,N,3,1,Y,1,2007,3,2007,8,2000000.0,30000000.0,114700.0,1,0.0,4,4,1
12558,R,7740,1,Y,1,4,N,5,10,Y,14,2003,6,2008,6,4394736.842105263,710900000.0,7019840.0,13,0.8421052631578947,19,1,19
