INDEX,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MATE_OCCP_GRP,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH
14882,20826,1,N,1,5,22777,30,N,8,5,Y,9,2,22,6,2003,6,2015,8
14883,20827,1,Y,2,5,23214,99,N,3,0,Y,8,1,24,0,2003,6,2001,2
14884,20830,1,N,1,5,14444,30,N,8,4,Y,3,2,25,3,2003,6,2015,6
14885,20831,1,N,2,5,6071,40,N,9,10,Y,9,2,27,7,2003,6,2006,4
14886,20832,1,N,2,5,5277,30,N,3,2,Y,8,3,27,3,2003,6,2009,12
14887,20833,1,N,1,5,17222,20,N,8,0,Y,3,0,0,2,2003,6,2007,3
14889,20835,1,Y,2,5,6793,12,N,3,2,Y,1,2,29,1,2003,6,1999,12
14890,20836,1,N,1,5,40138,20,N,8,3,Y,3,2,21,3,2003,6,2016,6
14891,20837,1,N,1,5,16388,20,N,8,0,Y,3,2,19,0,2003,6,2003,5
14893,20839,1,Y,2,5,15000,20,N,19,4,Y,8,1,35,3,2003,6,2010,5
14895,20841,1,N,2,5,23055,20,N,9,8,Y,25,2,25,7,2003,6,2010,1
14896,20843,1,N,1,5,5138,30,N,8,2,Y,3,1,30,3,2003,6,2010,1
14897,20844,1,N,2,5,10277,20,N,2,2,Y,7,1,34,3,2003,6,2009,1
14898,20845,1,N,1,5,55694,20,N,8,3,Y,3,1,29,2,2003,6,2007,8
14899,20846,1,N,1,5,18472,20,N,1,6,Y,3,3,14,20,2003,6,2007,9
14900,20848,1,N,2,5,46111,20,N,1,1,Y,15,2,24,1,2003,6,2016,6
14902,20851,1,N,1,5,19166,20,N,2,0,Y,3,2,20,0,2003,6,2007,12
14904,20853,2,,2,5,15339,12,N,18,0,Y,7,1,31,0,2003,6,2016,6
14905,20854,1,Y,2,5,40000,12,N,18,18,Y,8,0,0,24,2003,6,2012,9
14908,20857,1,N,2,5,12777,20,N,3,2,Y,8,1,20,3,2003,6,2007,5
14909,20858,1,N,1,5,38888,20,N,11,2,Y,9,2,23,0,2003,6,2003,8
14910,20860,1,N,2,5,4596,40,N,2,4,Y,8,0,0,4,2003,6,2014,12
14911,20861,1,Y,2,5,23194,20,N,3,3,Y,1,1,25,2,2003,6,2016,5
14912,20862,2,,1,5,5667,12,N,1,0,Y,2,0,0,1,2003,6,2009,6
14914,20864,1,N,1,5,22777,20,N,1,1,Y,3,3,15,0,2003,6,2003,5
14915,20866,1,N,2,5,17866,99,N,3,4,Y,8,2,24,7,2003,6,2007,8
14916,20867,1,N,2,5,16601,99,N,18,18,Y,1,1,30,184,2003,6,2014,3
14918,20869,1,N,1,5,9027,20,N,8,3,Y,9,3,13,2,2003,6,2003,5
14919,20870,1,N,1,5,6389,40,N,5,4,Y,3,3,19,8,2003,6,2016,6
14920,20872,1,N,2,5,20277,20,N,3,3,Y,1,3,17,1,2003,6,2012,7
14921,20874,1,N,2,5,48333,20,N,3,0,Y,1,2,23,1,2003,3,2016,6
14923,20876,1,N,2,5,22222,30,N,3,0,Y,1,0,0,3,2003,6,2002,8
14925,20878,1,N,2,5,15555,20,N,9,4,Y,6,3,19,3,2003,6,2008,5
14926,20879,1,N,2,5,12777,30,N,8,3,Y,6,3,18,2,2003,6,2011,11
14928,20882,1,Y,2,5,9722,30,N,16,3,Y,15,2,24,12,2003,6,2010,10
14929,20883,1,N,2,5,3151,12,N,3,5,Y,7,2,24,4,2003,6,2014,11
14930,20884,1,N,1,5,10458,12,N,8,7,Y,3,4,21,3,2003,6,2014,11
14935,20890,1,N,1,5,13333,20,N,1,3,Y,2,1,21,2,2003,6,2011,6
14937,20892,1,Y,2,5,4305,30,N,9,9,Y,9,2,30,108,2003,6,2011,8
14939,20894,1,N,2,5,26666,20,N,3,5,Y,1,2,23,6,2003,6,2014,11
14940,20895,2,,1,5,3941,40,N,2,0,Y,2,3,16,6,2003,6,2009,11
14941,20896,2,,2,5,24444,20,N,2,23,Y,2,3,20,30,2003,6,2004,10
14943,20898,1,N,2,5,3506,11,N,9,1,Y,8,1,22,1,2003,6,2004,10
14945,20900,1,N,2,5,50000,20,Y,3,4,Y,8,2,29,4,2003,6,2009,6
14947,20902,1,N,1,5,16791,11,N,6,0,Y,2,1,15,2,2003,6,2005,7
14948,20903,1,N,1,5,13611,20,N,8,4,Y,3,2,21,2,2003,6,2003,5
14949,20904,1,N,2,5,7777,20,N,3,2,Y,8,2,15,1,2003,6,2004,10
14950,20905,1,N,1,5,7065,12,N,6,1,Y,3,2,20,1,2003,6,2013,3
14951,20906,1,N,1,5,6666,20,N,6,0,Y,3,2,22,0,2003,6,2003,5
14952,20907,1,N,1,5,17361,20,N,1,6,Y,8,2,24,14,2003,6,2014,11
14954,20909,1,N,1,5,8051,40,N,8,5,Y,3,2,22,4,2003,6,2016,6
14955,20910,1,N,2,5,10000,20,N,3,1,Y,2,0,0,1,2003,6,2016,6
14957,20912,1,N,1,5,11061,11,N,9,0,Y,8,1,14,0,2003,6,2001,8
14958,20913,1,N,2,5,50694,20,N,3,8,Y,2,2,25,5,2003,6,2012,10
14959,20914,1,N,2,5,13333,20,N,3,1,Y,1,0,0,3,2003,6,2009,12
14960,20915,1,N,2,5,38611,20,N,24,1,Y,6,2,23,1,2003,6,2007,2
14962,20917,1,N,2,5,5725,12,N,3,4,Y,9,2,25,2,2003,6,2007,3
14963,20919,1,N,2,5,12061,40,N,2,9,Y,10,2,18,7,2003,6,2013,4
14964,20920,1,N,2,5,50000,20,N,3,2,Y,1,2,23,4,2003,6,2001,12
14966,20922,1,N,1,5,25555,20,N,1,1,Y,3,2,15,0,2003,6,2003,5
14967,20923,1,N,2,5,16388,20,N,3,0,Y,1,2,24,3,2003,6,2010,2
14968,20924,1,N,2,5,13826,40,Y,1,8,Y,1,2,21,8,2003,6,2016,6
14969,20925,1,N,2,5,16111,30,N,3,0,Y,1,0,0,4,2003,6,2015,5
14970,20926,1,N,2,5,6666,20,N,2,0,Y,7,0,0,0,2003,6,2016,6
14971,20927,1,N,2,5,30138,20,N,1,0,Y,1,0,0,2,2003,3,2015,7
14972,20928,1,N,1,5,58888,20,N,1,2,Y,3,3,19,1,2003,6,2006,5
14973,20929,1,N,2,5,6388,20,N,24,5,Y,8,2,23,4,2003,6,2016,1
14974,20931,1,N,2,5,15138,30,N,3,1,Y,8,3,27,1,2003,6,2016,6
14975,20932,1,N,2,5,4305,50,N,9,0,Y,1,1,27,2,2003,6,2007,8
14977,20935,1,N,2,5,4298,40,N,2,3,Y,2,3,17,4,1993,7,2010,8
14979,20937,1,N,1,5,32916,20,N,19,3,Y,3,2,17,2,2003,6,2004,12
14980,20938,1,N,2,5,25555,20,N,1,5,Y,1,1,22,5,2003,6,2009,6
14982,20940,1,N,2,5,10555,20,N,3,0,Y,7,1,28,2,2003,6,2005,7
14984,20942,1,N,2,5,22151,20,N,9,2,Y,8,2,22,1,2003,6,2002,10
14985,20944,1,N,2,5,14722,30,N,3,10,Y,8,2,22,6,2003,6,2016,3
14987,20946,1,N,2,5,30277,20,N,3,3,Y,6,2,22,2,2003,6,2003,5
14988,20948,1,N,2,5,9027,20,N,3,1,Y,19,2,21,6,2003,6,2014,5
14989,20949,1,Y,2,5,10277,30,N,3,12,Y,2,2,20,37,2003,6,2014,7
14991,20951,1,N,1,5,28333,20,N,8,8,Y,1,2,16,5,2003,6,2004,3
14992,20952,1,N,2,5,10381,40,N,8,3,Y,8,4,15,5,2003,6,2009,11
14994,20954,1,N,2,5,10356,11,N,20,4,Y,7,2,27,14,1993,12,2013,10
14995,20955,1,N,1,5,15000,20,N,1,1,Y,3,1,15,2,2003,6,2008,11
14996,20957,1,N,2,5,25852,20,N,2,7,Y,1,0,0,14,2003,6,2003,5
14997,20958,1,N,2,5,32500,20,N,3,0,Y,1,2,21,0,2003,6,2003,5
14998,20959,1,N,2,5,35000,20,N,3,0,Y,1,2,14,0,2003,6,2004,3
14999,20960,2,,2,5,27222,20,N,24,3,Y,8,2,14,3,2003,6,2013,2
15000,20962,1,N,2,5,88750,20,N,3,3,Y,1,2,27,2,2003,6,2003,5
15001,20963,1,N,2,5,19027,30,N,3,0,Y,1,1,20,1,2003,6,2016,6
15002,20965,1,N,2,5,5277,30,N,2,1,Y,8,1,25,2,2003,6,2016,6
15004,20967,1,Y,2,5,62133,11,N,2,1,Y,1,3,13,5,2003,6,2010,11
15005,20968,1,N,2,5,14096,99,N,3,0,Y,16,2,18,0,2003,6,2003,5
15007,20970,1,N,1,5,8086,40,N,9,2,Y,3,2,24,2,2003,6,2004,9
15008,20971,1,N,2,5,31111,20,N,3,3,Y,1,3,18,3,2003,6,2005,3
15010,20973,1,N,2,5,12285,11,N,3,5,Y,7,3,17,12,2003,6,2016,6
15011,20974,1,N,2,5,34861,20,N,3,1,Y,1,0,0,1,2003,6,2016,6
15012,20975,1,N,2,5,3612,12,N,9,2,Y,1,2,23,4,2003,6,2008,5
15014,20978,2,,1,5,0,11,N,7,2,Y,3,1,16,5,2003,6,2014,10
15016,20980,1,N,2,5,22083,20,N,9,1,Y,1,2,21,1,2003,6,2013,3
15017,20981,1,N,2,4,7916,20,N,3,0,Y,6,2,22,1,2003,6,2000,6
15018,20982,1,N,1,4,18750,20,N,18,0,Y,9,1,19,0,2003,6,2003,5
15019,20983,2,,1,4,39722,20,N,1,0,Y,3,0,0,4,2003,6,2012,5
15020,20985,1,N,2,4,54722,20,N,3,16,Y,2,2,12,24,2003,6,2015,6
15022,20988,1,N,2,4,17777,20,N,9,2,Y,13,2,23,4,2003,6,2015,9
15023,20990,1,N,2,4,1733,13,N,9,0,Y,6,2,22,0,2003,6,2005,11
15024,20991,1,N,2,4,20833,20,N,9,0,Y,9,0,0,1,2003,6,2001,4
15025,20992,1,N,2,4,11944,20,N,3,11,Y,9,2,18,11,2003,6,2010,1
15026,20993,2,,2,4,6376,12,N,3,1,Y,8,2,25,1,2003,6,2003,6
15027,20995,1,N,1,4,21944,20,N,9,4,Y,3,1,18,4,2003,6,2008,2
15030,20999,1,N,2,4,5385,12,N,3,8,Y,7,2,19,2,2003,6,2015,10
15032,21001,1,Y,1,4,5483,99,N,2,13,Y,2,3,12,13,2003,6,2006,5
15033,21002,1,N,2,4,3687,40,N,3,2,Y,1,2,18,2,2003,6,2012,8
15034,21003,1,N,1,4,17083,20,N,1,0,Y,3,1,17,0,2003,6,2001,8
15036,21005,1,N,2,4,30972,20,N,4,3,Y,10,2,15,2,2003,6,2004,4
15037,21006,1,Y,2,4,42777,20,N,3,22,Y,15,3,23,28,2003,6,2012,8
15038,21007,1,N,2,4,9772,99,N,2,8,Y,2,2,25,9,2003,6,2003,5
15039,21008,1,N,2,4,16805,20,N,9,4,Y,8,2,18,4,2003,6,2016,6
15040,21010,1,N,2,4,18611,20,N,3,7,Y,8,2,18,5,2003,6,2006,12
15041,21011,1,N,2,4,19642,11,N,3,8,Y,8,2,22,7,2003,6,2016,6
15042,21012,1,N,1,4,7638,20,N,7,4,Y,3,2,14,3,2003,6,2007,2
15045,21016,1,N,2,4,20833,20,N,18,7,Y,1,3,18,2,2003,6,2015,3
15047,21018,2,,1,4,12844,99,N,1,4,Y,8,2,13,10,2003,6,2005,5
15051,21022,1,Y,1,4,6737,30,N,6,1,Y,3,4,17,0,2003,6,2004,2
15052,21023,1,N,2,4,30972,20,N,3,3,Y,10,2,17,4,2003,6,2016,6
15055,21026,1,N,2,4,4007,12,N,3,1,Y,9,1,22,0,2003,6,2016,6
15056,21027,1,N,2,4,4232,99,N,3,3,Y,1,2,18,8,2003,6,2001,7
15057,21028,1,N,2,4,16944,20,N,9,3,Y,13,2,19,6,2003,6,2012,7
15061,21032,1,N,1,4,12853,40,N,8,0,Y,3,2,14,0,2003,6,2004,4
15062,21033,1,N,1,4,20437,12,N,1,0,Y,3,2,17,0,2003,6,2003,5
15063,21034,1,Y,1,4,13303,11,N,9,0,Y,9,2,20,1,2003,6,2008,4
15065,21036,1,Y,2,4,6400,40,N,9,2,Y,8,2,21,5,2003,6,2006,11
15066,21037,2,,2,4,8194,20,N,2,1,Y,2,2,23,1,2003,6,2011,9
15067,21038,1,N,2,4,8333,20,N,19,1,Y,1,3,16,2,2003,6,2003,5
15068,21039,1,N,2,4,21666,20,N,10,1,Y,4,2,16,1,2003,6,2003,5
15069,21040,1,N,1,4,25000,20,N,1,4,Y,3,2,19,6,2003,6,2010,10
15070,21041,1,N,2,4,9166,20,Y,2,9,Y,1,2,19,19,2003,6,2007,12
15071,21042,1,N,1,4,29861,20,N,1,4,Y,1,1,12,5,2003,6,2008,3
15072,21043,1,N,1,4,18333,20,N,16,0,Y,3,1,16,0,2003,6,2003,5
15074,21045,1,N,2,4,8472,20,N,1,3,Y,1,2,16,2,2003,6,2004,12
15075,21046,1,Y,1,4,17777,20,Y,1,1,Y,3,3,19,31,2003,6,2009,1
15077,21049,1,N,2,4,2730,13,N,3,4,Y,19,2,17,3,2003,6,2005,3
15078,21050,1,N,2,4,8964,12,N,10,1,Y,2,2,22,5,2003,6,2016,6
15079,21051,1,N,2,4,3539,12,N,3,1,Y,8,2,26,0,2003,6,2016,6
15080,21053,1,N,2,4,28333,20,N,3,5,Y,1,2,19,11,2003,6,2011,1
15081,21054,1,N,2,4,34077,12,N,19,0,Y,9,1,20,2,1995,11,2016,5
15083,21056,1,N,2,4,16623,20,N,2,8,Y,8,2,22,20,2003,6,2015,10
15084,21058,1,N,2,4,8118,12,N,3,0,Y,8,3,20,0,2003,6,2015,5
15085,21059,1,N,2,4,16111,20,N,3,5,Y,1,2,14,3,2003,6,2003,5
15087,21061,1,N,1,4,2946,11,N,2,5,Y,3,2,16,3,2003,6,2007,7
15088,21062,1,N,2,4,26527,20,N,2,1,Y,2,3,11,1,2003,6,2007,9
15089,21063,1,N,2,4,3076,13,N,4,4,Y,2,1,14,2,2003,6,2007,7
15090,21064,1,N,1,4,19861,30,N,1,2,Y,3,1,16,3,2003,6,2003,5
15091,21065,1,N,2,4,5720,12,N,2,1,Y,13,2,17,2,2003,6,2003,5
15092,21066,1,Y,2,4,22777,20,Y,9,3,Y,1,3,20,9,2003,6,2013,11
15094,21068,1,N,1,4,13333,20,N,10,0,Y,3,1,19,0,2003,6,2007,1
15095,21069,1,N,1,4,15000,20,N,1,8,Y,3,1,8,12,2003,6,2015,12
15096,21070,1,N,1,4,26944,20,N,2,5,Y,3,2,17,3,2003,6,2003,5
15097,21071,1,N,2,4,17123,11,Y,9,7,Y,8,2,22,12,2003,6,2013,9
15099,21073,1,N,1,4,4573,13,N,8,2,Y,3,0,0,3,2003,6,2012,9
15100,21074,1,N,2,4,60940,11,N,2,1,Y,2,2,16,2,2003,6,2012,10
15101,21075,1,N,1,4,9020,40,N,1,0,Y,21,2,21,3,2003,6,2011,1
15103,21077,1,N,2,4,38472,20,Y,3,7,Y,8,1,19,5,2003,6,2006,1
15104,21079,1,N,2,4,17638,20,N,1,2,Y,1,1,15,5,2003,6,2016,6
15108,21084,1,N,2,4,12083,20,N,3,0,Y,10,1,22,0,2003,6,2000,3
15109,21085,1,Y,1,4,7807,12,N,2,1,Y,9,2,20,0,2003,6,2014,3
15111,21087,1,N,2,4,10000,20,Y,9,2,Y,1,1,21,5,2003,6,2016,6
15112,21088,1,N,2,4,20555,20,N,3,3,Y,18,1,10,3,2003,6,2007,2
15113,21090,1,N,2,4,27777,20,N,3,1,Y,8,2,19,0,2003,6,2001,10
15116,21093,1,N,2,4,11391,99,N,1,1,Y,1,2,12,1,2003,6,2004,9
15117,21094,2,,1,4,12361,20,N,8,0,Y,3,2,19,0,2003,6,2003,5
15119,21096,1,N,1,4,4544,12,N,6,0,Y,3,2,14,0,2003,6,2001,5
15121,21098,1,N,2,4,7009,11,Y,24,7,Y,1,2,23,6,2003,6,2005,2
15123,21102,1,N,1,4,17508,40,N,2,2,Y,2,2,18,1,2003,6,2003,7
15125,21104,1,N,1,4,35555,20,N,24,1,Y,24,0,0,0,2003,6,2003,5
15127,21106,1,N,1,4,18333,20,N,15,0,Y,3,3,8,1,2003,6,2002,9
15128,21107,1,N,2,4,20277,20,N,2,0,Y,1,2,22,0,2003,6,2006,10
15131,21110,2,,2,4,19166,20,N,2,14,Y,8,2,14,11,2003,6,2014,11
15133,21112,1,N,2,4,15465,12,N,3,5,Y,1,2,17,4,2003,6,2012,4
15134,21113,1,N,2,4,15694,20,N,8,3,Y,1,2,17,3,2003,6,2009,5
15135,21114,1,N,1,4,8736,11,N,6,3,Y,18,1,13,2,2003,6,2007,4
15138,21117,1,N,1,4,20508,40,N,1,1,Y,8,0,0,2,2003,6,2012,1
15140,21119,2,,2,4,6077,13,N,15,1,Y,1,0,0,1,2003,6,2002,10
15141,21120,1,Y,2,4,9318,40,N,2,4,Y,1,1,22,9,2003,6,2014,5
15142,21122,1,N,2,4,6805,20,N,2,11,Y,2,3,15,9,2003,6,2008,3
15143,21123,1,N,2,4,15972,20,N,2,4,Y,8,3,20,2,2003,6,2005,1
15146,21126,1,N,2,4,83020,20,N,3,1,Y,1,2,14,1,2003,6,2013,5
15148,21128,1,N,2,4,31250,20,N,3,19,Y,8,2,24,30,2003,6,2015,12
15152,21132,1,N,1,4,21666,20,N,15,2,Y,3,1,17,1,2003,6,2003,5
15153,21133,1,N,2,4,6398,12,N,2,10,Y,1,2,19,29,2003,6,2007,12
15156,21136,1,N,2,4,4985,40,N,6,1,Y,1,2,10,2,2003,6,2011,4
15157,21137,1,Y,2,4,10555,30,N,3,4,Y,8,2,14,3,2003,6,2003,7
15159,21139,1,Y,2,4,16666,20,N,3,0,Y,2,0,0,3,2003,6,1998,11
15160,21140,1,N,2,4,9749,12,N,3,5,Y,1,0,0,6,2003,6,2009,2
15162,21142,1,N,1,4,38611,20,N,9,0,Y,3,2,13,0,2003,6,2003,5
15163,21144,1,N,1,4,11944,20,N,1,0,Y,3,2,13,0,2003,6,2003,5
15164,21146,1,N,2,4,8735,99,N,3,0,Y,1,1,14,4,2003,6,2003,9
15165,21147,1,N,1,4,19861,20,N,1,2,Y,24,0,0,1,2003,6,2003,5
15166,21148,1,N,2,4,14444,30,N,3,3,Y,1,3,4,6,2003,6,2013,6
15167,21149,1,N,2,4,35000,20,N,3,3,Y,14,1,20,2,2003,6,2003,5
15168,21150,1,N,2,4,38472,20,N,10,5,Y,1,2,17,4,2003,6,2005,7
15169,21151,1,N,1,4,12777,20,N,1,4,Y,19,3,9,2,2003,6,2008,8
15170,21152,1,N,2,4,6015,40,N,4,1,Y,15,1,6,1,2003,6,2003,3
15171,21153,1,N,2,4,22843,40,N,3,1,Y,8,1,13,1,2003,6,2001,6
15173,21155,1,N,1,4,23888,20,N,10,1,Y,10,2,5,1,2003,6,2012,8
15174,21157,1,N,2,4,20833,20,N,3,11,Y,2,1,17,7,2003,6,2007,6
15175,21158,1,N,1,4,9593,40,N,2,6,Y,3,2,11,1,2003,6,2001,5
15176,21159,1,N,1,4,5705,40,N,2,0,Y,2,2,11,0,2003,6,2003,5
15178,21161,1,N,2,4,29820,30,N,3,1,Y,8,2,9,2,2003,6,2009,2
15179,21162,1,N,1,4,10793,12,N,8,15,Y,2,2,18,23,2003,6,2013,1
15181,21165,1,N,2,4,66666,20,N,2,1,Y,1,1,16,1,2003,6,2003,5
15183,21167,1,N,2,4,16805,30,N,3,3,Y,2,1,5,10,2003,6,2001,3
15184,21168,1,Y,1,4,3488,12,N,8,1,Y,3,2,12,2,2003,6,2006,11
15185,21169,1,N,2,4,20000,30,N,3,1,Y,8,2,16,0,2003,6,2001,4
15186,21170,1,N,2,4,2361,30,N,3,3,Y,1,4,7,3,2003,6,2011,4
15187,21171,1,Y,2,4,37222,20,Y,9,9,Y,1,1,15,6,2003,6,2009,2
15188,21172,1,N,2,4,38055,20,N,3,3,Y,1,2,17,4,2003,6,2015,5
15189,21173,1,N,2,4,39722,20,N,3,0,Y,18,3,15,0,2003,6,2002,11
15190,21174,1,N,2,4,21944,20,N,1,2,Y,1,2,9,2,2003,6,2009,11
15191,21175,2,,1,4,21250,20,N,2,0,Y,3,2,12,0,2003,6,2003,5
15193,21177,1,N,2,4,9559,99,N,2,0,Y,6,3,15,7,2003,6,2012,3
15195,21179,1,N,2,4,8750,30,N,3,6,Y,8,1,19,6,2003,6,2013,11
15196,21180,1,N,2,4,11944,20,Y,9,15,Y,1,1,15,22,2003,6,2014,7
15198,21182,1,N,1,4,20138,20,N,1,1,Y,9,2,19,1,2003,6,2007,8
15201,21186,1,N,2,4,30555,20,N,4,1,Y,20,0,0,1,2003,6,2008,3
15202,21187,2,,2,4,8055,30,N,3,0,Y,2,0,0,0,2003,6,2004,4
15204,21189,1,N,2,4,12916,20,N,8,0,Y,13,2,16,2,2003,6,2008,4
15206,21192,2,,2,4,4563,11,N,3,1,Y,5,1,17,2,2003,6,2008,7
15207,21193,1,N,1,4,19444,20,N,5,2,Y,3,1,15,1,2003,6,2003,5
15208,21194,1,N,1,4,11111,20,N,6,0,Y,3,0,0,1,2003,6,2010,12
15209,21195,1,N,1,4,16430,40,N,10,0,Y,3,1,13,1,2003,6,2011,6
15210,21196,1,N,1,4,22500,20,N,4,0,Y,3,1,6,1,2003,6,2003,5
15217,21203,1,N,1,4,9305,20,N,10,0,Y,13,3,8,0,2003,6,2003,5
15218,21204,1,N,2,4,32777,20,N,3,4,Y,8,1,13,5,2003,6,2016,6
15219,21205,1,N,1,4,31944,20,N,9,1,Y,3,2,6,1,2003,6,2005,2
15221,21208,2,,2,4,10726,11,N,9,3,Y,6,1,10,2,2003,6,2016,4
15223,21210,2,,2,4,10505,40,Y,9,11,Y,2,2,16,17,2003,6,2015,9
15226,21213,1,N,1,4,16111,20,N,10,1,Y,3,3,8,0,2003,6,2002,8
15227,21215,1,N,2,4,10293,13,N,3,0,Y,1,3,4,3,2003,6,2013,11
15229,21217,1,N,2,4,26666,20,N,19,0,Y,1,1,6,0,2003,6,2009,2
15232,21220,1,N,2,4,15694,30,N,2,1,Y,2,1,15,2,2003,6,2016,5
15233,21221,1,N,1,4,6505,13,N,2,10,Y,2,2,17,5,2003,6,2016,6
15234,21224,1,N,1,4,10654,12,N,8,7,Y,19,1,15,12,2003,6,2000,7
15239,21229,1,N,1,4,23888,20,N,9,1,Y,3,2,7,4,2003,6,2012,9
15240,21230,1,N,2,4,5995,40,N,1,4,Y,19,4,5,2,2003,6,2012,7
15242,21232,2,,1,4,37105,20,N,9,1,Y,1,1,11,1,2003,6,2004,6
15243,21233,1,N,2,4,9238,13,N,3,5,Y,8,2,16,5,2003,6,2016,6
15244,21234,1,Y,2,4,3934,40,N,3,1,Y,15,1,23,0,2003,6,2015,12
15245,21235,1,N,2,4,13888,20,Y,18,4,Y,8,2,12,19,2003,6,2008,1
15246,21236,1,N,2,4,11666,20,N,3,1,Y,8,2,10,1,2003,6,2005,9
15247,21237,1,N,1,4,8753,99,N,1,1,Y,3,1,6,1,2003,6,2011,12
15248,21238,1,N,2,4,13055,20,N,3,1,Y,8,1,13,3,2003,6,2004,5
15250,21240,1,Y,1,4,14444,20,N,2,0,Y,3,1,5,2,2003,6,2002,9
15251,21241,1,N,2,4,47500,20,N,9,0,Y,9,1,9,2,2003,6,2002,3
15252,21242,2,,1,4,8452,11,N,1,4,Y,3,2,12,5,2003,6,2002,1
15254,21244,1,N,1,4,17222,20,N,1,5,Y,3,2,9,4,2003,6,2005,1
15256,21246,2,,2,4,0,60,N,3,2,Y,8,1,4,3,2003,6,2009,12
15259,21249,1,N,1,4,27777,20,N,8,1,Y,3,1,12,1,2003,6,2003,6
15260,21250,1,Y,2,4,13611,30,N,14,1,Y,10,0,0,4,2003,6,2009,4
15261,21251,1,N,2,4,28333,20,N,3,1,Y,11,2,7,1,2003,6,2002,2
15265,21255,1,N,2,4,18537,40,N,4,7,Y,2,0,0,7,2003,6,2015,7
15267,21258,1,N,2,4,21527,20,N,9,1,Y,9,2,11,2,2003,6,2003,1
15268,21259,2,,2,4,14444,20,Y,9,3,Y,2,1,10,8,2003,6,2002,4
15269,21260,1,Y,2,4,9166,30,N,3,6,Y,1,4,12,3,2003,6,2005,6
15271,21262,1,Y,1,4,22083,20,N,15,1,Y,9,1,10,1,2003,6,2005,12
15272,21263,1,N,2,4,18888,20,N,3,1,Y,15,0,0,1,2003,6,2003,6
15275,21268,1,N,2,4,16111,30,N,3,8,Y,2,3,14,6,2003,6,2013,9
15277,21270,1,Y,2,4,13888,20,N,2,1,Y,8,1,14,3,2003,6,2002,8
15279,21272,1,N,2,4,14235,11,N,3,7,Y,9,3,7,4,2003,6,2012,1
15285,21279,1,N,2,4,22222,20,N,2,2,Y,1,2,11,4,1998,6,2015,7
15286,21280,1,N,2,4,12500,30,Y,1,5,Y,9,1,11,5,2003,6,2005,4
15288,21282,1,N,1,4,26805,20,N,8,1,Y,3,2,9,2,2003,6,2004,1
15289,21283,1,N,2,4,9066,50,N,3,6,Y,2,2,7,5,2003,6,2014,9
15291,21285,1,N,2,4,27777,20,N,3,0,Y,1,0,0,0,2003,6,2003,5
15292,21286,1,Y,1,4,5311,12,N,8,12,Y,2,1,8,12,2003,6,2009,4
15294,21288,1,N,1,4,18888,30,N,13,1,Y,3,1,13,0,2003,6,2003,5
15295,21289,1,N,1,4,27222,20,N,8,1,Y,19,0,0,0,2003,6,2010,8
15297,21291,1,N,2,4,23055,20,N,3,0,Y,10,2,7,3,2003,6,2013,9
15300,21294,1,N,2,4,3486,12,N,3,0,Y,8,1,18,1,2003,6,2001,1
15304,21298,1,N,1,3,3813,11,N,2,2,Y,3,0,0,1,2003,6,2002,12
15306,21300,1,N,2,3,9722,20,N,3,0,Y,8,0,0,2,2003,6,2008,8
15307,21301,1,N,1,3,22222,20,N,9,1,Y,3,1,9,1,2003,6,2011,6
15308,21302,1,Y,2,3,23055,20,Y,9,15,Y,8,1,13,131,2003,6,2014,7
15312,21306,1,N,2,3,5277,20,N,3,3,Y,8,3,7,5,2003,6,2010,9
15314,21308,1,Y,1,3,15972,20,N,2,1,Y,3,2,8,0,2003,6,2005,3
15315,21309,2,,2,3,14704,20,N,1,2,Y,2,0,0,1,2003,6,2004,7
15316,21310,2,,1,3,35000,20,N,5,0,Y,3,0,0,0,2003,6,2009,12
15318,21312,1,N,2,3,24305,20,N,3,7,Y,8,1,10,9,2003,6,2014,4
15320,21314,1,N,2,3,31111,20,N,3,1,Y,15,1,9,2,2003,6,2011,2
15323,21317,1,N,2,3,10555,30,N,9,2,Y,9,2,15,4,2003,6,2015,11
15325,21319,1,N,1,3,15138,20,N,8,4,Y,3,0,0,11,2003,6,2008,7
15326,21320,1,N,2,3,20072,11,N,3,1,Y,8,1,8,1,2003,6,2009,4
15327,21321,1,N,2,3,13055,30,N,18,1,Y,12,2,9,3,2003,6,2011,4
15331,21325,1,N,1,3,18888,20,N,9,2,Y,9,1,9,5,2003,6,2015,2
15338,21333,2,,2,3,5972,20,N,18,5,Y,8,1,11,6,2003,6,2007,2
15340,21335,1,N,2,3,45138,20,N,3,2,Y,15,1,8,1,2003,6,2005,10
15343,21338,1,N,2,3,23611,20,N,19,1,Y,2,1,14,3,2003,6,2014,3
15347,21342,1,N,2,3,65972,20,N,18,3,Y,8,1,12,3,2003,6,2011,2
15349,21344,1,N,2,3,3177,13,N,3,0,Y,8,2,9,6,2003,6,2012,3
15350,21346,1,Y,2,3,13611,20,N,3,6,Y,2,2,14,7,2003,6,2006,8
15352,21349,1,N,2,3,12083,30,N,3,4,Y,2,1,8,5,2003,6,2010,1
