,CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
30165,26275,R,199705,199904,0,대학졸,78.0
30166,21932,R,199111,199910,0,고졸,21.0
30167,27562,R,199804,199811,0,고졸,124.0
30168,27604,R,199804,199807,0,고졸,56.0
30169,24216,R,199512,200207,0,고졸,29.0
30170,29393,R,199804,199808,0,고졸,156.0
30171,25728,R,199609,200003,0,고졸,125.0
30172,25840,R,199608,199808,0,고졸,56.0
30173,28187,R,199805,199809,0,고졸,29.0
30174,22458,R,199212,200202,0,고졸,86.0
30175,28378,R,199807,200411,0,대학원졸,61.0
30176,24605,R,199505,200107,0,고졸,147.0
30177,27002,R,199705,199907,0,고졸,141.0
30178,28817,R,199805,200111,0,고졸,113.0
30179,28483,R,199808,200205,0,고졸,90.0
30180,28078,R,199807,200201,0,고졸,45.0
30181,22400,R,199205,200212,0,고졸,47.0
30182,29458,R,199810,200204,0,고졸,16.0
30183,21948,R,199109,200501,0,고졸,78.0
30184,22759,R,199302,200205,0,고졸,53.0
30185,28766,R,199806,200302,0,고졸,3.0
30186,22771,R,199310,200206,0,고졸,19.0
30187,25406,P,199603,999912,0,고졸,118.0
30188,29324,R,199812,199908,0,고졸,205.0
30189,20598,R,197810,199905,0,기타,122.0
30190,20515,R,198506,200202,0,고졸,134.0
30191,20366,R,198310,200111,0,고졸,106.0
30192,25475,R,199612,200404,0,고졸,100.0
30193,20831,R,198604,200109,0,고졸,163.0
30194,24519,R,199504,200003,0,고졸,106.0
30195,30682,R,199902,199911,0,고졸,118.0
30196,30184,R,199902,200001,0,대학졸,50.0
30197,22160,R,199108,200105,0,고졸,147.0
30198,25303,R,199611,200002,0,고졸,32.0
30199,24374,R,199503,200202,0,고졸,86.0
30200,26864,R,199707,200308,0,고졸,105.0
30201,21350,R,198908,200202,0,고졸,29.0
30202,23674,R,199407,200601,0,고졸,121.0
30203,31035,R,199904,199909,0,대학졸,146.0
30204,28092,R,199812,200104,0,고졸,46.0
30205,27001,R,199708,200004,0,고졸,141.0
30206,29575,R,199902,199908,0,고졸,55.0
30207,30572,R,199905,200209,0,고졸,80.0
30208,27448,R,199807,200210,0,기타,129.0
30209,28722,R,199806,200201,0,고졸,121.0
30210,21485,R,198912,200704,0,고졸,125.0
30211,30064,R,199908,199912,0,고졸,64.0
30212,20696,R,198106,200704,0,기타,111.0
30213,27588,R,199802,200409,0,고졸,56.0
30214,24126,R,199512,200510,0,고졸,25.0
30215,23106,R,199302,200503,0,고졸,145.0
30216,27040,P,199711,999912,0,고졸,145.0
30217,24523,R,199508,200506,0,고졸,111.0
30218,30375,R,199903,200010,0,고졸,37.0
30219,29871,R,199911,200002,0,대학졸,17.0
30220,20868,R,198711,201404,0,고졸,11.0
30221,30502,R,199907,200003,0,고졸,90.0
30222,26594,R,199701,200111,0,고졸,80.0
30223,30657,R,199912,200406,0,고졸,84.0
30224,29771,R,199912,200009,0,대학졸,16.0
30225,1544,R,200001,200009,0,고졸,105.0
30226,23523,R,199404,200206,0,고졸,32.0
30227,949,R,200003,200310,0,고졸,59.0
30228,21602,R,199005,200202,0,고졸,44.0
30229,1650,R,200002,200009,0,고졸,116.0
30230,30932,R,199905,200107,0,고졸,111.0
30231,30827,R,199912,200105,0,고졸,113.0
30232,518,R,200003,200008,0,고졸,129.0
30233,317,R,200005,200105,0,고졸,124.0
30234,21544,R,199006,200411,0,고졸,56.0
30235,21695,R,199012,200402,0,중졸,188.0
30236,23724,R,199412,200105,0,고졸,105.0
30237,1592,R,200001,200208,0,고졸,111.0
30238,2062,R,200004,200109,0,고졸,143.0
30239,28554,R,199811,200110,0,고졸,82.0
30240,840,R,200005,200009,0,고졸,49.0
30241,1291,R,200004,200102,0,고졸,88.0
30242,1230,R,200003,200106,0,고졸,86.0
30243,600,R,200008,200012,0,고졸,127.0
30244,1385,R,200007,200104,0,고졸,118.0
30245,27488,R,199805,200205,0,고졸,53.0
30246,1581,R,200003,200105,0,고졸,111.0
30247,20483,R,198511,200111,0,고졸,61.0
30248,1373,R,200011,200103,0,고졸,118.0
30249,25197,R,199606,200512,0,고졸,59.0
30250,30033,R,199909,200506,0,고졸,14.0
30251,691,R,200008,200105,0,고졸,78.0
30252,30599,R,199905,200210,0,고졸,88.0
30253,3339,R,200102,200111,0,고졸,163.0
30254,1542,R,200012,201412,0,기타,106.0
30255,621,R,200002,200203,0,고졸,13.0
30256,26619,P,199704,999912,0,기타,86.0
30257,4926,R,200206,200404,0,기타,158.0
30258,28534,R,199807,200610,0,고졸,86.0
30259,30132,P,199903,999912,0,고졸,45.0
30260,25565,P,199609,999912,0,기타,145.0
30261,1859,P,200009,999912,0,기타,167.0
30262,30653,R,199908,200407,0,고졸,84.0
30263,7266,R,200401,200707,0,기타,13.0
30264,7242,R,200401,200408,0,고졸,19.0
30265,6394,R,200308,200409,0,고졸,124.0
30266,4091,R,200210,200505,1,전문대졸,19.0
30267,5168,R,200202,200502,1,기타,198.0
30268,23633,P,199404,999912,0,기타,84.0
30269,30365,P,199902,999912,0,고졸,37.0
30270,7699,R,200404,201604,0,고졸,78.0
30271,21481,P,198908,999912,0,고졸,158.0
30272,7668,R,200404,200504,0,기타,141.0
30273,20568,R,197611,200605,0,기타,21.0
30274,5967,R,200305,200606,0,고졸,106.0
30275,2415,R,200106,200409,0,고졸,127.0
30276,6025,R,200304,201109,0,고졸,160.0
30277,7517,R,200403,200603,0,고졸,163.0
30278,5662,R,200305,201505,0,기타,55.0
30279,7010,R,200312,200411,0,고졸,154.0
30280,5343,R,200202,201001,1,고졸,277.0
30281,27494,R,199808,200602,0,고졸,55.0
30282,8350,R,200408,200501,0,기타,82.0
30283,8237,R,200408,200505,0,고졸,24.0
30284,8711,R,200411,200507,0,고졸,147.0
30285,30503,P,199912,999912,0,고졸,90.0
30286,8837,R,200412,200806,1,대학졸,233.0
30287,26794,R,199706,200709,0,대학졸,103.0
30288,6441,R,200308,201407,0,고졸,113.0
30289,5750,R,200303,200901,0,고졸,120.0
30290,29023,R,199805,200708,0,고졸,126.0
30291,28100,P,199805,999912,0,고졸,45.0
30292,5977,R,200301,200909,0,전문대졸,58.0
30293,8427,R,200409,201206,0,기타,154.0
30294,9247,R,200504,200511,0,고졸,86.0
30295,8377,P,200409,999912,0,기타,120.0
30296,7884,R,200406,200805,0,대학졸,116.0
30297,25124,R,199609,201211,0,기타,56.0
30298,21085,P,198812,999912,0,고졸,88.0
30299,30443,P,199907,999912,0,기타,44.0
30300,5569,R,200212,200802,1,고졸,87.0
30301,9213,P,200504,999912,0,고졸,49.0
30302,26058,P,199702,999912,0,고졸,55.0
30303,8956,R,200502,200608,0,전문대졸,205.0
30304,9759,R,200508,200912,1,대학졸,279.0
30305,9788,R,200509,200710,0,기타,163.0
30306,9697,R,200508,200708,0,기타,25.0
30307,4205,R,200211,201407,0,고졸,14.0
30308,30442,R,199901,200902,0,고졸,44.0
30309,9019,P,200502,999912,0,기타,37.0
30310,9935,R,200510,201203,0,고졸,141.0
30311,9230,R,200504,200802,0,대학졸,170.0
30312,9168,R,200503,201104,1,중졸,293.0
30313,9403,R,200505,200705,0,고졸,75.0
30314,9290,R,200504,200904,0,기타,90.0
30315,9780,R,200509,200808,0,기타,11.0
30316,3805,R,200111,201104,1,중졸,269.0
30317,23241,R,199307,200704,0,고졸,111.0
30318,3397,R,200101,200708,0,고졸,167.0
30319,9575,R,200507,200809,0,대학졸,154.0
30320,25113,R,199605,201506,0,기타,38.0
30321,4992,R,200210,201306,0,고졸,156.0
30322,25079,R,199610,200902,0,기타,78.0
30323,4706,R,200204,201502,0,고졸,106.0
30324,5609,R,200210,200710,0,대학졸,171.0
30325,10570,R,200603,200902,0,고졸,44.0
30326,20645,P,198002,999912,0,기타,90.0
30327,23401,R,199410,200909,0,대학졸,13.0
30328,10692,R,200604,200711,0,고졸,120.0
30329,8871,R,200501,200703,0,기타,16.0
30330,10974,R,200606,200709,0,고졸,42.0
30331,30276,R,199912,200707,0,고졸,59.0
30332,21449,R,198907,200802,0,초등졸,196.0
30333,10083,R,200511,200612,1,기타,56.0
30334,8997,R,200502,200611,0,기타,147.0
30335,9891,R,200510,200705,0,고졸,185.0
30336,10651,R,200603,201407,1,고졸,155.0
30337,11302,R,200608,200811,1,고졸,231.0
30338,11351,R,200609,200704,0,고졸,88.0
30339,2682,R,200109,201101,0,고졸,47.0
30340,11081,R,200607,200802,0,기타,121.0
30341,11551,R,200611,200902,0,고졸,64.0
30342,7188,R,200401,201201,0,고졸,113.0
30343,660,P,200001,999912,0,고졸,14.0
30344,11388,R,200609,201207,0,기타,103.0
30345,21095,P,198805,999912,0,고졸,29.0
30346,8199,R,200408,200809,0,고졸,145.0
30347,11063,R,200606,201006,1,기타,251.0
30348,11563,R,200611,201007,1,기타,51.0
30349,10330,R,200601,201007,1,고졸,288.0
30350,28709,P,199803,999912,0,고졸,118.0
30351,28891,P,199803,999912,0,고졸,106.0
30352,11535,R,200611,201010,0,고졸,143.0
30353,11589,R,200611,201003,1,고졸,285.0
30354,11546,R,200611,200909,0,대학졸,56.0
30355,6976,R,200312,200802,0,기타,78.0
30356,11929,R,200702,200804,0,기타,125.0
30357,11825,R,200701,200807,0,전문대졸,14.0
30358,12359,R,200706,200804,0,전문대졸,103.0
30359,8409,R,200409,201004,0,기타,56.0
30360,27179,P,199705,999912,0,전문대졸,125.0
30361,709,P,200009,999912,0,기타,78.0
30362,5154,R,200202,201001,1,기타,261.0
30363,25157,R,199603,201504,0,고졸,29.0
30364,12547,R,200708,200803,0,고졸,13.0
30365,22038,R,199105,201501,0,고졸,90.0
30366,12583,R,200708,200809,1,고졸,232.0
30367,12950,R,200712,200901,0,대학졸,256.0
30368,9353,P,200505,999912,0,기타,49.0
30369,12920,R,200711,200804,0,고졸,158.0
30370,12967,R,200712,200812,0,대학졸,146.0
30371,12675,R,200709,200901,1,고졸,238.0
30372,30115,P,199906,999912,0,고졸,45.0
30373,13475,P,200804,999912,1,고졸,171.0
30374,13072,R,200801,200910,0,기타,100.0
30375,12030,R,200703,201411,0,기타,21.0
30376,13269,R,200802,200901,0,고졸,160.0
30377,13852,R,200807,201006,0,기타,167.0
30378,13974,R,200808,200812,0,대학졸,59.0
30379,13519,P,200804,999912,0,고졸,49.0
30380,13743,R,200806,200904,0,전문대졸,38.0
30381,29244,R,199802,201411,0,기타,163.0
30382,4818,R,200207,201101,0,고졸,116.0
30383,9390,R,200505,201510,0,기타,299.0
30384,4882,R,200212,201302,0,고졸,150.0
30385,14774,R,200903,201007,1,고졸,293.0
30386,3129,P,200106,999912,0,고졸,106.0
30387,14780,R,200903,200910,1,대학졸,110.0
30388,14686,R,200902,201606,0,고졸,191.0
30389,12767,R,200710,201301,0,기타,44.0
30390,14018,R,200808,201101,0,기타,150.0
30391,14495,R,200812,200909,0,전문대졸,253.0
30392,7580,R,200404,201002,0,기타,11.0
30393,27828,R,199805,201006,0,고졸,17.0
30394,15207,P,200907,999912,1,고졸,283.0
30395,10885,R,200606,201412,0,기타,45.0
30396,15449,R,200909,201606,0,대학졸,13.0
30397,21975,P,199107,999912,0,고졸,49.0
30398,12377,R,200706,201210,0,기타,110.0
30399,12419,R,200707,201101,0,고졸,143.0
30400,15613,R,200910,201108,1,대학졸,297.0
30401,9210,P,200504,999912,0,기타,23.0
30402,15615,R,200910,201209,0,고졸,44.0
30403,14649,R,200902,201004,1,대학졸,112.0
30404,15877,R,201001,201010,0,고졸,14.0
30405,14591,R,200901,201201,0,기타,14.0
30406,16273,P,201004,999912,0,기타,21.0
30407,16254,R,201004,201401,0,고졸,121.0
30408,16013,R,201002,201011,0,고졸,141.0
30409,16348,R,201005,201102,0,고졸,90.0
30410,16015,R,201002,201103,1,전문대졸,265.0
30411,13618,R,200805,201410,1,고졸,280.0
30412,16434,R,201006,201105,0,전문대졸,146.0
30413,10573,R,200603,201401,0,고졸,136.0
30414,16643,R,201008,201308,0,고졸,156.0
30415,16616,R,201007,201305,1,기타,292.0
30416,11125,P,200607,999912,0,기타,302.0
30417,15686,P,200911,999912,0,기타,125.0
30418,16424,R,201006,201212,0,고졸,19.0
30419,15430,R,200909,201212,0,고졸,44.0
30420,16683,R,201008,201109,1,전문대졸,51.0
30421,21776,P,199007,999912,0,기타,145.0
30422,16367,P,201005,999912,0,고졸,55.0
30423,12162,R,200704,201210,0,대학졸,57.0
30424,17657,R,201106,201406,0,고졸,318.0
30425,16724,P,201008,999912,1,대학졸,292.0
30426,17825,C,201108,201108,0,전문대졸,228.0
30427,17229,R,201102,201504,0,기타,302.0
30428,16183,P,201003,999912,0,대학졸,303.0
30429,18034,P,201110,999912,0,기타,145.0
30430,17023,P,201012,999912,0,기타,303.0
30431,16733,R,201009,201501,0,전문대졸,57.0
30432,18317,R,201203,201403,0,대학졸,319.0
30433,15242,R,200907,201512,0,고졸,44.0
30434,17633,R,201105,201401,0,기타,64.0
30435,26810,P,199709,999912,0,고졸,113.0
30436,18478,R,201205,201301,0,기타,42.0
30437,16046,P,201002,999912,1,고졸,284.0
30438,18538,R,201206,201404,0,기타,305.0
30439,17602,R,201105,201404,0,대학졸,150.0
30440,18676,R,201208,201412,0,고졸,88.0
30441,18090,R,201111,201407,0,고졸,14.0
30442,18243,R,201202,201311,1,기타,51.0
30443,18818,P,201210,999912,0,대학졸,171.0
30444,18437,P,201205,999912,1,전문대졸,291.0
30445,15729,R,200911,201605,0,기타,113.0
30446,18579,P,201207,999912,0,고졸,55.0
30447,16281,P,201004,999912,1,기타,288.0
30448,19276,P,201304,999912,1,기타,269.0
30449,18747,R,201209,201311,0,기타,303.0
30450,19238,R,201303,201405,0,기타,47.0
30451,19395,P,201307,999912,0,기타,121.0
30452,19039,R,201301,201311,1,기타,51.0
30453,19397,P,201307,999912,0,전문대졸,167.0
30454,8905,P,200501,999912,0,고졸,14.0
30455,16374,P,201005,999912,0,고졸,163.0
30456,18446,P,201205,999912,0,고졸,289.0
30457,19447,P,201308,999912,0,기타,141.0
30458,18101,P,201111,999912,1,기타,287.0
30459,19759,R,201403,201605,1,기타,270.0
30460,19872,R,201407,201510,0,기타,19.0
30461,26277,P,199709,999912,0,고졸,78.0
30462,20086,P,201501,999912,0,고졸,51.0
30463,20101,P,201502,999912,0,기타,88.0
30464,19845,R,201406,201604,0,기타,113.0
30465,20083,P,201501,999912,0,대학졸,51.0
30466,20205,P,201506,999912,1,고졸,324.0
30467,20129,P,201502,999912,1,기타,285.0
30468,20164,R,201504,201604,0,기타,78.0
30469,19890,P,201407,999912,0,기타,13.0
30470,20269,P,201510,999912,1,고졸,270.0
30471,14924,P,200904,999912,1,기타,269.0
30472,20295,P,201512,999912,0,기타,302.0
30473,21663,P,199005,999912,0,고졸,120.0
30474,27008,R,199711,199807,0,고졸,141.0
30475,26499,R,199708,199805,0,고졸,37.0
30476,26109,R,199710,199806,0,고졸,69.0
30477,26440,R,199710,200002,0,고졸,59.0
30478,20358,R,198307,200703,0,중졸,123.0
30479,21796,R,199002,199901,0,고졸,160.0
30480,25256,R,199604,199901,0,고졸,46.0
30481,27641,R,199804,200001,0,고졸,19.0
30482,23602,R,199403,200202,0,고졸,86.0
30483,26726,R,199709,199810,0,기타,121.0
30484,25747,R,199610,199902,0,고졸,154.0
30485,25409,R,199601,199905,0,고졸,121.0
30486,25057,R,199608,200111,0,고졸,56.0
30487,24152,R,199509,200107,0,고졸,124.0
30488,20587,R,197804,200808,0,기타,49.0
30489,24571,R,199512,199810,0,고졸,116.0
30490,25544,R,199604,200304,0,고졸,145.0
30491,29019,R,199806,199812,0,대학원졸,116.0
30492,28363,R,199804,200311,0,고졸,42.0
30493,21490,R,198905,200203,0,고졸,154.0
30494,21027,R,198806,199911,0,고졸,124.0
30495,25765,R,199603,200709,0,고졸,143.0
30496,28385,R,199808,199906,0,고졸,42.0
30497,21860,R,199012,200202,0,고졸,46.0
30498,26498,R,199702,199908,0,고졸,37.0
30499,27899,R,199811,199912,0,고졸,13.0
30500,20506,R,198508,200111,0,고졸,108.0
30501,26954,R,199705,200809,0,고졸,145.0
30502,28921,R,199809,200009,0,고졸,111.0
30503,23281,R,199407,200810,0,고졸,25.0
30504,27131,R,199705,199903,0,고졸,99999999.0
30505,29997,R,199901,199909,0,고졸,65.0
30506,30125,R,199902,199909,0,고졸,45.0
30507,23577,R,199409,200207,0,고졸,44.0
30508,27335,R,199712,200004,0,고졸,38.0
30509,29360,R,199812,200208,0,고졸,143.0
30510,20567,R,197612,200603,0,기타,143.0
30511,25212,R,199607,200705,0,고졸,32.0
30512,30982,R,199902,200006,0,고졸,116.0
30513,29362,R,199811,199910,0,고졸,143.0
30514,31096,R,199904,199909,0,고졸,141.0
30515,28810,R,199803,199912,0,고졸,99999999.0
30516,28820,R,199809,200105,0,기타,113.0
30517,24923,R,199601,200206,0,고졸,127.0
30518,26478,R,199704,200003,0,기타,32.0
30519,26675,R,199705,200008,0,전문대졸,84.0
30520,31436,R,199907,200504,0,기타,204.0
30521,30459,R,199909,200003,0,고졸,44.0
30522,29683,R,199905,200212,0,고졸,19.0
30523,30897,R,199908,200009,0,고졸,105.0
30524,28773,R,199803,200111,0,고졸,113.0
30525,30487,R,199906,199912,0,고졸,44.0
30526,30824,R,199908,200210,0,고졸,113.0
30527,27948,R,199812,200106,0,고졸,78.0
30528,30949,R,199912,200009,0,고졸,111.0
30529,21673,R,199012,200111,0,대학졸,44.0
30530,20755,R,198210,200601,0,기타,11.0
30531,31245,R,199910,200106,0,고졸,99999999.0
30532,27441,R,199802,200206,0,고졸,75.0
30533,22471,R,199202,200611,0,기타,88.0
30534,25314,R,199603,200202,0,고졸,86.0
30535,30928,R,199910,200004,0,고졸,111.0
30536,30779,R,199910,200003,0,고졸,122.0
30537,24712,R,199512,200808,0,고졸,143.0
30538,30136,R,199911,200001,0,고졸,46.0
30539,27134,R,199704,200112,0,고졸,205.0
30540,29961,R,199906,200007,0,고졸,23.0
30541,20770,R,198210,200407,0,기타,106.0
30542,31083,R,199907,200004,0,고졸,141.0
30543,961,R,200002,200006,1,고졸,59.0
30544,30326,R,199906,200006,0,고졸,37.0
30545,236,R,200003,200107,0,고졸,99999999.0
30546,21108,R,198812,200606,0,고졸,32.0
30547,969,R,200002,200110,0,고졸,61.0
30548,1638,R,200003,200209,0,고졸,146.0
30549,21867,R,199010,200206,0,고졸,59.0
30550,28836,R,199806,200110,0,기타,113.0
30551,656,R,200004,200007,0,고졸,14.0
30552,30643,R,199909,200106,0,고졸,84.0
30553,24059,R,199501,200206,0,고졸,129.0
30554,577,R,200005,200011,0,고졸,21.0
30555,1783,R,200004,200009,0,고졸,147.0
30556,30905,R,199911,200105,0,고졸,105.0
30557,842,R,200006,200101,0,고졸,49.0
30558,1457,R,200006,200011,0,고졸,103.0
30559,21155,R,198803,200110,0,고졸,108.0
30560,305,R,200006,200101,0,고졸,31.0
30561,705,R,200004,200202,0,고졸,78.0
30562,1808,R,200002,200011,0,고졸,160.0
30563,30700,R,199909,200202,1,고졸,193.0
30564,25065,R,199607,200511,0,고졸,124.0
30565,738,R,200005,200101,0,고졸,23.0
30566,29720,R,199904,200103,0,고졸,11.0
30567,25190,R,199611,200212,0,고졸,59.0
30568,1327,R,200006,200011,0,고졸,84.0
30569,27195,R,199703,200110,0,고졸,154.0
30570,21171,R,198803,200510,0,고졸,163.0
30571,1405,R,200006,200204,0,고졸,121.0
30572,23115,R,199303,200411,0,고졸,145.0
30573,30191,R,199910,200510,0,고졸,50.0
30574,769,R,200008,200208,0,기타,38.0
30575,1720,R,200010,200202,0,고졸,141.0
30576,24118,R,199504,200105,0,고졸,50.0
30577,508,R,200012,200106,0,고졸,16.0
30578,30256,R,199910,200205,0,고졸,90.0
30579,31132,R,199912,200106,0,고졸,160.0
30580,2925,R,200102,200107,0,고졸,88.0
30581,24543,R,199506,200508,0,고졸,146.0
30582,3484,R,200103,200111,0,고졸,125.0
30583,2521,R,200103,200403,0,고졸,16.0
30584,3064,R,200104,200112,0,고졸,108.0
30585,30519,R,199908,200111,0,고졸,99999999.0
30586,2377,R,200104,200207,0,대학졸,69.0
30587,3643,R,200106,200412,1,대학졸,11.0
30588,2637,R,200105,200201,0,고졸,29.0
30589,812,R,200003,200205,0,고졸,45.0
30590,2453,R,200104,200112,0,고졸,13.0
30591,2804,R,200110,200411,0,대학졸,46.0
30592,24157,R,199501,200305,0,고졸,62.0
30593,24100,P,199502,999912,0,고졸,13.0
30594,2562,R,200111,200203,0,고졸,56.0
30595,26105,R,199710,200205,0,고졸,69.0
30596,30274,R,199909,200401,0,고졸,59.0
30597,3703,R,200109,200210,1,고졸,222.0
30598,2930,R,200105,200703,0,중졸,123.0
30599,3620,R,200103,200304,0,대학졸,204.0
30600,5218,R,200202,200607,1,고졸,79.0
30601,4106,R,200202,200306,0,고졸,124.0
30602,5178,R,200203,200307,0,고졸,21.0
30603,3924,R,200111,200312,1,고졸,221.0
30604,4197,R,200204,200301,0,고졸,23.0
30605,4874,R,200205,200209,0,고졸,205.0
30606,4271,R,200206,200210,0,고졸,16.0
30607,4264,R,200205,200211,0,고졸,16.0
