,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MATE_OCCP_GRP,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH
14387,20217,1,N,2,4,7838,12.0,N,3,2,Y,8,2.0,18.0,5,2002,4,2002,10
14389,20219,1,N,2,5,15000,20.0,N,3,7,Y,7,1.0,34.0,6,2002,4,2015,11
14391,20221,1,N,2,6,12638,20.0,N,3,6,Y,9,2.0,30.0,4,2002,5,2016,5
14394,20224,2,,2,5,16250,30.0,N,8,6,Y,9,2.0,24.0,6,2003,3,2007,11
14395,20225,1,N,2,5,49305,20.0,N,3,8,Y,2,1.0,35.0,7,2002,6,2014,9
14396,20226,1,N,2,4,5896,11.0,Y,9,1,Y,1,2.0,24.0,14,2002,6,2008,10
14398,20228,1,Y,2,6,12644,40.0,N,9,0,Y,9,0.0,0.0,2,2002,7,2001,10
14399,20229,1,N,2,5,5738,40.0,N,3,6,Y,8,4.0,14.0,7,2002,7,2005,3
14400,20230,1,N,2,4,7083,20.0,N,3,1,Y,8,2.0,15.0,2,2002,7,2003,5
14401,20231,1,N,1,7,4891,11.0,N,2,0,Y,25,0.0,0.0,1,2002,7,1998,8
14403,20233,1,N,2,4,43333,20.0,N,2,3,Y,8,2.0,18.0,4,2002,8,2009,5
14407,20237,1,N,2,5,15237,11.0,Y,9,2,Y,1,1.0,34.0,2,2002,8,2003,5
14409,20239,1,Y,1,4,18472,30.0,N,8,1,Y,3,2.0,13.0,1,2002,9,2003,5
14410,20240,1,N,2,5,5999,40.0,N,2,0,Y,2,3.0,18.0,2,2002,9,2008,2
14411,20241,1,N,1,6,8323,40.0,N,25,0,Y,3,1.0,32.0,0,2002,9,2003,5
14412,20242,1,N,2,5,5327,12.0,Y,9,12,Y,6,2.0,23.0,7,2002,10,2005,8
14413,20243,1,N,2,4,47037,11.0,N,18,5,Y,1,0.0,0.0,2,2002,10,2003,4
14414,20244,1,N,1,4,10555,20.0,N,1,3,Y,3,2.0,13.0,5,2002,10,2008,2
14416,20246,2,,2,5,9952,99.0,N,2,14,Y,8,3.0,25.0,16,2002,11,2005,3
14417,20247,1,N,2,4,9305,20.0,N,3,1,Y,7,1.0,16.0,3,2002,11,2002,5
14418,20248,1,N,2,7,2023,13.0,Y,25,5,Y,8,0.0,0.0,2,1984,1,2000,12
14419,20249,1,N,2,7,10849,12.0,Y,3,8,Y,12,0.0,0.0,4,1995,7,2005,9
14420,20250,1,N,2,6,12222,20.0,Y,9,6,Y,7,0.0,0.0,4,2001,9,2004,10
14422,20252,1,N,2,6,20000,20.0,Y,3,8,Y,6,0.0,0.0,8,1982,9,2009,8
14424,20254,1,N,2,6,17916,20.0,Y,3,2,Y,15,1.0,33.0,1,1988,3,2008,5
14425,20255,2,,2,6,11250,30.0,Y,12,8,Y,8,0.0,0.0,8,1984,4,2014,10
14428,20258,1,N,2,6,26111,20.0,Y,3,0,Y,1,0.0,0.0,0,1984,5,2003,5
14429,20259,1,N,2,6,8790,30.0,Y,3,4,Y,6,1.0,35.0,12,1989,12,2000,3
14433,20263,1,N,2,5,7083,30.0,Y,3,3,Y,8,2.0,31.0,3,1984,9,2010,1
14436,20266,1,N,2,5,19444,20.0,Y,3,2,Y,16,1.0,33.0,5,1982,5,2008,4
14437,20267,1,Y,2,5,25000,20.0,Y,3,7,Y,25,1.0,34.0,7,1994,11,2002,3
14438,20268,1,N,2,5,26111,20.0,Y,3,1,Y,2,1.0,24.0,3,1994,12,2014,6
14439,20269,1,Y,1,5,2737,11.0,Y,8,1,Y,3,2.0,23.0,1,2002,8,2008,3
14442,20272,1,N,2,5,12222,20.0,Y,9,44,Y,8,2.0,24.0,26,1996,8,2015,6
14443,20273,1,N,2,5,15138,20.0,Y,2,20,Y,19,3.0,25.0,19,1995,3,2014,8
14444,20274,1,Y,2,5,12222,20.0,Y,3,0,Y,6,2.0,29.0,0,1999,12,2003,4
14447,20278,1,N,2,5,24305,30.0,Y,3,27,Y,15,3.0,25.0,114,1997,3,2007,9
14448,20279,1,N,2,5,22777,20.0,Y,9,4,Y,9,2.0,28.0,5,1991,12,2005,7
14449,20280,1,Y,2,5,60000,20.0,Y,9,39,Y,1,1.0,27.0,175,1999,2,2014,8
14450,20281,2,,2,5,5776,99.0,Y,9,0,Y,9,1.0,32.0,1,1991,2,2000,10
14452,20283,1,N,1,5,14583,20.0,N,15,0,Y,9,2.0,22.0,0,2002,4,2003,5
14455,20286,1,N,2,5,16527,20.0,Y,3,5,Y,2,2.0,21.0,9,1997,12,1999,6
14456,20287,1,N,2,5,35555,20.0,Y,3,2,Y,1,2.0,16.0,4,1997,8,1998,5
14457,20288,1,N,2,5,991,11.0,Y,21,0,Y,10,0.0,0.0,1,1991,5,2016,6
14458,20289,1,N,2,5,15694,20.0,Y,9,8,Y,1,2.0,25.0,6,1995,9,1998,12
14459,20290,1,N,2,5,7316,30.0,Y,9,7,Y,1,2.0,18.0,8,2001,11,2007,1
14460,20291,2,,2,5,4861,30.0,Y,9,1,Y,6,2.0,22.0,5,1996,10,2012,8
14462,20293,1,N,2,5,26666,20.0,Y,3,13,Y,10,2.0,21.0,7,1998,1,1998,2
14463,20294,1,N,2,5,18888,20.0,Y,2,8,Y,2,0.0,0.0,13,1993,9,2001,2
14464,20295,1,N,2,4,9305,30.0,Y,12,17,Y,1,1.0,22.0,16,1999,9,2003,3
14465,20296,1,N,2,4,18333,20.0,Y,24,4,Y,8,2.0,17.0,3,1998,5,1999,6
14466,20297,1,N,2,4,7914,11.0,Y,15,3,Y,6,2.0,19.0,4,1996,9,2016,6
14467,20298,1,N,2,4,31944,20.0,Y,3,18,Y,15,1.0,12.0,14,2002,10,2016,5
14468,20299,1,Y,2,4,6684,30.0,Y,9,2,Y,18,1.0,22.0,7,1996,9,2007,8
14469,20300,1,N,2,4,5416,30.0,Y,9,3,Y,7,2.0,21.0,2,1997,12,2004,11
14472,20303,1,N,2,4,12638,20.0,Y,3,3,Y,10,2.0,18.0,2,2001,7,2016,6
14474,20305,1,N,2,4,3012,12.0,Y,2,4,Y,8,2.0,21.0,6,1995,2,2010,1
14475,20306,1,N,2,4,49731,11.0,Y,3,0,Y,1,2.0,23.0,1,1998,5,2003,5
14477,20308,1,N,2,4,15062,11.0,Y,9,1,Y,10,3.0,16.0,0,1997,9,2003,12
14479,20310,1,N,2,4,12500,20.0,Y,3,2,Y,8,1.0,15.0,2,1999,7,2002,6
14480,20311,1,N,2,4,10416,20.0,Y,1,9,Y,1,2.0,17.0,5,1997,9,2005,11
14482,20313,2,,2,3,5694,20.0,N,3,5,Y,6,3.0,12.0,7,2002,11,2013,11
14484,20315,1,N,1,6,7363,11.0,N,6,0,Y,3,0.0,0.0,1,2002,12,2003,6
14485,20316,1,N,2,5,21860,12.0,N,3,2,Y,9,2.0,24.0,40,2003,1,2013,4
14488,20319,1,N,2,4,12825,99.0,N,19,5,Y,8,1.0,18.0,4,2003,2,2006,1
14490,20321,1,N,1,6,14305,20.0,N,8,1,Y,9,1.0,31.0,1,2003,3,2003,5
14492,20324,1,N,2,5,15982,12.0,Y,2,3,Y,2,2.0,26.0,4,2003,4,2010,2
14494,20326,1,N,2,5,10138,30.0,N,3,7,Y,2,2.0,25.0,6,2003,5,2015,12
14504,20371,1,N,2,7,6797,99.0,N,3,1,Y,7,0.0,0.0,1,2003,6,2000,11
14505,20372,1,N,1,7,4803,99.0,N,7,1,Y,3,0.0,0.0,0,2003,6,2003,5
14512,20384,1,N,1,7,6215,99.0,N,1,0,Y,3,0.0,0.0,0,2003,6,2003,8
14515,20387,1,N,1,7,19166,20.0,N,12,2,Y,3,0.0,0.0,1,2003,6,2003,5
14517,20389,1,N,1,7,54444,20.0,N,25,3,Y,25,0.0,0.0,2,2003,6,2007,11
14519,20391,1,N,1,7,6356,99.0,N,2,2,Y,3,0.0,0.0,10,2003,6,1999,5
14522,20396,1,N,1,7,16884,11.0,N,7,2,Y,3,0.0,0.0,2,2003,6,2003,5
14523,20397,1,N,1,7,13611,20.0,N,8,0,Y,3,0.0,0.0,1,2003,6,2003,5
14530,20404,1,N,1,7,30000,20.0,N,1,3,Y,3,0.0,0.0,1,2003,6,2004,3
14531,20407,1,N,1,7,35000,20.0,N,12,5,Y,25,0.0,0.0,25,2003,6,2006,1
14533,20410,1,N,2,7,18611,20.0,N,7,2,Y,2,0.0,0.0,2,2003,6,1999,9
14537,20415,2,,2,7,9861,30.0,N,12,5,Y,2,0.0,0.0,5,2003,6,2008,7
14540,20418,1,N,2,7,13055,30.0,N,25,5,Y,6,0.0,0.0,4,2003,6,2003,9
14541,20419,1,N,1,7,43888,20.0,N,24,0,Y,3,0.0,0.0,0,2003,6,2003,5
14544,20424,1,N,2,7,4501,11.0,N,3,0,Y,25,0.0,0.0,0,2003,6,2003,5
14545,20425,1,N,1,7,25555,20.0,N,8,1,Y,3,0.0,0.0,1,2001,4,2006,3
14546,20426,1,N,2,7,20000,20.0,N,1,3,Y,2,0.0,0.0,1,2003,6,2008,4
14547,20427,1,N,1,7,7440,12.0,N,25,2,Y,3,0.0,0.0,1,2003,6,2015,5
14549,20429,1,N,1,7,5131,13.0,N,10,1,Y,25,0.0,0.0,0,2003,6,2003,5
14551,20431,1,N,1,7,6955,13.0,N,12,2,Y,2,0.0,0.0,1,2003,6,2006,1
14554,20435,1,N,1,7,14520,11.0,N,7,1,Y,25,0.0,0.0,1,2003,6,2003,5
14556,20441,1,N,1,6,5619,40.0,N,7,1,Y,3,0.0,0.0,4,2003,6,2002,6
14557,20442,1,N,2,6,19444,30.0,N,25,1,Y,12,0.0,0.0,2,2003,6,2001,6
14559,20444,2,,1,6,5253,40.0,N,1,3,Y,3,1.0,35.0,6,2003,6,2010,1
14560,20445,1,Y,1,6,20000,20.0,N,7,3,Y,3,0.0,0.0,1,2003,6,2007,3
14563,20449,1,N,1,6,13333,20.0,N,6,3,Y,9,1.0,35.0,1,2003,6,2004,3
14565,20452,1,N,2,6,5429,30.0,N,25,1,Y,13,0.0,0.0,3,2003,6,2013,12
14568,20458,1,N,1,6,10471,12.0,N,8,1,Y,25,0.0,0.0,0,2003,6,2009,4
14570,20460,1,N,1,6,7807,12.0,N,1,0,Y,3,0.0,0.0,0,2003,6,2003,5
14571,20462,1,N,2,6,26527,20.0,N,3,4,Y,1,0.0,0.0,5,2003,6,2001,8
14573,20466,1,N,2,6,12638,30.0,N,25,2,Y,2,0.0,0.0,1,2003,6,2016,6
14574,20467,1,N,2,6,35555,20.0,N,3,1,Y,1,0.0,0.0,1,2003,6,2003,5
14576,20469,1,N,2,6,8070,40.0,N,9,4,Y,25,0.0,0.0,2,2003,6,2003,5
14581,20474,1,N,2,6,18055,20.0,N,25,1,Y,25,0.0,0.0,3,2003,6,2011,11
14582,20475,1,N,2,6,11206,12.0,N,3,3,Y,2,0.0,0.0,5,2003,6,2004,2
14584,20477,1,N,2,6,10903,40.0,N,1,6,Y,1,0.0,0.0,4,2003,6,2003,2
14585,20478,1,N,1,6,19444,20.0,N,8,5,Y,3,0.0,0.0,5,2003,6,2005,3
14588,20482,1,N,2,6,4949,13.0,N,25,0,Y,25,2.0,33.0,0,2003,6,2004,6
14590,20484,1,N,1,6,17638,30.0,N,2,0,Y,3,0.0,0.0,0,2003,6,2003,6
14591,20485,1,N,2,6,12255,30.0,N,2,2,Y,25,0.0,0.0,2,2003,6,2013,5
14592,20486,1,N,1,6,13973,11.0,N,1,0,Y,9,0.0,0.0,0,2003,6,2004,12
14596,20491,1,N,2,6,5972,20.0,N,3,2,Y,12,0.0,0.0,2,2003,6,2001,5
14597,20492,1,Y,1,6,42777,20.0,N,1,0,Y,9,1.0,35.0,9,2003,6,2008,8
14599,20494,1,N,2,6,8548,20.0,N,2,11,Y,2,1.0,35.0,7,2003,6,2003,5
14600,20495,1,N,2,6,35000,20.0,N,3,3,Y,12,0.0,0.0,4,2003,6,2003,5
14601,20496,1,N,1,6,70972,20.0,N,16,1,Y,25,1.0,32.0,1,2003,6,2003,5
14603,20498,2,,2,6,5285,40.0,N,9,13,Y,2,0.0,0.0,15,2003,6,2010,12
14608,20504,1,N,2,6,16306,50.0,N,3,24,Y,1,0.0,0.0,10,2003,6,2006,11
14609,20505,1,N,2,6,31111,20.0,N,9,4,Y,1,1.0,33.0,6,2003,6,2005,11
14610,20506,1,N,1,6,32361,20.0,N,10,5,Y,3,1.0,35.0,7,2003,6,2007,5
14611,20508,1,N,2,6,55555,20.0,N,1,12,Y,1,0.0,0.0,32,2003,6,2006,12
14614,20511,1,N,2,6,9173,11.0,N,3,1,Y,1,0.0,0.0,0,2003,6,2003,7
14616,20513,1,N,1,6,45000,20.0,N,1,0,Y,3,0.0,0.0,0,2003,6,2003,5
14618,20515,1,Y,2,6,10000,20.0,N,3,1,Y,2,1.0,35.0,3,2003,6,2006,3
14619,20516,1,N,2,6,6666,20.0,N,8,1,Y,7,0.0,0.0,2,2003,6,2005,3
14622,20520,1,N,2,6,12500,20.0,N,3,1,Y,6,0.0,0.0,1,2003,6,2003,5
14623,20521,1,N,2,6,37083,20.0,N,3,1,Y,2,1.0,35.0,0,2003,6,2002,8
14624,20522,2,,1,6,4785,12.0,N,2,3,Y,3,0.0,0.0,3,2003,6,2001,11
14625,20523,1,N,2,6,5890,11.0,N,12,3,Y,8,0.0,0.0,4,2003,6,2005,8
14627,20525,1,N,1,6,5394,11.0,N,8,2,Y,3,0.0,0.0,1,2003,6,2016,5
14628,20526,1,N,1,6,25153,12.0,N,25,41,Y,3,1.0,34.0,60,2003,6,2003,2
14629,20527,1,N,2,6,22777,20.0,N,15,17,Y,1,1.0,35.0,21,2003,6,2006,9
14631,20529,2,,2,6,6532,11.0,N,3,1,Y,12,0.0,0.0,0,2003,6,2003,5
14632,20530,1,N,1,6,1432,13.0,N,7,1,Y,3,0.0,0.0,1,2003,6,2003,5
14633,20532,1,N,1,6,25694,20.0,N,8,4,Y,8,2.0,33.0,8,2003,6,2003,5
14634,20533,1,N,2,6,26666,20.0,N,3,4,Y,1,0.0,0.0,3,2003,6,2014,6
14636,20535,1,N,2,6,9010,40.0,N,3,0,Y,8,2.0,34.0,0,2003,6,1998,9
14637,20537,1,N,2,6,6092,12.0,N,3,1,Y,8,0.0,0.0,1,2003,6,2016,5
14638,20539,1,Y,1,6,24722,20.0,N,2,0,Y,3,2.0,33.0,2,2003,3,2009,3
14641,20542,1,N,2,6,5498,40.0,N,2,6,Y,7,0.0,0.0,6,2003,6,2013,10
14642,20543,2,,2,6,4252,12.0,N,8,6,Y,8,2.0,25.0,8,2003,6,2016,6
14645,20546,1,N,2,6,23743,12.0,N,12,3,Y,3,0.0,0.0,3,2003,6,2003,4
14646,20547,1,N,2,6,3763,13.0,N,3,0,Y,1,0.0,0.0,0,2003,6,2003,5
14647,20548,1,N,2,6,20694,20.0,N,3,1,Y,8,0.0,0.0,0,2003,6,2009,3
14648,20549,1,N,1,6,17083,20.0,N,1,0,Y,3,1.0,24.0,0,2003,6,2014,12
14649,20551,1,N,2,6,55299,11.0,N,25,33,Y,8,1.0,34.0,65,2003,6,2007,4
14651,20553,1,N,1,6,27222,20.0,N,12,5,Y,9,1.0,35.0,4,2003,6,2016,6
14652,20554,1,N,2,6,27229,11.0,N,25,2,Y,7,0.0,0.0,1,2003,6,2004,8
14653,20555,1,N,2,6,6237,99.0,N,9,5,Y,7,0.0,0.0,1,2003,6,2007,4
14655,20557,1,N,1,6,22228,12.0,N,6,2,Y,2,0.0,0.0,2,2003,6,2003,5
14656,20558,1,N,2,6,8278,12.0,N,3,1,Y,1,0.0,0.0,1,2003,6,2007,5
14657,20560,1,N,2,6,16042,12.0,N,7,6,Y,7,0.0,0.0,3,2003,6,2008,11
14658,20561,1,N,1,6,26666,20.0,N,1,1,Y,3,2.0,26.0,3,2003,6,2010,2
14661,20565,1,N,2,6,26111,20.0,N,3,2,Y,18,0.0,0.0,1,2003,6,2015,11
14662,20566,1,N,1,6,29332,12.0,N,2,0,Y,3,2.0,33.0,3,2003,6,2007,6
14663,20567,1,N,2,6,5419,12.0,N,2,8,Y,2,0.0,0.0,8,2003,3,2016,3
14665,20569,1,N,2,6,36527,20.0,N,3,2,Y,9,0.0,0.0,3,2003,6,2016,6
14666,20570,1,N,2,6,0,11.0,N,3,0,Y,10,0.0,0.0,0,2003,6,2003,5
14667,20571,2,,2,6,12222,30.0,N,3,1,Y,8,0.0,0.0,2,2003,6,2007,11
14668,20572,1,Y,1,6,3374,13.0,N,8,1,Y,2,1.0,29.0,3,2003,6,2002,4
14670,20574,1,N,2,6,14444,20.0,N,2,4,Y,15,1.0,35.0,7,2003,6,2008,12
14671,20575,1,Y,2,6,5393,11.0,N,2,0,Y,8,0.0,0.0,0,2003,6,2003,5
14672,20578,1,N,1,6,8113,11.0,N,8,1,Y,3,0.0,0.0,6,2003,6,2007,3
14673,20579,1,N,2,6,2578,13.0,N,3,1,Y,9,0.0,0.0,0,2003,6,2003,5
14674,20580,2,,1,6,12777,30.0,N,2,1,Y,2,2.0,26.0,0,2003,6,2003,5
14675,20581,1,N,2,6,11111,20.0,N,9,2,Y,1,0.0,0.0,3,2003,6,2013,2
14676,20582,1,N,2,6,8187,99.0,N,9,1,Y,10,0.0,0.0,1,2003,6,2004,7
14677,20583,1,N,1,6,4006,11.0,N,10,1,Y,3,2.0,33.0,6,2003,6,2001,5
14678,20584,2,,2,6,21111,20.0,N,9,0,Y,9,1.0,33.0,1,2003,6,2003,5
14679,20585,1,N,1,6,5643,13.0,N,6,0,Y,6,0.0,0.0,10,2003,6,2011,8
14680,20586,1,Y,1,6,17222,20.0,N,10,2,Y,3,1.0,32.0,1,2003,6,2013,3
14681,20587,1,N,2,6,2727,12.0,N,3,4,Y,7,1.0,33.0,2,2003,6,2008,8
14682,20588,1,N,2,6,4500,12.0,N,3,1,Y,9,0.0,0.0,2,2003,6,2012,5
14683,20590,1,N,1,6,45885,11.0,N,11,4,Y,2,2.0,25.0,3,2003,6,2007,7
14687,20595,1,N,2,6,24027,20.0,N,3,9,Y,25,0.0,0.0,8,2003,6,2007,3
14688,20596,1,N,2,6,6483,99.0,N,3,33,Y,7,1.0,34.0,19,2003,6,2009,3
14689,20597,1,N,2,6,11757,12.0,N,3,1,Y,8,0.0,0.0,1,2003,6,2015,8
14690,20598,1,N,2,6,33888,20.0,N,24,15,Y,13,0.0,0.0,14,2003,6,2009,5
14691,20599,1,N,1,6,21623,11.0,N,7,0,Y,3,2.0,29.0,0,2003,6,2009,1
14693,20601,2,,1,6,36487,20.0,N,8,3,Y,3,0.0,0.0,6,2003,6,2003,6
14694,20602,1,N,2,6,22980,11.0,N,3,5,Y,6,0.0,0.0,4,2003,6,2016,2
14695,20603,1,N,1,6,25335,30.0,N,8,6,Y,8,1.0,31.0,10,2003,6,2001,1
14697,20605,1,N,1,6,31780,12.0,N,1,6,Y,3,2.0,30.0,12,2003,6,2007,12
14699,20607,1,N,2,6,5893,12.0,N,2,1,Y,9,0.0,0.0,1,2003,6,2003,5
14701,20609,1,N,2,6,18333,20.0,N,3,4,Y,8,1.0,34.0,3,2003,6,2006,6
14702,20610,1,N,2,6,11944,30.0,N,3,1,Y,6,0.0,0.0,1,2003,6,2005,7
14703,20611,1,N,2,6,12083,30.0,N,12,1,Y,15,2.0,32.0,0,2003,6,2007,2
14706,20614,1,N,1,6,38333,20.0,N,2,8,Y,3,0.0,0.0,17,2003,6,2004,2
14707,20615,1,N,2,6,28333,20.0,N,2,5,Y,18,2.0,30.0,4,2003,6,2007,3
14709,20617,1,Y,1,6,10416,30.0,N,2,0,Y,3,1.0,27.0,4,2003,6,2010,5
14710,20618,1,N,1,6,11604,40.0,N,1,0,Y,3,0.0,0.0,0,2003,6,2016,6
14711,20619,1,N,1,6,14027,20.0,N,10,3,Y,1,2.0,27.0,2,2003,6,2005,2
14712,20620,1,N,2,6,60833,20.0,N,3,1,Y,1,1.0,34.0,0,2003,6,2012,7
14713,20621,1,N,1,6,4849,13.0,N,1,2,Y,8,2.0,21.0,4,2003,6,2016,4
14715,20623,2,,2,6,21111,20.0,N,3,0,Y,1,1.0,21.0,1,2003,6,2013,6
14716,20624,1,N,1,6,4080,11.0,N,9,25,Y,9,3.0,23.0,31,2003,6,2013,5
14718,20626,1,N,1,6,20833,20.0,N,8,5,Y,8,1.0,32.0,3,2003,6,2006,1
14719,20627,1,N,2,6,2616,13.0,N,3,1,Y,8,1.0,33.0,1,2003,6,2003,5
14721,20629,1,N,2,6,2651,12.0,N,8,1,Y,8,0.0,0.0,1,2003,6,2003,10
14722,20631,1,N,2,6,9797,30.0,N,2,1,Y,11,0.0,0.0,1,2003,6,2004,4
14724,20633,1,N,2,6,22361,20.0,N,3,7,Y,4,3.0,27.0,4,2003,6,2014,8
14725,20634,1,Y,2,6,8472,20.0,N,2,0,Y,2,3.0,22.0,2,2003,6,2008,12
14726,20635,1,N,2,6,5694,20.0,N,3,3,Y,25,0.0,0.0,4,2003,6,2016,4
14727,20636,1,N,2,6,25138,20.0,N,8,2,Y,8,0.0,0.0,3,2003,6,2008,5
14728,20637,1,N,2,6,8612,40.0,N,9,2,Y,9,1.0,35.0,2,2003,3,2008,7
14730,20640,1,N,1,5,16545,20.0,N,4,9,Y,4,1.0,28.0,5,2003,6,2010,12
14732,20642,1,N,1,5,17403,30.0,N,1,0,Y,9,2.0,27.0,1,2003,6,2006,11
14734,20644,1,N,2,5,15972,20.0,N,3,1,Y,6,1.0,34.0,0,2003,6,2003,5
14737,20648,1,N,1,5,52083,20.0,N,1,12,Y,3,2.0,23.0,12,2003,6,2007,3
14738,20649,1,N,2,5,11620,11.0,N,2,3,Y,2,2.0,33.0,4,2003,6,2016,6
14739,20652,1,N,2,5,74027,20.0,N,3,4,Y,6,1.0,31.0,2,2003,6,2003,9
14740,20654,1,N,2,5,7638,30.0,N,9,0,Y,12,0.0,0.0,0,2003,6,2016,5
14742,20656,2,,1,5,52222,20.0,N,8,7,Y,3,2.0,26.0,4,2003,6,2004,11
14743,20657,1,N,1,5,13333,20.0,N,8,7,Y,3,1.0,34.0,5,2003,6,2003,5
14744,20658,2,,2,5,23333,20.0,N,8,1,Y,8,0.0,0.0,2,2003,6,2013,8
14746,20662,1,N,2,5,36944,20.0,N,1,2,Y,23,0.0,0.0,2,2003,6,2016,6
14747,20663,1,N,2,5,0,12.0,N,9,4,Y,1,2.0,30.0,3,2003,3,2013,6
14749,20666,1,N,2,5,9246,99.0,N,9,5,Y,6,2.0,32.0,6,2003,6,2015,6
14750,20667,1,N,2,5,7086,40.0,N,3,0,Y,9,0.0,0.0,0,2003,6,2003,5
14752,20670,1,N,2,5,3157,13.0,N,3,3,Y,8,2.0,33.0,3,2003,6,2012,2
14755,20676,1,Y,2,5,17361,20.0,N,3,2,Y,16,1.0,34.0,3,2003,6,2002,3
14757,20680,1,N,1,5,25902,12.0,N,2,0,Y,2,3.0,25.0,0,2003,6,2003,5
14758,20681,1,N,2,5,11764,99.0,Y,9,44,Y,25,1.0,25.0,112,2003,6,2011,7
14759,20682,1,N,1,5,17777,20.0,N,2,1,Y,3,1.0,26.0,1,2003,6,2012,1
14760,20683,1,N,2,5,11111,30.0,N,3,1,Y,8,2.0,31.0,1,2003,6,2003,5
14761,20684,1,N,2,5,0,11.0,N,3,27,Y,8,2.0,30.0,23,2003,6,2006,7
14762,20685,1,Y,2,5,31111,20.0,N,3,2,Y,1,0.0,0.0,2,2003,6,2008,5
14763,20686,1,N,1,5,2727,12.0,N,2,23,Y,3,2.0,31.0,26,2003,6,2005,3
14765,20689,1,N,2,5,6251,12.0,N,3,4,Y,6,1.0,30.0,6,2003,6,2002,9
14766,20690,1,N,1,5,18055,20.0,N,6,1,Y,9,2.0,24.0,0,2003,6,2006,4
14768,20692,1,N,2,5,16369,11.0,N,2,5,Y,2,2.0,33.0,7,2003,6,2007,1
14770,20695,1,N,2,5,19018,13.0,N,2,7,Y,2,2.0,34.0,5,2003,6,2016,6
14771,20696,1,N,2,5,10348,12.0,N,3,2,Y,9,1.0,32.0,3,2003,6,2007,5
14772,20697,1,N,1,5,40138,20.0,N,4,3,Y,4,2.0,30.0,1,2003,6,2004,11
14774,20699,1,N,2,5,25000,20.0,N,3,4,Y,9,1.0,35.0,3,2003,6,2016,2
14776,20702,1,N,2,5,17916,20.0,N,3,4,Y,15,2.0,28.0,2,2003,6,2004,3
14777,20703,1,Y,1,5,12222,20.0,N,9,0,Y,9,2.0,30.0,0,2003,6,2003,5
14778,20704,1,N,2,5,18194,20.0,N,4,5,Y,16,2.0,25.0,8,2003,6,2005,8
14779,20705,1,Y,2,5,5051,13.0,N,8,2,Y,1,1.0,34.0,5,2003,6,2001,4
14780,20706,1,N,1,5,25000,20.0,N,8,2,Y,3,1.0,22.0,1,2003,6,2005,2
14781,20707,1,N,2,5,9718,13.0,N,3,0,Y,8,0.0,0.0,0,2003,6,2003,5
14783,20710,1,N,1,5,32029,20.0,N,2,3,Y,9,2.0,26.0,3,2003,6,2006,9
14786,20713,1,N,2,5,30555,20.0,N,2,6,Y,1,0.0,0.0,19,2003,6,2012,7
14787,20714,1,N,2,5,10792,13.0,N,19,11,Y,1,2.0,26.0,12,2003,6,2011,10
14788,20716,1,N,1,5,16944,20.0,N,15,10,Y,9,2.0,25.0,10,2003,6,2003,10
14789,20717,1,N,1,5,60555,20.0,N,4,3,Y,4,0.0,0.0,1,2003,6,2004,4
14790,20718,1,N,2,5,11805,30.0,N,8,1,Y,2,2.0,30.0,1,2003,6,2003,5
14791,20719,1,N,2,5,15972,20.0,N,3,5,Y,2,2.0,30.0,4,2003,6,2003,5
14792,20720,1,N,2,5,8193,11.0,N,8,7,Y,10,2.0,29.0,4,2003,6,2016,6
14793,20721,1,N,1,5,8332,99.0,N,7,3,Y,3,2.0,7.0,4,2003,6,2014,11
14795,20723,1,N,2,5,0,60.0,N,3,4,Y,7,0.0,0.0,3,2003,6,2005,5
14797,20726,1,N,2,5,15317,12.0,N,9,4,Y,7,1.0,34.0,3,2003,6,2007,8
14798,20727,1,N,2,5,8296,13.0,N,2,53,Y,2,1.0,32.0,56,2003,6,2011,4
14799,20728,1,N,1,5,5833,20.0,N,12,0,Y,9,2.0,23.0,0,2003,6,2003,5
14800,20731,1,Y,1,5,6071,40.0,N,8,0,Y,3,0.0,0.0,1,2003,6,2010,6
14801,20732,1,N,2,5,4412,20.0,N,3,6,Y,1,1.0,35.0,5,2003,6,2016,4
14802,20733,1,N,2,5,5138,30.0,N,3,3,Y,8,1.0,18.0,4,2003,6,2010,11
14803,20734,1,N,2,5,4973,12.0,N,3,0,Y,6,2.0,32.0,2,2003,6,2015,10
14805,20736,1,N,2,5,5676,11.0,N,7,0,Y,7,2.0,21.0,1,2003,6,2002,10
14807,20738,1,N,2,5,7087,11.0,N,9,1,Y,9,0.0,0.0,4,2003,6,2008,9
14808,20740,1,Y,2,5,30923,12.0,N,18,9,Y,13,1.0,27.0,9,2003,6,2013,1
14809,20741,1,N,2,5,39583,20.0,N,3,6,Y,8,2.0,27.0,6,2003,6,2015,6
14811,20743,1,N,2,5,6058,11.0,N,3,0,Y,7,1.0,34.0,0,2003,6,2015,8
14812,20744,2,,2,5,9250,13.0,N,1,1,Y,1,0.0,0.0,0,2003,6,2003,5
14813,20745,2,,1,5,9583,20.0,N,6,1,Y,2,0.0,0.0,1,2003,6,2012,4
14814,20746,1,N,1,5,27500,20.0,N,8,3,Y,3,2.0,26.0,1,2003,6,2003,5
